"TOA5","1481","CR3000","1481","CR3000.Std.32.06","CPU:AWS_MaggieMay_no_sonic_v3.CR3","13840","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature_1","temperature_2","rel_humidity_1","rel_humidity_2","wind_speed_1","wind_speed_2","gust_speed_1","gust_speed_2","wind_direction_1","wind_direction_2","air_pressure","SWup","SWdown","LWup","LWdown","CNR1_T_degC","ground_temperature"
"TS","RN","Volts","degC","degC","%","%","m/s","m/s","m/s","m/s","deg","deg","hPa","W/m^2","W/m^2","W/m^2","W/m^2","degC","degC"
"","","Min","Avg","Avg","Smp","Smp","Avg","Avg","Max","Max","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2025-03-02 06:01:00",1043,12.21,-5.786,-5.794,87,86.6,2.498,3.525,4.118,4.312,205.3,77.62,983.9277,-0.021,-1.665,281.7,251.8,-5.942,-5.465
"2025-03-02 06:02:00",1044,12.21,-5.798,-5.797,87,86.4,2.828,4.206,3.758,4.9,205.3,92.9,983.9387,-0.008,-1.548,282.7,256.1,-5.966,-5.468
"2025-03-02 06:03:00",1045,12.21,-5.814,-5.816,87,86.4,3.418,3.75,4.273,4.606,205.4,90.3,983.9265,0.126,-1.264,282.9,261.4,-5.994,-5.467
"2025-03-02 06:04:00",1046,12.21,-5.83,-5.823,87.2,87,3.203,4.247,4.685,4.9,207.2,89.3,983.9384,0.042,-1.118,284.3,268.8,-5.999,-5.469
"2025-03-02 06:05:00",1047,12.21,-5.779,-5.763,87.5,87.1,2.505,4.245,3.192,4.704,207.1,80,983.9456,0.279,-0.688,285.3,272.8,-5.963,-5.466
"2025-03-02 06:06:00",1048,12.21,-5.688,-5.67,87.5,86.6,2.476,4.201,2.883,4.606,207.1,78.95,983.9615,0.585,-0.244,286.1,277.4,-5.914,-5.469
"2025-03-02 06:07:00",1049,12.21,-5.617,-5.596,87.4,86.2,2.583,4.446,2.986,5.194,207.1,77.89,983.9355,0.588,-0.046,287.1,280.5,-5.855,-5.469
"2025-03-02 06:08:00",1050,12.21,-5.5,-5.496,87.2,85.7,2.613,4.335,3.346,5.39,207.1,88.7,983.9128,0.914,0.406,287.8,282.9,-5.777,-5.469
"2025-03-02 06:09:00",1051,12.21,-5.428,-5.444,86.9,85.5,3.133,3.713,4.221,4.214,207.1,80.2,983.9573,1.018,0.602,288.1,284.2,-5.715,-5.47
"2025-03-02 06:10:00",1052,12.21,-5.398,-5.431,86.6,85.4,2.547,3.93,3.243,4.508,207.3,82,983.9396,0.965,0.604,288.3,285,-5.665,-5.471
"2025-03-02 06:11:00",1053,12.21,-5.379,-5.415,86.4,85.4,3.603,3.946,4.839,4.41,207.4,92.3,983.977,0.885,0.616,288.6,285.6,-5.621,-5.473
