,Time,1,2
S/N,,939300,939300
Type,,TGP-4520,TGP-4520
Description,,TT13,TT13
Property,,Black Probe Temperature,White Probe Temperature
466,2025-03-04 16:30:00,-5.973 °C,-6.658 °C
467,2025-03-04 16:40:00,-5.974 °C,-6.680 °C
468,2025-03-04 16:50:00,-5.978 °C,-6.701 °C
469,2025-03-04 17:00:00,-5.980 °C,-6.722 °C
470,2025-03-04 17:10:00,-5.982 °C,-6.745 °C
471,2025-03-04 17:20:00,-5.986 °C,-6.764 °C
472,2025-03-04 17:30:00,-5.990 °C,-6.784 °C
473,2025-03-04 17:40:00,-5.991 °C,-6.805 °C
474,2025-03-04 17:50:00,-5.995 °C,-6.824 °C
475,2025-03-04 18:00:00,-5.999 °C,-6.843 °C
476,2025-03-04 18:10:00,-6.003 °C,-6.863 °C
477,2025-03-04 18:20:00,-6.007 °C,-6.880 °C
478,2025-03-04 18:30:00,-6.010 °C,-6.899 °C
479,2025-03-04 18:40:00,-6.016 °C,-6.919 °C
480,2025-03-04 18:50:00,-6.020 °C,-6.934 °C
481,2025-03-04 19:00:00,-6.022 °C,-6.953 °C
482,2025-03-04 19:10:00,-6.029 °C,-6.969 °C
483,2025-03-04 19:20:00,-6.033 °C,-6.986 °C
484,2025-03-04 19:30:00,-6.039 °C,-7.004 °C
485,2025-03-04 19:40:00,-6.043 °C,-7.019 °C
486,2025-03-04 19:50:00,-6.048 °C,-7.035 °C
487,2025-03-04 20:00:00,-6.054 °C,-7.050 °C
488,2025-03-04 20:10:00,-6.058 °C,-7.066 °C
489,2025-03-04 20:20:00,-6.063 °C,-7.079 °C
490,2025-03-04 20:30:00,-6.069 °C,-7.095 °C
491,2025-03-04 20:40:00,-6.075 °C,-7.108 °C
492,2025-03-04 20:50:00,-6.080 °C,-7.124 °C
493,2025-03-04 21:00:00,-6.086 °C,-7.135 °C
494,2025-03-04 21:10:00,-6.090 °C,-7.151 °C
495,2025-03-04 21:20:00,-6.098 °C,-7.163 °C
496,2025-03-04 21:30:00,-6.103 °C,-7.178 °C
497,2025-03-04 21:40:00,-6.109 °C,-7.192 °C
498,2025-03-04 21:50:00,-6.115 °C,-7.205 °C
499,2025-03-04 22:00:00,-6.118 °C,-7.217 °C
500,2025-03-04 22:10:00,-6.126 °C,-7.227 °C
501,2025-03-04 22:20:00,-6.132 °C,-7.239 °C
502,2025-03-04 22:30:00,-6.134 °C,-7.252 °C
503,2025-03-04 22:40:00,-6.143 °C,-7.262 °C
504,2025-03-04 22:50:00,-6.149 °C,-7.276 °C
505,2025-03-04 23:00:00,-6.154 °C,-7.287 °C
506,2025-03-04 23:10:00,-6.160 °C,-7.299 °C
507,2025-03-04 23:20:00,-6.170 °C,-7.309 °C
508,2025-03-04 23:30:00,-6.172 °C,-7.320 °C
509,2025-03-04 23:40:00,-6.177 °C,-7.332 °C
510,2025-03-04 23:50:00,-6.181 °C,-7.342 °C
511,2025-03-05 00:00:00,-6.191 °C,-7.354 °C
512,2025-03-05 00:10:00,-6.196 °C,-7.365 °C
513,2025-03-05 00:20:00,-6.202 °C,-7.375 °C
514,2025-03-05 00:30:00,-6.208 °C,-7.385 °C
515,2025-03-05 00:40:00,-6.215 °C,-7.397 °C
516,2025-03-05 00:50:00,-6.221 °C,-7.408 °C
517,2025-03-05 01:00:00,-6.229 °C,-7.420 °C
518,2025-03-05 01:10:00,-6.232 °C,-7.428 °C
519,2025-03-05 01:20:00,-6.238 °C,-7.434 °C
520,2025-03-05 01:30:00,-6.242 °C,-7.440 °C
521,2025-03-05 01:40:00,-6.248 °C,-7.447 °C
522,2025-03-05 01:50:00,-6.253 °C,-7.455 °C
523,2025-03-05 02:00:00,-6.259 °C,-7.465 °C
524,2025-03-05 02:10:00,-6.263 °C,-7.475 °C
525,2025-03-05 02:20:00,-6.272 °C,-7.483 °C
526,2025-03-05 02:30:00,-6.278 °C,-7.492 °C
527,2025-03-05 02:40:00,-6.282 °C,-7.500 °C
528,2025-03-05 02:50:00,-6.288 °C,-7.510 °C
529,2025-03-05 03:00:00,-6.291 °C,-7.520 °C
530,2025-03-05 03:10:00,-6.297 °C,-7.526 °C
531,2025-03-05 03:20:00,-6.303 °C,-7.536 °C
532,2025-03-05 03:30:00,-6.308 °C,-7.543 °C
533,2025-03-05 03:40:00,-6.314 °C,-7.551 °C
534,2025-03-05 03:50:00,-6.320 °C,-7.559 °C
535,2025-03-05 04:00:00,-6.326 °C,-7.567 °C
536,2025-03-05 04:10:00,-6.329 °C,-7.577 °C
537,2025-03-05 04:20:00,-6.337 °C,-7.585 °C
538,2025-03-05 04:30:00,-6.341 °C,-7.592 °C
539,2025-03-05 04:40:00,-6.347 °C,-7.600 °C
540,2025-03-05 04:50:00,-6.350 °C,-7.608 °C
541,2025-03-05 05:00:00,-6.356 °C,-7.616 °C
542,2025-03-05 05:10:00,-6.362 °C,-7.624 °C
543,2025-03-05 05:20:00,-6.368 °C,-7.632 °C
544,2025-03-05 05:30:00,-6.371 °C,-7.638 °C
545,2025-03-05 05:40:00,-6.377 °C,-7.645 °C
546,2025-03-05 05:50:00,-6.383 °C,-7.653 °C
547,2025-03-05 06:00:00,-6.387 °C,-7.661 °C
548,2025-03-05 06:10:00,-6.392 °C,-7.669 °C
549,2025-03-05 06:20:00,-6.396 °C,-7.675 °C
550,2025-03-05 06:30:00,-6.402 °C,-7.683 °C
551,2025-03-05 06:40:00,-6.408 °C,-7.691 °C
552,2025-03-05 06:50:00,-6.411 °C,-7.697 °C
553,2025-03-05 07:00:00,-6.417 °C,-7.704 °C
554,2025-03-05 07:10:00,-6.421 °C,-7.710 °C
555,2025-03-05 07:20:00,-6.427 °C,-7.716 °C
556,2025-03-05 07:30:00,-6.431 °C,-7.724 °C
557,2025-03-05 07:40:00,-6.436 °C,-7.732 °C
558,2025-03-05 07:50:00,-6.440 °C,-7.740 °C
559,2025-03-05 08:00:00,-6.446 °C,-7.746 °C
560,2025-03-05 08:10:00,-6.450 °C,-7.752 °C
561,2025-03-05 08:20:00,-6.453 °C,-7.760 °C
562,2025-03-05 08:30:00,-6.459 °C,-7.766 °C
563,2025-03-05 08:40:00,-6.463 °C,-7.773 °C
564,2025-03-05 08:50:00,-6.467 °C,-7.779 °C
565,2025-03-05 09:00:00,-6.473 °C,-7.785 °C
566,2025-03-05 09:10:00,-6.476 °C,-7.793 °C
567,2025-03-05 09:20:00,-6.482 °C,-7.799 °C
568,2025-03-05 09:30:00,-6.486 °C,-7.805 °C
569,2025-03-05 09:40:00,-6.490 °C,-7.813 °C
570,2025-03-05 09:50:00,-6.494 °C,-7.819 °C
571,2025-03-05 10:00:00,-6.499 °C,-7.825 °C
572,2025-03-05 10:10:00,-6.503 °C,-7.831 °C
573,2025-03-05 10:20:00,-6.507 °C,-7.837 °C
574,2025-03-05 10:30:00,-6.513 °C,-7.846 °C
575,2025-03-05 10:40:00,-6.517 °C,-7.850 °C
576,2025-03-05 10:50:00,-6.520 °C,-7.854 °C
577,2025-03-05 11:00:00,-6.522 °C,-7.860 °C
578,2025-03-05 11:10:00,-6.528 °C,-7.866 °C
579,2025-03-05 11:20:00,-6.532 °C,-7.874 °C
580,2025-03-05 11:30:00,-6.536 °C,-7.880 °C
581,2025-03-05 11:40:00,-6.540 °C,-7.886 °C
582,2025-03-05 11:50:00,-6.545 °C,-7.894 °C
583,2025-03-05 12:00:00,-6.549 °C,-7.898 °C
584,2025-03-05 12:10:00,-6.553 °C,-7.904 °C
585,2025-03-05 12:20:00,-6.557 °C,-7.910 °C
586,2025-03-05 12:30:00,-6.561 °C,-7.916 °C
587,2025-03-05 12:40:00,-6.563 °C,-7.922 °C
588,2025-03-05 12:50:00,-6.568 °C,-7.928 °C
589,2025-03-05 13:00:00,-6.572 °C,-7.933 °C
590,2025-03-05 13:10:00,-6.576 °C,-7.941 °C
591,2025-03-05 13:20:00,-6.580 °C,-7.947 °C
592,2025-03-05 13:30:00,-6.584 °C,-7.951 °C
593,2025-03-05 13:40:00,-6.588 °C,-7.957 °C
594,2025-03-05 13:50:00,-6.591 °C,-7.963 °C
595,2025-03-05 14:00:00,-6.593 °C,-7.969 °C
596,2025-03-05 14:10:00,-6.597 °C,-7.973 °C
597,2025-03-05 14:20:00,-6.601 °C,-7.981 °C
598,2025-03-05 14:30:00,-6.605 °C,-7.985 °C
599,2025-03-05 14:40:00,-6.609 °C,-7.991 °C
600,2025-03-05 14:50:00,-6.612 °C,-7.997 °C
601,2025-03-05 15:00:00,-6.616 °C,-8.003 °C
602,2025-03-05 15:10:00,-6.620 °C,-8.007 °C
603,2025-03-05 15:20:00,-6.624 °C,-8.013 °C
604,2025-03-05 15:30:00,-6.628 °C,-8.017 °C
605,2025-03-05 15:40:00,-6.630 °C,-8.023 °C
606,2025-03-05 15:50:00,-6.634 °C,-8.029 °C
607,2025-03-05 16:00:00,-6.637 °C,-8.033 °C
608,2025-03-05 16:10:00,-6.639 °C,-8.039 °C
609,2025-03-05 16:20:00,-6.645 °C,-8.042 °C
610,2025-03-05 16:30:00,-6.649 °C,-8.046 °C
611,2025-03-05 16:40:00,-6.651 °C,-8.052 °C
612,2025-03-05 16:50:00,-6.655 °C,-8.058 °C
613,2025-03-05 17:00:00,-6.658 °C,-8.064 °C
614,2025-03-05 17:10:00,-6.662 °C,-8.068 °C
615,2025-03-05 17:20:00,-6.664 °C,-8.072 °C
616,2025-03-05 17:30:00,-6.668 °C,-8.078 °C
617,2025-03-05 17:40:00,-6.672 °C,-8.082 °C
618,2025-03-05 17:50:00,-6.674 °C,-8.086 °C
619,2025-03-05 18:00:00,-6.676 °C,-8.092 °C
620,2025-03-05 18:10:00,-6.682 °C,-8.098 °C
621,2025-03-05 18:20:00,-6.683 °C,-8.102 °C
622,2025-03-05 18:30:00,-6.687 °C,-8.106 °C
623,2025-03-05 18:40:00,-6.691 °C,-8.110 °C
624,2025-03-05 18:50:00,-6.693 °C,-8.114 °C
625,2025-03-05 19:00:00,-6.697 °C,-8.120 °C
626,2025-03-05 19:10:00,-6.701 °C,-8.124 °C
627,2025-03-05 19:20:00,-6.707 °C,-8.128 °C
628,2025-03-05 19:30:00,-6.707 °C,-8.132 °C
629,2025-03-05 19:40:00,-6.710 °C,-8.138 °C
630,2025-03-05 19:50:00,-6.712 °C,-8.144 °C
631,2025-03-05 20:00:00,-6.716 °C,-8.146 °C
632,2025-03-05 20:10:00,-6.718 °C,-8.150 °C
633,2025-03-05 20:20:00,-6.722 °C,-8.154 °C
634,2025-03-05 20:30:00,-6.726 °C,-8.158 °C
635,2025-03-05 20:40:00,-6.728 °C,-8.162 °C
636,2025-03-05 20:50:00,-6.732 °C,-8.166 °C
637,2025-03-05 21:00:00,-6.733 °C,-8.170 °C
638,2025-03-05 21:10:00,-6.737 °C,-8.174 °C
639,2025-03-05 21:20:00,-6.739 °C,-8.178 °C
640,2025-03-05 21:30:00,-6.743 °C,-8.182 °C
641,2025-03-05 21:40:00,-6.745 °C,-8.186 °C
642,2025-03-05 21:50:00,-6.751 °C,-8.190 °C
643,2025-03-05 22:00:00,-6.751 °C,-8.192 °C
644,2025-03-05 22:10:00,-6.755 °C,-8.196 °C
645,2025-03-05 22:20:00,-6.757 °C,-8.200 °C
646,2025-03-05 22:30:00,-6.758 °C,-8.204 °C
647,2025-03-05 22:40:00,-6.762 °C,-8.208 °C
648,2025-03-05 22:50:00,-6.764 °C,-8.212 °C
649,2025-03-05 23:00:00,-6.768 °C,-8.216 °C
650,2025-03-05 23:10:00,-6.770 °C,-8.218 °C
651,2025-03-05 23:20:00,-6.774 °C,-8.222 °C
652,2025-03-05 23:30:00,-6.776 °C,-8.226 °C
653,2025-03-05 23:40:00,-6.778 °C,-8.230 °C
654,2025-03-05 23:50:00,-6.782 °C,-8.233 °C
655,2025-03-06 00:00:00,-6.785 °C,-8.235 °C
656,2025-03-06 00:10:00,-6.785 °C,-8.239 °C
657,2025-03-06 00:20:00,-6.789 °C,-8.243 °C
658,2025-03-06 00:30:00,-6.791 °C,-8.245 °C
659,2025-03-06 00:40:00,-6.795 °C,-8.249 °C
660,2025-03-06 00:50:00,-6.797 °C,-8.253 °C
661,2025-03-06 01:00:00,-6.799 °C,-8.255 °C
662,2025-03-06 01:10:00,-6.803 °C,-8.257 °C
663,2025-03-06 01:20:00,-6.805 °C,-8.261 °C
664,2025-03-06 01:30:00,-6.807 °C,-8.265 °C
665,2025-03-06 01:40:00,-6.810 °C,-8.267 °C
666,2025-03-06 01:50:00,-6.812 °C,-8.271 °C
667,2025-03-06 02:00:00,-6.814 °C,-8.273 °C
668,2025-03-06 02:10:00,-6.818 °C,-8.273 °C
669,2025-03-06 02:20:00,-6.820 °C,-8.279 °C
670,2025-03-06 02:30:00,-6.822 °C,-8.283 °C
671,2025-03-06 02:40:00,-6.824 °C,-8.285 °C
672,2025-03-06 02:50:00,-6.828 °C,-8.287 °C
673,2025-03-06 03:00:00,-6.830 °C,-8.291 °C
674,2025-03-06 03:10:00,-6.832 °C,-8.293 °C
675,2025-03-06 03:20:00,-6.834 °C,-8.295 °C
676,2025-03-06 03:30:00,-6.837 °C,-8.299 °C
677,2025-03-06 03:40:00,-6.839 °C,-8.301 °C
678,2025-03-06 03:50:00,-6.841 °C,-8.301 °C
679,2025-03-06 04:00:00,-6.845 °C,-8.307 °C
680,2025-03-06 04:10:00,-6.847 °C,-8.309 °C
681,2025-03-06 04:20:00,-6.849 °C,-8.311 °C
682,2025-03-06 04:30:00,-6.851 °C,-8.313 °C
683,2025-03-06 04:40:00,-6.853 °C,-8.317 °C
684,2025-03-06 04:50:00,-6.857 °C,-8.319 °C
685,2025-03-06 05:00:00,-6.859 °C,-8.321 °C
686,2025-03-06 05:10:00,-6.861 °C,-8.323 °C
687,2025-03-06 05:20:00,-6.863 °C,-8.325 °C
688,2025-03-06 05:30:00,-6.866 °C,-8.329 °C
689,2025-03-06 05:40:00,-6.866 °C,-8.329 °C
690,2025-03-06 05:50:00,-6.868 °C,-8.333 °C
691,2025-03-06 06:00:00,-6.872 °C,-8.335 °C
692,2025-03-06 06:10:00,-6.874 °C,-8.337 °C
693,2025-03-06 06:20:00,-6.876 °C,-8.339 °C
694,2025-03-06 06:30:00,-6.878 °C,-8.341 °C
695,2025-03-06 06:40:00,-6.880 °C,-8.343 °C
696,2025-03-06 06:50:00,-6.884 °C,-8.345 °C
697,2025-03-06 07:00:00,-6.886 °C,-8.347 °C
698,2025-03-06 07:10:00,-6.888 °C,-8.349 °C
699,2025-03-06 07:20:00,-6.890 °C,-8.351 °C
700,2025-03-06 07:30:00,-6.892 °C,-8.353 °C
701,2025-03-06 07:40:00,-6.893 °C,-8.355 °C
702,2025-03-06 07:50:00,-6.895 °C,-8.357 °C
703,2025-03-06 08:00:00,-6.897 °C,-8.359 °C
704,2025-03-06 08:10:00,-6.901 °C,-8.361 °C
705,2025-03-06 08:20:00,-6.903 °C,-8.363 °C
706,2025-03-06 08:30:00,-6.905 °C,-8.363 °C
707,2025-03-06 08:40:00,-6.907 °C,-8.365 °C
708,2025-03-06 08:50:00,-6.909 °C,-8.367 °C
709,2025-03-06 09:00:00,-6.911 °C,-8.369 °C
710,2025-03-06 09:10:00,-6.913 °C,-8.371 °C
711,2025-03-06 09:20:00,-6.915 °C,-8.375 °C
712,2025-03-06 09:30:00,-6.917 °C,-8.375 °C
713,2025-03-06 09:40:00,-6.919 °C,-8.377 °C
714,2025-03-06 09:50:00,-6.920 °C,-8.377 °C
715,2025-03-06 10:00:00,-6.922 °C,-8.379 °C
716,2025-03-06 10:10:00,-6.924 °C,-8.381 °C
717,2025-03-06 10:20:00,-6.926 °C,-8.383 °C
718,2025-03-06 10:30:00,-6.928 °C,-8.385 °C
719,2025-03-06 10:40:00,-6.930 °C,-8.385 °C
720,2025-03-06 10:50:00,-6.932 °C,-8.387 °C
721,2025-03-06 11:00:00,-6.934 °C,-8.389 °C
722,2025-03-06 11:10:00,-6.936 °C,-8.389 °C
723,2025-03-06 11:20:00,-6.938 °C,-8.391 °C
724,2025-03-06 11:30:00,-6.940 °C,-8.393 °C
725,2025-03-06 11:40:00,-6.942 °C,-8.397 °C
726,2025-03-06 11:50:00,-6.944 °C,-8.397 °C
727,2025-03-06 12:00:00,-6.946 °C,-8.397 °C
728,2025-03-06 12:10:00,-6.948 °C,-8.399 °C
729,2025-03-06 12:20:00,-6.949 °C,-8.397 °C
730,2025-03-06 12:30:00,-6.951 °C,-8.401 °C
731,2025-03-06 12:40:00,-6.951 °C,-8.403 °C
732,2025-03-06 12:50:00,-6.955 °C,-8.405 °C
733,2025-03-06 13:00:00,-6.955 °C,-8.407 °C
734,2025-03-06 13:10:00,-6.957 °C,-8.407 °C
735,2025-03-06 13:20:00,-6.959 °C,-8.407 °C
736,2025-03-06 13:30:00,-6.961 °C,-8.413 °C
737,2025-03-06 13:40:00,-6.963 °C,-8.413 °C
738,2025-03-06 13:50:00,-6.965 °C,-8.413 °C
739,2025-03-06 14:00:00,-6.967 °C,-8.413 °C
740,2025-03-06 14:10:00,-6.969 °C,-8.415 °C
741,2025-03-06 14:20:00,-6.971 °C,-8.415 °C
742,2025-03-06 14:30:00,-6.973 °C,-8.417 °C
743,2025-03-06 14:40:00,-6.975 °C,-8.419 °C
744,2025-03-06 14:50:00,-6.978 °C,-8.419 °C
745,2025-03-06 15:00:00,-6.978 °C,-8.421 °C
746,2025-03-06 15:10:00,-6.978 °C,-8.421 °C
747,2025-03-06 15:20:00,-6.980 °C,-8.421 °C
748,2025-03-06 15:30:00,-6.982 °C,-8.423 °C
749,2025-03-06 15:40:00,-6.984 °C,-8.425 °C
750,2025-03-06 15:50:00,-6.986 °C,-8.425 °C
751,2025-03-06 16:00:00,-6.986 °C,-8.427 °C
752,2025-03-06 16:10:00,-6.988 °C,-8.427 °C
753,2025-03-06 16:20:00,-6.988 °C,-8.429 °C
754,2025-03-06 16:30:00,-6.992 °C,-8.429 °C
755,2025-03-06 16:40:00,-6.994 °C,-8.429 °C
756,2025-03-06 16:50:00,-6.996 °C,-8.431 °C
757,2025-03-06 17:00:00,-6.996 °C,-8.431 °C
758,2025-03-06 17:10:00,-6.998 °C,-8.433 °C
759,2025-03-06 17:20:00,-7.000 °C,-8.433 °C
760,2025-03-06 17:30:00,-7.000 °C,-8.435 °C
761,2025-03-06 17:40:00,-7.004 °C,-8.435 °C
762,2025-03-06 17:50:00,-7.004 °C,-8.435 °C
763,2025-03-06 18:00:00,-7.006 °C,-8.437 °C
764,2025-03-06 18:10:00,-7.008 °C,-8.437 °C
765,2025-03-06 18:20:00,-7.009 °C,-8.439 °C
766,2025-03-06 18:30:00,-7.009 °C,-8.439 °C
767,2025-03-06 18:40:00,-7.011 °C,-8.439 °C
768,2025-03-06 18:50:00,-7.013 °C,-8.441 °C
769,2025-03-06 19:00:00,-7.015 °C,-8.441 °C
770,2025-03-06 19:10:00,-7.017 °C,-8.443 °C
771,2025-03-06 19:20:00,-7.017 °C,-8.443 °C
772,2025-03-06 19:30:00,-7.019 °C,-8.443 °C
773,2025-03-06 19:40:00,-7.021 °C,-8.443 °C
774,2025-03-06 19:50:00,-7.023 °C,-8.443 °C
775,2025-03-06 20:00:00,-7.023 °C,-8.445 °C
776,2025-03-06 20:10:00,-7.025 °C,-8.445 °C
777,2025-03-06 20:20:00,-7.027 °C,-8.445 °C
778,2025-03-06 20:30:00,-7.029 °C,-8.447 °C
779,2025-03-06 20:40:00,-7.029 °C,-8.447 °C
780,2025-03-06 20:50:00,-7.031 °C,-8.447 °C
781,2025-03-06 21:00:00,-7.033 °C,-8.447 °C
782,2025-03-06 21:10:00,-7.033 °C,-8.449 °C
783,2025-03-06 21:20:00,-7.035 °C,-8.449 °C
784,2025-03-06 21:30:00,-7.037 °C,-8.449 °C
785,2025-03-06 21:40:00,-7.037 °C,-8.449 °C
786,2025-03-06 21:50:00,-7.039 °C,-8.451 °C
787,2025-03-06 22:00:00,-7.039 °C,-8.451 °C
788,2025-03-06 22:10:00,-7.042 °C,-8.451 °C
789,2025-03-06 22:20:00,-7.042 °C,-8.453 °C
790,2025-03-06 22:30:00,-7.044 °C,-8.453 °C
791,2025-03-06 22:40:00,-7.044 °C,-8.451 °C
792,2025-03-06 22:50:00,-7.046 °C,-8.453 °C
793,2025-03-06 23:00:00,-7.048 °C,-8.453 °C
794,2025-03-06 23:10:00,-7.050 °C,-8.453 °C
795,2025-03-06 23:20:00,-7.050 °C,-8.453 °C
796,2025-03-06 23:30:00,-7.052 °C,-8.453 °C
797,2025-03-06 23:40:00,-7.052 °C,-8.455 °C
798,2025-03-06 23:50:00,-7.054 °C,-8.455 °C
799,2025-03-07 00:00:00,-7.054 °C,-8.455 °C
800,2025-03-07 00:10:00,-7.056 °C,-8.455 °C
801,2025-03-07 00:20:00,-7.058 °C,-8.455 °C
802,2025-03-07 00:30:00,-7.058 °C,-8.455 °C
803,2025-03-07 00:40:00,-7.060 °C,-8.455 °C
804,2025-03-07 00:50:00,-7.062 °C,-8.455 °C
805,2025-03-07 01:00:00,-7.062 °C,-8.457 °C
806,2025-03-07 01:10:00,-7.064 °C,-8.457 °C
807,2025-03-07 01:20:00,-7.066 °C,-8.457 °C
808,2025-03-07 01:30:00,-7.066 °C,-8.457 °C
809,2025-03-07 01:40:00,-7.068 °C,-8.457 °C
810,2025-03-07 01:50:00,-7.068 °C,-8.457 °C
811,2025-03-07 02:00:00,-7.070 °C,-8.457 °C
812,2025-03-07 02:10:00,-7.073 °C,-8.457 °C
813,2025-03-07 02:20:00,-7.071 °C,-8.461 °C
814,2025-03-07 02:30:00,-7.073 °C,-8.457 °C
815,2025-03-07 02:40:00,-7.073 °C,-8.457 °C
816,2025-03-07 02:50:00,-7.075 °C,-8.457 °C
817,2025-03-07 03:00:00,-7.077 °C,-8.457 °C
818,2025-03-07 03:10:00,-7.077 °C,-8.457 °C
819,2025-03-07 03:20:00,-7.079 °C,-8.457 °C
820,2025-03-07 03:30:00,-7.079 °C,-8.457 °C
821,2025-03-07 03:40:00,-7.081 °C,-8.457 °C
822,2025-03-07 03:50:00,-7.081 °C,-8.457 °C
823,2025-03-07 04:00:00,-7.083 °C,-8.457 °C
824,2025-03-07 04:10:00,-7.083 °C,-8.459 °C
825,2025-03-07 04:20:00,-7.085 °C,-8.457 °C
826,2025-03-07 04:30:00,-7.085 °C,-8.457 °C
827,2025-03-07 04:40:00,-7.087 °C,-8.457 °C
828,2025-03-07 04:50:00,-7.087 °C,-8.457 °C
829,2025-03-07 05:00:00,-7.087 °C,-8.457 °C
830,2025-03-07 05:10:00,-7.091 °C,-8.455 °C
831,2025-03-07 05:20:00,-7.091 °C,-8.455 °C
832,2025-03-07 05:30:00,-7.093 °C,-8.455 °C
833,2025-03-07 05:40:00,-7.093 °C,-8.457 °C
834,2025-03-07 05:50:00,-7.095 °C,-8.455 °C
835,2025-03-07 06:00:00,-7.095 °C,-8.455 °C
836,2025-03-07 06:10:00,-7.097 °C,-8.455 °C
837,2025-03-07 06:20:00,-7.097 °C,-8.455 °C
838,2025-03-07 06:30:00,-7.099 °C,-8.455 °C
839,2025-03-07 06:40:00,-7.099 °C,-8.455 °C
840,2025-03-07 06:50:00,-7.101 °C,-8.455 °C
841,2025-03-07 07:00:00,-7.101 °C,-8.455 °C
842,2025-03-07 07:10:00,-7.104 °C,-8.453 °C
843,2025-03-07 07:20:00,-7.102 °C,-8.453 °C
844,2025-03-07 07:30:00,-7.106 °C,-8.453 °C
845,2025-03-07 07:40:00,-7.104 °C,-8.453 °C
846,2025-03-07 07:50:00,-7.106 °C,-8.453 °C
847,2025-03-07 08:00:00,-7.106 °C,-8.453 °C
848,2025-03-07 08:10:00,-7.108 °C,-8.453 °C
849,2025-03-07 08:20:00,-7.108 °C,-8.451 °C
850,2025-03-07 08:30:00,-7.108 °C,-8.451 °C
851,2025-03-07 08:40:00,-7.110 °C,-8.451 °C
852,2025-03-07 08:50:00,-7.110 °C,-8.451 °C
853,2025-03-07 09:00:00,-7.112 °C,-8.451 °C
854,2025-03-07 09:10:00,-7.112 °C,-8.449 °C
855,2025-03-07 09:20:00,-7.114 °C,-8.449 °C
856,2025-03-07 09:30:00,-7.114 °C,-8.449 °C
857,2025-03-07 09:40:00,-7.114 °C,-8.449 °C
858,2025-03-07 09:50:00,-7.116 °C,-8.449 °C
859,2025-03-07 10:00:00,-7.116 °C,-8.447 °C
860,2025-03-07 10:10:00,-7.118 °C,-8.447 °C
861,2025-03-07 10:20:00,-7.118 °C,-8.447 °C
862,2025-03-07 10:30:00,-7.120 °C,-8.447 °C
863,2025-03-07 10:40:00,-7.122 °C,-8.445 °C
864,2025-03-07 10:50:00,-7.122 °C,-8.445 °C
865,2025-03-07 11:00:00,-7.122 °C,-8.447 °C
866,2025-03-07 11:10:00,-7.122 °C,-8.447 °C
867,2025-03-07 11:20:00,-7.124 °C,-8.445 °C
868,2025-03-07 11:30:00,-7.122 °C,-8.443 °C
869,2025-03-07 11:40:00,-7.126 °C,-8.445 °C
870,2025-03-07 11:50:00,-7.126 °C,-8.443 °C
871,2025-03-07 12:00:00,-7.128 °C,-8.443 °C
872,2025-03-07 12:10:00,-7.128 °C,-8.443 °C
873,2025-03-07 12:20:00,-7.128 °C,-8.441 °C
874,2025-03-07 12:30:00,-7.128 °C,-8.441 °C
875,2025-03-07 12:40:00,-7.130 °C,-8.439 °C
876,2025-03-07 12:50:00,-7.130 °C,-8.439 °C
877,2025-03-07 13:00:00,-7.132 °C,-8.443 °C
878,2025-03-07 13:10:00,-7.132 °C,-8.439 °C
879,2025-03-07 13:20:00,-7.132 °C,-8.439 °C
880,2025-03-07 13:30:00,-7.134 °C,-8.437 °C
881,2025-03-07 13:40:00,-7.134 °C,-8.437 °C
882,2025-03-07 13:50:00,-7.135 °C,-8.435 °C
883,2025-03-07 14:00:00,-7.135 °C,-8.435 °C
884,2025-03-07 14:10:00,-7.135 °C,-8.435 °C
885,2025-03-07 14:20:00,-7.137 °C,-8.435 °C
886,2025-03-07 14:30:00,-7.137 °C,-8.433 °C
887,2025-03-07 14:40:00,-7.137 °C,-8.433 °C
888,2025-03-07 14:50:00,-7.139 °C,-8.433 °C
889,2025-03-07 15:00:00,-7.139 °C,-8.433 °C
890,2025-03-07 15:10:00,-7.139 °C,-8.431 °C
891,2025-03-07 15:20:00,-7.141 °C,-8.431 °C
892,2025-03-07 15:30:00,-7.141 °C,-8.429 °C
893,2025-03-07 15:40:00,-7.141 °C,-8.429 °C
894,2025-03-07 15:50:00,-7.143 °C,-8.429 °C
895,2025-03-07 16:00:00,-7.143 °C,-8.429 °C
896,2025-03-07 16:10:00,-7.143 °C,-8.427 °C
897,2025-03-07 16:20:00,-7.145 °C,-8.427 °C
898,2025-03-07 16:30:00,-7.145 °C,-8.425 °C
899,2025-03-07 16:40:00,-7.145 °C,-8.425 °C
900,2025-03-07 16:50:00,-7.145 °C,-8.425 °C
901,2025-03-07 17:00:00,-7.147 °C,-8.425 °C
902,2025-03-07 17:10:00,-7.147 °C,-8.425 °C
903,2025-03-07 17:20:00,-7.147 °C,-8.423 °C
904,2025-03-07 17:30:00,-7.149 °C,-8.423 °C
905,2025-03-07 17:40:00,-7.149 °C,-8.421 °C
906,2025-03-07 17:50:00,-7.149 °C,-8.421 °C
907,2025-03-07 18:00:00,-7.151 °C,-8.421 °C
908,2025-03-07 18:10:00,-7.151 °C,-8.419 °C
909,2025-03-07 18:20:00,-7.151 °C,-8.419 °C
910,2025-03-07 18:30:00,-7.153 °C,-8.417 °C
911,2025-03-07 18:40:00,-7.153 °C,-8.417 °C
912,2025-03-07 18:50:00,-7.153 °C,-8.417 °C
913,2025-03-07 19:00:00,-7.153 °C,-8.415 °C
914,2025-03-07 19:10:00,-7.155 °C,-8.415 °C
