,Time,1,2
49,2025-03-01 19:00:00,-6.118 °C,-6.026 °C
50,2025-03-01 19:10:00,-6.124 °C,-6.027 °C
51,2025-03-01 19:20:00,-6.126 °C,-6.029 °C
52,2025-03-01 19:30:00,-6.130 °C,-6.031 °C
53,2025-03-01 19:40:00,-6.132 °C,-6.035 °C
54,2025-03-01 19:50:00,-6.134 °C,-6.037 °C
55,2025-03-01 20:00:00,-6.137 °C,-6.037 °C
56,2025-03-01 20:10:00,-6.139 °C,-6.039 °C
57,2025-03-01 20:20:00,-6.143 °C,-6.041 °C
58,2025-03-01 20:30:00,-6.145 °C,-6.043 °C
59,2025-03-01 20:40:00,-6.149 °C,-6.044 °C
60,2025-03-01 20:50:00,-6.151 °C,-6.046 °C
61,2025-03-01 21:00:00,-6.153 °C,-6.048 °C
62,2025-03-01 21:10:00,-6.154 °C,-6.048 °C
63,2025-03-01 21:20:00,-6.156 °C,-6.048 °C
64,2025-03-01 21:30:00,-6.158 °C,-6.050 °C
65,2025-03-01 21:40:00,-6.162 °C,-6.050 °C
66,2025-03-01 21:50:00,-6.162 °C,-6.052 °C
67,2025-03-01 22:00:00,-6.164 °C,-6.054 °C
68,2025-03-01 22:10:00,-6.166 °C,-6.054 °C
69,2025-03-01 22:20:00,-6.166 °C,-6.054 °C
70,2025-03-01 22:30:00,-6.168 °C,-6.054 °C
71,2025-03-01 22:40:00,-6.170 °C,-6.056 °C
72,2025-03-01 22:50:00,-6.170 °C,-6.056 °C
73,2025-03-01 23:00:00,-6.172 °C,-6.058 °C
74,2025-03-01 23:10:00,-6.173 °C,-6.058 °C
75,2025-03-01 23:20:00,-6.173 °C,-6.060 °C
76,2025-03-01 23:30:00,-6.175 °C,-6.060 °C
77,2025-03-01 23:40:00,-6.175 °C,-6.060 °C
78,2025-03-01 23:50:00,-6.177 °C,-6.062 °C
79,2025-03-02 00:00:00,-6.177 °C,-6.062 °C
80,2025-03-02 00:10:00,-6.179 °C,-6.063 °C
81,2025-03-02 00:20:00,-6.181 °C,-6.063 °C
82,2025-03-02 00:30:00,-6.181 °C,-6.063 °C
83,2025-03-02 00:40:00,-6.181 °C,-6.063 °C
84,2025-03-02 00:50:00,-6.183 °C,-6.063 °C
85,2025-03-02 01:00:00,-6.181 °C,-6.063 °C
86,2025-03-02 01:10:00,-6.183 °C,-6.063 °C
87,2025-03-02 01:20:00,-6.185 °C,-6.065 °C
88,2025-03-02 01:30:00,-6.187 °C,-6.067 °C
89,2025-03-02 01:40:00,-6.187 °C,-6.069 °C
90,2025-03-02 01:50:00,-6.189 °C,-6.069 °C
91,2025-03-02 02:00:00,-6.189 °C,-6.069 °C
92,2025-03-02 02:10:00,-6.191 °C,-6.069 °C
93,2025-03-02 02:20:00,-6.191 °C,-6.069 °C
94,2025-03-02 02:30:00,-6.191 °C,-6.071 °C
95,2025-03-02 02:40:00,-6.192 °C,-6.071 °C
96,2025-03-02 02:50:00,-6.192 °C,-6.073 °C
97,2025-03-02 03:00:00,-6.194 °C,-6.071 °C
98,2025-03-02 03:10:00,-6.194 °C,-6.075 °C
99,2025-03-02 03:20:00,-6.194 °C,-6.073 °C
100,2025-03-02 03:30:00,-6.196 °C,-6.075 °C
101,2025-03-02 03:40:00,-6.196 °C,-6.075 °C
102,2025-03-02 03:50:00,-6.196 °C,-6.075 °C
103,2025-03-02 04:00:00,-6.198 °C,-6.075 °C
104,2025-03-02 04:10:00,-6.198 °C,-6.075 °C
105,2025-03-02 04:20:00,-6.198 °C,-6.075 °C
106,2025-03-02 04:30:00,-6.198 °C,-6.075 °C
107,2025-03-02 04:40:00,-6.198 °C,-6.075 °C
108,2025-03-02 04:50:00,-6.200 °C,-6.075 °C
109,2025-03-02 05:00:00,-6.200 °C,-6.077 °C
110,2025-03-02 05:10:00,-6.198 °C,-6.077 °C
111,2025-03-02 05:20:00,-6.200 °C,-6.077 °C
112,2025-03-02 05:30:00,-6.202 °C,-6.077 °C
113,2025-03-02 05:40:00,-6.202 °C,-6.077 °C
114,2025-03-02 05:50:00,-6.202 °C,-6.079 °C
115,2025-03-02 06:00:00,-6.202 °C,-6.079 °C
116,2025-03-02 06:10:00,-6.202 °C,-6.079 °C
117,2025-03-02 06:20:00,-6.204 °C,-6.079 °C
118,2025-03-02 06:30:00,-6.204 °C,-6.079 °C
119,2025-03-02 06:40:00,-6.204 °C,-6.079 °C
120,2025-03-02 06:50:00,-6.204 °C,-6.079 °C
121,2025-03-02 07:00:00,-6.204 °C,-6.080 °C
122,2025-03-02 07:10:00,-6.204 °C,-6.080 °C
123,2025-03-02 07:20:00,-6.206 °C,-6.080 °C
124,2025-03-02 07:30:00,-6.206 °C,-6.080 °C
125,2025-03-02 07:40:00,-6.206 °C,-6.080 °C
126,2025-03-02 07:50:00,-6.206 °C,-6.080 °C
127,2025-03-02 08:00:00,-6.206 °C,-6.082 °C
128,2025-03-02 08:10:00,-6.206 °C,-6.080 °C
129,2025-03-02 08:20:00,-6.206 °C,-6.082 °C
130,2025-03-02 08:30:00,-6.206 °C,-6.082 °C
131,2025-03-02 08:40:00,-6.208 °C,-6.082 °C
132,2025-03-02 08:50:00,-6.208 °C,-6.082 °C
133,2025-03-02 09:00:00,-6.208 °C,-6.082 °C
134,2025-03-02 09:10:00,-6.208 °C,-6.082 °C
135,2025-03-02 09:20:00,-6.208 °C,-6.082 °C
136,2025-03-02 09:30:00,-6.208 °C,-6.082 °C
137,2025-03-02 09:40:00,-6.208 °C,-6.084 °C
138,2025-03-02 09:50:00,-6.208 °C,-6.084 °C
139,2025-03-02 10:00:00,-6.208 °C,-6.084 °C
140,2025-03-02 10:10:00,-6.208 °C,-6.084 °C
141,2025-03-02 10:20:00,-6.208 °C,-6.084 °C
142,2025-03-02 10:30:00,-6.208 °C,-6.084 °C
143,2025-03-02 10:40:00,-6.210 °C,-6.084 °C
144,2025-03-02 10:50:00,-6.208 °C,-6.084 °C
145,2025-03-02 11:00:00,-6.210 °C,-6.086 °C
146,2025-03-02 11:10:00,-6.210 °C,-6.084 °C
147,2025-03-02 11:20:00,-6.210 °C,-6.084 °C
148,2025-03-02 11:30:00,-6.210 °C,-6.086 °C
149,2025-03-02 11:40:00,-6.210 °C,-6.082 °C
150,2025-03-02 11:50:00,-6.210 °C,-6.086 °C
151,2025-03-02 12:00:00,-6.210 °C,-6.086 °C
152,2025-03-02 12:10:00,-6.210 °C,-6.086 °C
153,2025-03-02 12:20:00,-6.210 °C,-6.086 °C
154,2025-03-02 12:30:00,-6.210 °C,-6.086 °C
155,2025-03-02 12:40:00,-6.210 °C,-6.086 °C
156,2025-03-02 12:50:00,-6.210 °C,-6.086 °C
157,2025-03-02 13:00:00,-6.210 °C,-6.086 °C
158,2025-03-02 13:10:00,-6.210 °C,-6.086 °C
159,2025-03-02 13:20:00,-6.210 °C,-6.086 °C
160,2025-03-02 13:30:00,-6.210 °C,-6.088 °C
161,2025-03-02 13:40:00,-6.210 °C,-6.088 °C
162,2025-03-02 13:50:00,-6.210 °C,-6.088 °C
163,2025-03-02 14:00:00,-6.210 °C,-6.088 °C
164,2025-03-02 14:10:00,-6.210 °C,-6.088 °C
165,2025-03-02 14:20:00,-6.211 °C,-6.088 °C
166,2025-03-02 14:30:00,-6.211 °C,-6.088 °C
167,2025-03-02 14:40:00,-6.210 °C,-6.088 °C
168,2025-03-02 14:50:00,-6.211 °C,-6.088 °C
169,2025-03-02 15:00:00,-6.211 °C,-6.088 °C
170,2025-03-02 15:10:00,-6.211 °C,-6.088 °C
171,2025-03-02 15:20:00,-6.211 °C,-6.088 °C
172,2025-03-02 15:30:00,-6.211 °C,-6.088 °C
173,2025-03-02 15:40:00,-6.208 °C,-6.088 °C
174,2025-03-02 15:50:00,-6.211 °C,-6.090 °C
175,2025-03-02 16:00:00,-6.210 °C,-6.090 °C
176,2025-03-02 16:10:00,-6.211 °C,-6.090 °C
177,2025-03-02 16:20:00,-6.211 °C,-6.090 °C
178,2025-03-02 16:30:00,-6.210 °C,-6.090 °C
179,2025-03-02 16:40:00,-6.210 °C,-6.090 °C
180,2025-03-02 16:50:00,-6.211 °C,-6.090 °C
181,2025-03-02 17:00:00,-6.211 °C,-6.090 °C
182,2025-03-02 17:10:00,-6.211 °C,-6.090 °C
183,2025-03-02 17:20:00,-6.211 °C,-6.090 °C
184,2025-03-02 17:30:00,-6.210 °C,-6.090 °C
185,2025-03-02 17:40:00,-6.211 °C,-6.090 °C
186,2025-03-02 17:50:00,-6.211 °C,-6.090 °C
187,2025-03-02 18:00:00,-6.211 °C,-6.090 °C
188,2025-03-02 18:10:00,-6.211 °C,-6.092 °C
189,2025-03-02 18:20:00,-6.211 °C,-6.092 °C
190,2025-03-02 18:30:00,-6.211 °C,-6.092 °C
191,2025-03-02 18:40:00,-6.210 °C,-6.092 °C
192,2025-03-02 18:50:00,-6.211 °C,-6.092 °C
193,2025-03-02 19:00:00,-6.211 °C,-6.092 °C
194,2025-03-02 19:10:00,-6.211 °C,-6.092 °C
195,2025-03-02 19:20:00,-6.211 °C,-6.092 °C
196,2025-03-02 19:30:00,-6.208 °C,-6.092 °C
197,2025-03-02 19:40:00,-6.210 °C,-6.092 °C
198,2025-03-02 19:50:00,-6.210 °C,-6.092 °C
199,2025-03-02 20:00:00,-6.210 °C,-6.092 °C
200,2025-03-02 20:10:00,-6.210 °C,-6.092 °C
201,2025-03-02 20:20:00,-6.210 °C,-6.092 °C
202,2025-03-02 20:30:00,-6.210 °C,-6.092 °C
203,2025-03-02 20:40:00,-6.210 °C,-6.094 °C
204,2025-03-02 20:50:00,-6.210 °C,-6.092 °C
205,2025-03-02 21:00:00,-6.210 °C,-6.092 °C
206,2025-03-02 21:10:00,-6.210 °C,-6.094 °C
207,2025-03-02 21:20:00,-6.210 °C,-6.094 °C
208,2025-03-02 21:30:00,-6.210 °C,-6.094 °C
209,2025-03-02 21:40:00,-6.210 °C,-6.094 °C
210,2025-03-02 21:50:00,-6.210 °C,-6.094 °C
211,2025-03-02 22:00:00,-6.210 °C,-6.098 °C
212,2025-03-02 22:10:00,-6.210 °C,-6.094 °C
213,2025-03-02 22:20:00,-6.210 °C,-6.094 °C
214,2025-03-02 22:30:00,-6.210 °C,-6.094 °C
215,2025-03-02 22:40:00,-6.210 °C,-6.094 °C
216,2025-03-02 22:50:00,-6.210 °C,-6.094 °C
217,2025-03-02 23:00:00,-6.210 °C,-6.094 °C
218,2025-03-02 23:10:00,-6.210 °C,-6.092 °C
219,2025-03-02 23:20:00,-6.210 °C,-6.094 °C
220,2025-03-02 23:30:00,-6.210 °C,-6.094 °C
221,2025-03-02 23:40:00,-6.210 °C,-6.096 °C
222,2025-03-02 23:50:00,-6.210 °C,-6.094 °C
223,2025-03-03 00:00:00,-6.210 °C,-6.096 °C
224,2025-03-03 00:10:00,-6.210 °C,-6.094 °C
225,2025-03-03 00:20:00,-6.210 °C,-6.096 °C
226,2025-03-03 00:30:00,-6.210 °C,-6.096 °C
227,2025-03-03 00:40:00,-6.210 °C,-6.096 °C
228,2025-03-03 00:50:00,-6.210 °C,-6.096 °C
229,2025-03-03 01:00:00,-6.210 °C,-6.096 °C
230,2025-03-03 01:10:00,-6.210 °C,-6.096 °C
231,2025-03-03 01:20:00,-6.210 °C,-6.096 °C
232,2025-03-03 01:30:00,-6.210 °C,-6.096 °C
233,2025-03-03 01:40:00,-6.210 °C,-6.096 °C
234,2025-03-03 01:50:00,-6.208 °C,-6.096 °C
235,2025-03-03 02:00:00,-6.208 °C,-6.096 °C
236,2025-03-03 02:10:00,-6.208 °C,-6.096 °C
237,2025-03-03 02:20:00,-6.208 °C,-6.092 °C
238,2025-03-03 02:30:00,-6.208 °C,-6.096 °C
239,2025-03-03 02:40:00,-6.208 °C,-6.096 °C
240,2025-03-03 02:50:00,-6.208 °C,-6.096 °C
241,2025-03-03 03:00:00,-6.208 °C,-6.096 °C
242,2025-03-03 03:10:00,-6.208 °C,-6.096 °C
243,2025-03-03 03:20:00,-6.208 °C,-6.096 °C
244,2025-03-03 03:30:00,-6.208 °C,-6.096 °C
245,2025-03-03 03:40:00,-6.208 °C,-6.096 °C
246,2025-03-03 03:50:00,-6.208 °C,-6.098 °C
247,2025-03-03 04:00:00,-6.208 °C,-6.098 °C
248,2025-03-03 04:10:00,-6.208 °C,-6.098 °C
249,2025-03-03 04:20:00,-6.208 °C,-6.096 °C
250,2025-03-03 04:30:00,-6.208 °C,-6.098 °C
251,2025-03-03 04:40:00,-6.206 °C,-6.098 °C
252,2025-03-03 04:50:00,-6.208 °C,-6.098 °C
253,2025-03-03 05:00:00,-6.208 °C,-6.098 °C
254,2025-03-03 05:10:00,-6.208 °C,-6.098 °C
255,2025-03-03 05:20:00,-6.208 °C,-6.098 °C
256,2025-03-03 05:30:00,-6.208 °C,-6.098 °C
257,2025-03-03 05:40:00,-6.206 °C,-6.098 °C
258,2025-03-03 05:50:00,-6.206 °C,-6.098 °C
259,2025-03-03 06:00:00,-6.208 °C,-6.098 °C
260,2025-03-03 06:10:00,-6.206 °C,-6.098 °C
261,2025-03-03 06:20:00,-6.206 °C,-6.098 °C
262,2025-03-03 06:30:00,-6.206 °C,-6.098 °C
263,2025-03-03 06:40:00,-6.206 °C,-6.098 °C
264,2025-03-03 06:50:00,-6.206 °C,-6.098 °C
265,2025-03-03 07:00:00,-6.204 °C,-6.098 °C
266,2025-03-03 07:10:00,-6.206 °C,-6.098 °C
267,2025-03-03 07:20:00,-6.206 °C,-6.098 °C
268,2025-03-03 07:30:00,-6.206 °C,-6.098 °C
269,2025-03-03 07:40:00,-6.206 °C,-6.098 °C
270,2025-03-03 07:50:00,-6.206 °C,-6.098 °C
271,2025-03-03 08:00:00,-6.206 °C,-6.098 °C
272,2025-03-03 08:10:00,-6.206 °C,-6.098 °C
273,2025-03-03 08:20:00,-6.206 °C,-6.098 °C
274,2025-03-03 08:30:00,-6.206 °C,-6.101 °C
275,2025-03-03 08:40:00,-6.206 °C,-6.098 °C
276,2025-03-03 08:50:00,-6.206 °C,-6.098 °C
277,2025-03-03 09:00:00,-6.202 °C,-6.098 °C
278,2025-03-03 09:10:00,-6.206 °C,-6.098 °C
279,2025-03-03 09:20:00,-6.208 °C,-6.098 °C
280,2025-03-03 09:30:00,-6.206 °C,-6.099 °C
281,2025-03-03 09:40:00,-6.204 °C,-6.099 °C
282,2025-03-03 09:50:00,-6.204 °C,-6.099 °C
283,2025-03-03 10:00:00,-6.204 °C,-6.098 °C
284,2025-03-03 10:10:00,-6.204 °C,-6.099 °C
285,2025-03-03 10:20:00,-6.204 °C,-6.099 °C
286,2025-03-03 10:30:00,-6.204 °C,-6.099 °C
287,2025-03-03 10:40:00,-6.204 °C,-6.099 °C
288,2025-03-03 10:50:00,-6.206 °C,-6.098 °C
289,2025-03-03 11:00:00,-6.204 °C,-6.099 °C
290,2025-03-03 11:10:00,-6.204 °C,-6.099 °C
291,2025-03-03 11:20:00,-6.204 °C,-6.099 °C
292,2025-03-03 11:30:00,-6.204 °C,-6.099 °C
293,2025-03-03 11:40:00,-6.204 °C,-6.099 °C
294,2025-03-03 11:50:00,-6.204 °C,-6.099 °C
295,2025-03-03 12:00:00,-6.204 °C,-6.098 °C
296,2025-03-03 12:10:00,-6.204 °C,-6.099 °C
297,2025-03-03 12:20:00,-6.204 °C,-6.099 °C
298,2025-03-03 12:30:00,-6.202 °C,-6.099 °C
299,2025-03-03 12:40:00,-6.204 °C,-6.098 °C
300,2025-03-03 12:50:00,-6.202 °C,-6.099 °C
301,2025-03-03 13:00:00,-6.202 °C,-6.099 °C
302,2025-03-03 13:10:00,-6.202 °C,-6.099 °C
303,2025-03-03 13:20:00,-6.200 °C,-6.099 °C
304,2025-03-03 13:30:00,-6.202 °C,-6.099 °C
305,2025-03-03 13:40:00,-6.202 °C,-6.098 °C
306,2025-03-03 13:50:00,-6.202 °C,-6.099 °C
307,2025-03-03 14:00:00,-6.202 °C,-6.098 °C
308,2025-03-03 14:10:00,-6.202 °C,-6.098 °C
309,2025-03-03 14:20:00,-6.202 °C,-6.099 °C
310,2025-03-03 14:30:00,-6.202 °C,-6.099 °C
311,2025-03-03 14:40:00,-6.202 °C,-6.098 °C
312,2025-03-03 14:50:00,-6.202 °C,-6.098 °C
313,2025-03-03 15:00:00,-6.202 °C,-6.098 °C
314,2025-03-03 15:10:00,-6.200 °C,-6.098 °C
315,2025-03-03 15:20:00,-6.202 °C,-6.098 °C
316,2025-03-03 15:30:00,-6.200 °C,-6.098 °C
317,2025-03-03 15:40:00,-6.200 °C,-6.099 °C
318,2025-03-03 15:50:00,-6.200 °C,-6.098 °C
319,2025-03-03 16:00:00,-6.200 °C,-6.098 °C
320,2025-03-03 16:10:00,-6.200 °C,-6.098 °C
321,2025-03-03 16:20:00,-6.200 °C,-6.098 °C
322,2025-03-03 16:30:00,-6.200 °C,-6.098 °C
323,2025-03-03 16:40:00,-6.200 °C,-6.098 °C
324,2025-03-03 16:50:00,-6.200 °C,-6.098 °C
325,2025-03-03 17:00:00,-6.200 °C,-6.094 °C
326,2025-03-03 17:10:00,-6.200 °C,-6.098 °C
327,2025-03-03 17:20:00,-6.200 °C,-6.098 °C
328,2025-03-03 17:30:00,-6.200 °C,-6.098 °C
329,2025-03-03 17:40:00,-6.198 °C,-6.098 °C
330,2025-03-03 17:50:00,-6.200 °C,-6.098 °C
331,2025-03-03 18:00:00,-6.198 °C,-6.098 °C
332,2025-03-03 18:10:00,-6.198 °C,-6.099 °C
333,2025-03-03 18:20:00,-6.198 °C,-6.098 °C
334,2025-03-03 18:30:00,-6.200 °C,-6.098 °C
335,2025-03-03 18:40:00,-6.198 °C,-6.096 °C
336,2025-03-03 18:50:00,-6.198 °C,-6.098 °C
337,2025-03-03 19:00:00,-6.198 °C,-6.098 °C
338,2025-03-03 19:10:00,-6.198 °C,-6.096 °C
339,2025-03-03 19:20:00,-6.198 °C,-6.098 °C
340,2025-03-03 19:30:00,-6.196 °C,-6.098 °C
341,2025-03-03 19:40:00,-6.198 °C,-6.098 °C
342,2025-03-03 19:50:00,-6.198 °C,-6.098 °C
343,2025-03-03 20:00:00,-6.198 °C,-6.098 °C
344,2025-03-03 20:10:00,-6.196 °C,-6.098 °C
345,2025-03-03 20:20:00,-6.198 °C,-6.098 °C
346,2025-03-03 20:30:00,-6.198 °C,-6.098 °C
347,2025-03-03 20:40:00,-6.196 °C,-6.098 °C
348,2025-03-03 20:50:00,-6.198 °C,-6.096 °C
349,2025-03-03 21:00:00,-6.196 °C,-6.096 °C
350,2025-03-03 21:10:00,-6.196 °C,-6.098 °C
351,2025-03-03 21:20:00,-6.196 °C,-6.098 °C
352,2025-03-03 21:30:00,-6.196 °C,-6.096 °C
353,2025-03-03 21:40:00,-6.196 °C,-6.098 °C
354,2025-03-03 21:50:00,-6.196 °C,-6.096 °C
355,2025-03-03 22:00:00,-6.196 °C,-6.096 °C
356,2025-03-03 22:10:00,-6.196 °C,-6.096 °C
357,2025-03-03 22:20:00,-6.196 °C,-6.096 °C
358,2025-03-03 22:30:00,-6.196 °C,-6.096 °C
359,2025-03-03 22:40:00,-6.196 °C,-6.096 °C
360,2025-03-03 22:50:00,-6.196 °C,-6.096 °C
361,2025-03-03 23:00:00,-6.194 °C,-6.096 °C
362,2025-03-03 23:10:00,-6.194 °C,-6.096 °C
363,2025-03-03 23:20:00,-6.194 °C,-6.096 °C
364,2025-03-03 23:30:00,-6.194 °C,-6.096 °C
365,2025-03-03 23:40:00,-6.194 °C,-6.096 °C
366,2025-03-03 23:50:00,-6.194 °C,-6.096 °C
367,2025-03-04 00:00:00,-6.194 °C,-6.096 °C
368,2025-03-04 00:10:00,-6.194 °C,-6.096 °C
369,2025-03-04 00:20:00,-6.194 °C,-6.094 °C
370,2025-03-04 00:30:00,-6.194 °C,-6.096 °C
371,2025-03-04 00:40:00,-6.194 °C,-6.096 °C
372,2025-03-04 00:50:00,-6.194 °C,-6.094 °C
373,2025-03-04 01:00:00,-6.192 °C,-6.094 °C
374,2025-03-04 01:10:00,-6.192 °C,-6.094 °C
375,2025-03-04 01:20:00,-6.192 °C,-6.094 °C
376,2025-03-04 01:30:00,-6.192 °C,-6.094 °C
377,2025-03-04 01:40:00,-6.192 °C,-6.094 °C
378,2025-03-04 01:50:00,-6.192 °C,-6.094 °C
379,2025-03-04 02:00:00,-6.192 °C,-6.094 °C
380,2025-03-04 02:10:00,-6.192 °C,-6.094 °C
381,2025-03-04 02:20:00,-6.192 °C,-6.094 °C
382,2025-03-04 02:30:00,-6.192 °C,-6.094 °C
383,2025-03-04 02:40:00,-6.192 °C,-6.094 °C
384,2025-03-04 02:50:00,-6.192 °C,-6.094 °C
385,2025-03-04 03:00:00,-6.192 °C,-6.094 °C
386,2025-03-04 03:10:00,-6.192 °C,-6.094 °C
387,2025-03-04 03:20:00,-6.191 °C,-6.092 °C
388,2025-03-04 03:30:00,-6.192 °C,-6.094 °C
389,2025-03-04 03:40:00,-6.191 °C,-6.094 °C
390,2025-03-04 03:50:00,-6.189 °C,-6.094 °C
391,2025-03-04 04:00:00,-6.191 °C,-6.096 °C
392,2025-03-04 04:10:00,-6.192 °C,-6.094 °C
393,2025-03-04 04:20:00,-6.191 °C,-6.094 °C
394,2025-03-04 04:30:00,-6.191 °C,-6.092 °C
395,2025-03-04 04:40:00,-6.191 °C,-6.092 °C
396,2025-03-04 04:50:00,-6.191 °C,-6.092 °C
397,2025-03-04 05:00:00,-6.191 °C,-6.092 °C
398,2025-03-04 05:10:00,-6.191 °C,-6.092 °C
399,2025-03-04 05:20:00,-6.189 °C,-6.092 °C
400,2025-03-04 05:30:00,-6.189 °C,-6.092 °C
401,2025-03-04 05:40:00,-6.189 °C,-6.092 °C
402,2025-03-04 05:50:00,-6.189 °C,-6.092 °C
403,2025-03-04 06:00:00,-6.189 °C,-6.094 °C
404,2025-03-04 06:10:00,-6.189 °C,-6.092 °C
405,2025-03-04 06:20:00,-6.189 °C,-6.092 °C
406,2025-03-04 06:30:00,-6.189 °C,-6.092 °C
407,2025-03-04 06:40:00,-6.189 °C,-6.092 °C
408,2025-03-04 06:50:00,-6.189 °C,-6.090 °C
409,2025-03-04 07:00:00,-6.189 °C,-6.092 °C
410,2025-03-04 07:10:00,-6.189 °C,-6.092 °C
411,2025-03-04 07:20:00,-6.187 °C,-6.092 °C
412,2025-03-04 07:30:00,-6.189 °C,-6.092 °C
413,2025-03-04 07:40:00,-6.187 °C,-6.090 °C
414,2025-03-04 07:50:00,-6.187 °C,-6.092 °C
415,2025-03-04 08:00:00,-6.187 °C,-6.090 °C
416,2025-03-04 08:10:00,-6.187 °C,-6.090 °C
417,2025-03-04 08:20:00,-6.187 °C,-6.090 °C
418,2025-03-04 08:30:00,-6.187 °C,-6.090 °C
419,2025-03-04 08:40:00,-6.187 °C,-6.090 °C
420,2025-03-04 08:50:00,-6.187 °C,-6.090 °C
421,2025-03-04 09:00:00,-6.187 °C,-6.090 °C
422,2025-03-04 09:10:00,-6.185 °C,-6.090 °C
423,2025-03-04 09:20:00,-6.185 °C,-6.090 °C
424,2025-03-04 09:30:00,-6.183 °C,-6.090 °C
425,2025-03-04 09:40:00,-6.187 °C,-6.090 °C
426,2025-03-04 09:50:00,-6.185 °C,-6.090 °C
427,2025-03-04 10:00:00,-6.185 °C,-6.092 °C
428,2025-03-04 10:10:00,-6.185 °C,-6.090 °C
429,2025-03-04 10:20:00,-6.185 °C,-6.090 °C
430,2025-03-04 10:30:00,-6.185 °C,-6.090 °C
431,2025-03-04 10:40:00,-6.185 °C,-6.090 °C
432,2025-03-04 10:50:00,-6.185 °C,-6.090 °C
433,2025-03-04 11:00:00,-6.185 °C,-6.090 °C
434,2025-03-04 11:10:00,-6.183 °C,-6.090 °C
435,2025-03-04 11:20:00,-6.183 °C,-6.090 °C
436,2025-03-04 11:30:00,-6.183 °C,-6.090 °C
437,2025-03-04 11:40:00,-6.183 °C,-6.090 °C
438,2025-03-04 11:50:00,-6.183 °C,-6.088 °C
439,2025-03-04 12:00:00,-6.183 °C,-6.090 °C
440,2025-03-04 12:10:00,-6.183 °C,-6.090 °C
441,2025-03-04 12:20:00,-6.183 °C,-6.090 °C
442,2025-03-04 12:30:00,-6.183 °C,-6.090 °C
443,2025-03-04 12:40:00,-6.183 °C,-6.090 °C
444,2025-03-04 12:50:00,-6.181 °C,-6.090 °C
445,2025-03-04 13:00:00,-6.183 °C,-6.090 °C
446,2025-03-04 13:10:00,-6.181 °C,-6.090 °C
447,2025-03-04 13:20:00,-6.181 °C,-6.090 °C
448,2025-03-04 13:30:00,-6.181 °C,-6.088 °C
449,2025-03-04 13:40:00,-6.181 °C,-6.090 °C
