	Time	1	2
S/N		946487	946487
Type		TGP-4520	TGP-4520
Description		TT14	TT14
Property		Black Probe Temperature	White Probe Temperature
451	4 mar 2025 14:00	-6.179 °C	-6.090 °C
452	4 mar 2025 14:10	-6.181 °C	-6.090 °C
453	4 mar 2025 14:20	-6.181 °C	-6.090 °C
454	4 mar 2025 14:30	-6.181 °C	-6.090 °C
455	4 mar 2025 14:40	-6.181 °C	-6.090 °C
456	4 mar 2025 14:50	-6.181 °C	-6.090 °C
457	4 mar 2025 15:00	-6.181 °C	-6.090 °C
458	4 mar 2025 15:10	-6.181 °C	-6.090 °C
459	4 mar 2025 15:20	-6.179 °C	-6.090 °C
460	4 mar 2025 15:30	-6.181 °C	-6.090 °C
461	4 mar 2025 15:40	-6.179 °C	-6.090 °C
462	4 mar 2025 15:50	-6.179 °C	-6.090 °C
463	4 mar 2025 16:00	-6.179 °C	-6.090 °C
464	4 mar 2025 16:10	-6.179 °C	-6.090 °C
465	4 mar 2025 16:20	-6.179 °C	-6.090 °C
466	4 mar 2025 16:30	-6.179 °C	-6.090 °C
467	4 mar 2025 16:40	-6.179 °C	-6.090 °C
468	4 mar 2025 16:50	-6.179 °C	-6.090 °C
469	4 mar 2025 17:00	-6.177 °C	-6.090 °C
470	4 mar 2025 17:10	-6.179 °C	-6.090 °C
471	4 mar 2025 17:20	-6.177 °C	-6.094 °C
472	4 mar 2025 17:30	-6.177 °C	-6.090 °C
473	4 mar 2025 17:40	-6.177 °C	-6.092 °C
474	4 mar 2025 17:50	-6.177 °C	-6.092 °C
475	4 mar 2025 18:00	-6.177 °C	-6.092 °C
476	4 mar 2025 18:10	-6.177 °C	-6.092 °C
477	4 mar 2025 18:20	-6.177 °C	-6.092 °C
478	4 mar 2025 18:30	-6.177 °C	-6.090 °C
479	4 mar 2025 18:40	-6.177 °C	-6.092 °C
480	4 mar 2025 18:50	-6.177 °C	-6.092 °C
481	4 mar 2025 19:00	-6.177 °C	-6.092 °C
482	4 mar 2025 19:10	-6.177 °C	-6.092 °C
483	4 mar 2025 19:20	-6.177 °C	-6.092 °C
484	4 mar 2025 19:30	-6.175 °C	-6.090 °C
485	4 mar 2025 19:40	-6.172 °C	-6.094 °C
486	4 mar 2025 19:50	-6.175 °C	-6.092 °C
487	4 mar 2025 20:00	-6.175 °C	-6.094 °C
488	4 mar 2025 20:10	-6.175 °C	-6.094 °C
489	4 mar 2025 20:20	-6.175 °C	-6.094 °C
490	4 mar 2025 20:30	-6.175 °C	-6.094 °C
491	4 mar 2025 20:40	-6.175 °C	-6.094 °C
492	4 mar 2025 20:50	-6.175 °C	-6.096 °C
493	4 mar 2025 21:00	-6.175 °C	-6.094 °C
494	4 mar 2025 21:10	-6.173 °C	-6.094 °C
495	4 mar 2025 21:20	-6.175 °C	-6.094 °C
496	4 mar 2025 21:30	-6.173 °C	-6.098 °C
497	4 mar 2025 21:40	-6.175 °C	-6.096 °C
498	4 mar 2025 21:50	-6.173 °C	-6.096 °C
499	4 mar 2025 22:00	-6.173 °C	-6.096 °C
500	4 mar 2025 22:10	-6.175 °C	-6.096 °C
501	4 mar 2025 22:20	-6.173 °C	-6.096 °C
502	4 mar 2025 22:30	-6.173 °C	-6.096 °C
503	4 mar 2025 22:40	-6.173 °C	-6.098 °C
504	4 mar 2025 22:50	-6.173 °C	-6.098 °C
505	4 mar 2025 23:00	-6.173 °C	-6.098 °C
506	4 mar 2025 23:10	-6.173 °C	-6.098 °C
507	4 mar 2025 23:20	-6.173 °C	-6.098 °C
508	4 mar 2025 23:30	-6.173 °C	-6.098 °C
509	4 mar 2025 23:40	-6.172 °C	-6.098 °C
510	4 mar 2025 23:50	-6.172 °C	-6.099 °C
511	5 mar 2025 00:00	-6.172 °C	-6.099 °C
512	5 mar 2025 00:10	-6.172 °C	-6.098 °C
513	5 mar 2025 00:20	-6.172 °C	-6.099 °C
514	5 mar 2025 00:30	-6.172 °C	-6.099 °C
515	5 mar 2025 00:40	-6.172 °C	-6.101 °C
516	5 mar 2025 00:50	-6.172 °C	-6.101 °C
517	5 mar 2025 01:00	-6.172 °C	-6.101 °C
518	5 mar 2025 01:10	-6.172 °C	-6.101 °C
519	5 mar 2025 01:20	-6.172 °C	-6.101 °C
520	5 mar 2025 01:30	-6.172 °C	-6.101 °C
521	5 mar 2025 01:40	-6.172 °C	-6.103 °C
522	5 mar 2025 01:50	-6.172 °C	-6.103 °C
523	5 mar 2025 02:00	-6.172 °C	-6.103 °C
524	5 mar 2025 02:10	-6.170 °C	-6.103 °C
525	5 mar 2025 02:20	-6.170 °C	-6.103 °C
526	5 mar 2025 02:30	-6.172 °C	-6.105 °C
527	5 mar 2025 02:40	-6.173 °C	-6.105 °C
528	5 mar 2025 02:50	-6.170 °C	-6.105 °C
529	5 mar 2025 03:00	-6.172 °C	-6.105 °C
530	5 mar 2025 03:10	-6.170 °C	-6.105 °C
531	5 mar 2025 03:20	-6.170 °C	-6.107 °C
532	5 mar 2025 03:30	-6.170 °C	-6.107 °C
533	5 mar 2025 03:40	-6.168 °C	-6.107 °C
534	5 mar 2025 03:50	-6.170 °C	-6.109 °C
535	5 mar 2025 04:00	-6.170 °C	-6.109 °C
536	5 mar 2025 04:10	-6.170 °C	-6.109 °C
537	5 mar 2025 04:20	-6.170 °C	-6.109 °C
538	5 mar 2025 04:30	-6.170 °C	-6.111 °C
539	5 mar 2025 04:40	-6.168 °C	-6.111 °C
540	5 mar 2025 04:50	-6.170 °C	-6.111 °C
541	5 mar 2025 05:00	-6.170 °C	-6.111 °C
542	5 mar 2025 05:10	-6.168 °C	-6.113 °C
543	5 mar 2025 05:20	-6.170 °C	-6.109 °C
544	5 mar 2025 05:30	-6.168 °C	-6.113 °C
545	5 mar 2025 05:40	-6.168 °C	-6.113 °C
546	5 mar 2025 05:50	-6.168 °C	-6.113 °C
547	5 mar 2025 06:00	-6.168 °C	-6.115 °C
548	5 mar 2025 06:10	-6.168 °C	-6.115 °C
549	5 mar 2025 06:20	-6.168 °C	-6.116 °C
550	5 mar 2025 06:30	-6.168 °C	-6.116 °C
551	5 mar 2025 06:40	-6.168 °C	-6.116 °C
552	5 mar 2025 06:50	-6.168 °C	-6.116 °C
553	5 mar 2025 07:00	-6.168 °C	-6.118 °C
554	5 mar 2025 07:10	-6.168 °C	-6.118 °C
555	5 mar 2025 07:20	-6.168 °C	-6.118 °C
556	5 mar 2025 07:30	-6.168 °C	-6.120 °C
557	5 mar 2025 07:40	-6.168 °C	-6.120 °C
558	5 mar 2025 07:50	-6.168 °C	-6.120 °C
559	5 mar 2025 08:00	-6.168 °C	-6.122 °C
560	5 mar 2025 08:10	-6.168 °C	-6.122 °C
561	5 mar 2025 08:20	-6.168 °C	-6.122 °C
562	5 mar 2025 08:30	-6.168 °C	-6.122 °C
563	5 mar 2025 08:40	-6.168 °C	-6.124 °C
564	5 mar 2025 08:50	-6.168 °C	-6.124 °C
565	5 mar 2025 09:00	-6.168 °C	-6.124 °C
566	5 mar 2025 09:10	-6.168 °C	-6.126 °C
567	5 mar 2025 09:20	-6.168 °C	-6.126 °C
568	5 mar 2025 09:30	-6.168 °C	-6.126 °C
569	5 mar 2025 09:40	-6.168 °C	-6.128 °C
570	5 mar 2025 09:50	-6.168 °C	-6.128 °C
571	5 mar 2025 10:00	-6.166 °C	-6.130 °C
572	5 mar 2025 10:10	-6.166 °C	-6.130 °C
573	5 mar 2025 10:20	-6.166 °C	-6.130 °C
574	5 mar 2025 10:30	-6.166 °C	-6.132 °C
575	5 mar 2025 10:40	-6.166 °C	-6.132 °C
576	5 mar 2025 10:50	-6.166 °C	-6.132 °C
577	5 mar 2025 11:00	-6.166 °C	-6.134 °C
578	5 mar 2025 11:10	-6.166 °C	-6.134 °C
579	5 mar 2025 11:20	-6.166 °C	-6.135 °C
580	5 mar 2025 11:30	-6.166 °C	-6.135 °C
581	5 mar 2025 11:40	-6.166 °C	-6.135 °C
582	5 mar 2025 11:50	-6.166 °C	-6.137 °C
583	5 mar 2025 12:00	-6.166 °C	-6.137 °C
584	5 mar 2025 12:10	-6.168 °C	-6.137 °C
585	5 mar 2025 12:20	-6.166 °C	-6.139 °C
586	5 mar 2025 12:30	-6.166 °C	-6.139 °C
587	5 mar 2025 12:40	-6.166 °C	-6.141 °C
588	5 mar 2025 12:50	-6.166 °C	-6.141 °C
589	5 mar 2025 13:00	-6.166 °C	-6.141 °C
590	5 mar 2025 13:10	-6.166 °C	-6.143 °C
591	5 mar 2025 13:20	-6.166 °C	-6.143 °C
592	5 mar 2025 13:30	-6.166 °C	-6.145 °C
593	5 mar 2025 13:40	-6.166 °C	-6.145 °C
594	5 mar 2025 13:50	-6.166 °C	-6.145 °C
595	5 mar 2025 14:00	-6.166 °C	-6.147 °C
596	5 mar 2025 14:10	-6.166 °C	-6.147 °C
597	5 mar 2025 14:20	-6.166 °C	-6.149 °C
598	5 mar 2025 14:30	-6.166 °C	-6.149 °C
599	5 mar 2025 14:40	-6.166 °C	-6.151 °C
600	5 mar 2025 14:50	-6.166 °C	-6.151 °C
601	5 mar 2025 15:00	-6.168 °C	-6.153 °C
602	5 mar 2025 15:10	-6.166 °C	-6.153 °C
603	5 mar 2025 15:20	-6.166 °C	-6.153 °C
604	5 mar 2025 15:30	-6.166 °C	-6.151 °C
605	5 mar 2025 15:40	-6.166 °C	-6.154 °C
606	5 mar 2025 15:50	-6.166 °C	-6.156 °C
607	5 mar 2025 16:00	-6.166 °C	-6.156 °C
608	5 mar 2025 16:10	-6.166 °C	-6.158 °C
609	5 mar 2025 16:20	-6.166 °C	-6.158 °C
610	5 mar 2025 16:30	-6.166 °C	-6.160 °C
611	5 mar 2025 16:40	-6.166 °C	-6.160 °C
612	5 mar 2025 16:50	-6.166 °C	-6.160 °C
613	5 mar 2025 17:00	-6.166 °C	-6.160 °C
614	5 mar 2025 17:10	-6.166 °C	-6.162 °C
615	5 mar 2025 17:20	-6.166 °C	-6.164 °C
616	5 mar 2025 17:30	-6.166 °C	-6.164 °C
617	5 mar 2025 17:40	-6.166 °C	-6.166 °C
618	5 mar 2025 17:50	-6.166 °C	-6.166 °C
619	5 mar 2025 18:00	-6.166 °C	-6.168 °C
620	5 mar 2025 18:10	-6.166 °C	-6.168 °C
621	5 mar 2025 18:20	-6.166 °C	-6.166 °C
622	5 mar 2025 18:30	-6.166 °C	-6.170 °C
623	5 mar 2025 18:40	-6.166 °C	-6.172 °C
624	5 mar 2025 18:50	-6.166 °C	-6.172 °C
625	5 mar 2025 19:00	-6.166 °C	-6.173 °C
626	5 mar 2025 19:10	-6.166 °C	-6.173 °C
627	5 mar 2025 19:20	-6.168 °C	-6.175 °C
628	5 mar 2025 19:30	-6.166 °C	-6.175 °C
629	5 mar 2025 19:40	-6.170 °C	-6.177 °C
630	5 mar 2025 19:50	-6.168 °C	-6.177 °C
631	5 mar 2025 20:00	-6.166 °C	-6.179 °C
632	5 mar 2025 20:10	-6.166 °C	-6.179 °C
633	5 mar 2025 20:20	-6.168 °C	-6.181 °C
634	5 mar 2025 20:30	-6.168 °C	-6.181 °C
635	5 mar 2025 20:40	-6.166 °C	-6.183 °C
636	5 mar 2025 20:50	-6.170 °C	-6.183 °C
637	5 mar 2025 21:00	-6.168 °C	-6.185 °C
638	5 mar 2025 21:10	-6.168 °C	-6.185 °C
639	5 mar 2025 21:20	-6.168 °C	-6.187 °C
640	5 mar 2025 21:30	-6.168 °C	-6.189 °C
641	5 mar 2025 21:40	-6.168 °C	-6.189 °C
642	5 mar 2025 21:50	-6.168 °C	-6.191 °C
643	5 mar 2025 22:00	-6.168 °C	-6.191 °C
644	5 mar 2025 22:10	-6.168 °C	-6.192 °C
645	5 mar 2025 22:20	-6.168 °C	-6.192 °C
646	5 mar 2025 22:30	-6.168 °C	-6.194 °C
647	5 mar 2025 22:40	-6.168 °C	-6.196 °C
648	5 mar 2025 22:50	-6.168 °C	-6.196 °C
649	5 mar 2025 23:00	-6.168 °C	-6.198 °C
650	5 mar 2025 23:10	-6.168 °C	-6.198 °C
651	5 mar 2025 23:20	-6.168 °C	-6.200 °C
652	5 mar 2025 23:30	-6.170 °C	-6.200 °C
653	5 mar 2025 23:40	-6.168 °C	-6.202 °C
654	5 mar 2025 23:50	-6.170 °C	-6.204 °C
655	6 mar 2025 00:00	-6.170 °C	-6.204 °C
656	6 mar 2025 00:10	-6.170 °C	-6.206 °C
657	6 mar 2025 00:20	-6.173 °C	-6.206 °C
658	6 mar 2025 00:30	-6.170 °C	-6.208 °C
659	6 mar 2025 00:40	-6.170 °C	-6.208 °C
660	6 mar 2025 00:50	-6.170 °C	-6.210 °C
661	6 mar 2025 01:00	-6.170 °C	-6.211 °C
662	6 mar 2025 01:10	-6.170 °C	-6.211 °C
663	6 mar 2025 01:20	-6.170 °C	-6.213 °C
664	6 mar 2025 01:30	-6.170 °C	-6.213 °C
665	6 mar 2025 01:40	-6.170 °C	-6.213 °C
666	6 mar 2025 01:50	-6.170 °C	-6.217 °C
667	6 mar 2025 02:00	-6.170 °C	-6.217 °C
668	6 mar 2025 02:10	-6.170 °C	-6.219 °C
669	6 mar 2025 02:20	-6.170 °C	-6.219 °C
670	6 mar 2025 02:30	-6.170 °C	-6.221 °C
671	6 mar 2025 02:40	-6.170 °C	-6.221 °C
672	6 mar 2025 02:50	-6.170 °C	-6.223 °C
673	6 mar 2025 03:00	-6.170 °C	-6.225 °C
674	6 mar 2025 03:10	-6.170 °C	-6.225 °C
675	6 mar 2025 03:20	-6.172 °C	-6.227 °C
676	6 mar 2025 03:30	-6.172 °C	-6.229 °C
677	6 mar 2025 03:40	-6.172 °C	-6.229 °C
678	6 mar 2025 03:50	-6.172 °C	-6.230 °C
679	6 mar 2025 04:00	-6.172 °C	-6.232 °C
680	6 mar 2025 04:10	-6.172 °C	-6.232 °C
681	6 mar 2025 04:20	-6.172 °C	-6.234 °C
682	6 mar 2025 04:30	-6.172 °C	-6.236 °C
683	6 mar 2025 04:40	-6.172 °C	-6.236 °C
684	6 mar 2025 04:50	-6.172 °C	-6.238 °C
685	6 mar 2025 05:00	-6.173 °C	-6.238 °C
686	6 mar 2025 05:10	-6.173 °C	-6.240 °C
687	6 mar 2025 05:20	-6.173 °C	-6.240 °C
688	6 mar 2025 05:30	-6.173 °C	-6.242 °C
689	6 mar 2025 05:40	-6.173 °C	-6.244 °C
690	6 mar 2025 05:50	-6.173 °C	-6.244 °C
691	6 mar 2025 06:00	-6.173 °C	-6.246 °C
692	6 mar 2025 06:10	-6.173 °C	-6.248 °C
693	6 mar 2025 06:20	-6.173 °C	-6.249 °C
694	6 mar 2025 06:30	-6.173 °C	-6.249 °C
695	6 mar 2025 06:40	-6.173 °C	-6.251 °C
696	6 mar 2025 06:50	-6.173 °C	-6.251 °C
697	6 mar 2025 07:00	-6.175 °C	-6.253 °C
698	6 mar 2025 07:10	-6.175 °C	-6.255 °C
699	6 mar 2025 07:20	-6.175 °C	-6.255 °C
700	6 mar 2025 07:30	-6.175 °C	-6.257 °C
701	6 mar 2025 07:40	-6.175 °C	-6.257 °C
702	6 mar 2025 07:50	-6.175 °C	-6.259 °C
703	6 mar 2025 08:00	-6.175 °C	-6.261 °C
704	6 mar 2025 08:10	-6.175 °C	-6.261 °C
705	6 mar 2025 08:20	-6.177 °C	-6.263 °C
706	6 mar 2025 08:30	-6.177 °C	-6.265 °C
707	6 mar 2025 08:40	-6.173 °C	-6.265 °C
708	6 mar 2025 08:50	-6.177 °C	-6.267 °C
709	6 mar 2025 09:00	-6.177 °C	-6.267 °C
710	6 mar 2025 09:10	-6.177 °C	-6.268 °C
711	6 mar 2025 09:20	-6.179 °C	-6.270 °C
712	6 mar 2025 09:30	-6.177 °C	-6.270 °C
713	6 mar 2025 09:40	-6.177 °C	-6.272 °C
714	6 mar 2025 09:50	-6.177 °C	-6.274 °C
715	6 mar 2025 10:00	-6.179 °C	-6.276 °C
716	6 mar 2025 10:10	-6.179 °C	-6.276 °C
717	6 mar 2025 10:20	-6.179 °C	-6.278 °C
718	6 mar 2025 10:30	-6.179 °C	-6.278 °C
719	6 mar 2025 10:40	-6.179 °C	-6.280 °C
720	6 mar 2025 10:50	-6.179 °C	-6.282 °C
721	6 mar 2025 11:00	-6.179 °C	-6.282 °C
722	6 mar 2025 11:10	-6.179 °C	-6.284 °C
723	6 mar 2025 11:20	-6.181 °C	-6.286 °C
724	6 mar 2025 11:30	-6.179 °C	-6.286 °C
725	6 mar 2025 11:40	-6.179 °C	-6.288 °C
726	6 mar 2025 11:50	-6.181 °C	-6.289 °C
727	6 mar 2025 12:00	-6.181 °C	-6.291 °C
728	6 mar 2025 12:10	-6.181 °C	-6.291 °C
729	6 mar 2025 12:20	-6.181 °C	-6.293 °C
730	6 mar 2025 12:30	-6.181 °C	-6.293 °C
731	6 mar 2025 12:40	-6.181 °C	-6.295 °C
732	6 mar 2025 12:50	-6.181 °C	-6.299 °C
733	6 mar 2025 13:00	-6.181 °C	-6.297 °C
734	6 mar 2025 13:10	-6.181 °C	-6.297 °C
735	6 mar 2025 13:20	-6.183 °C	-6.301 °C
736	6 mar 2025 13:30	-6.183 °C	-6.301 °C
737	6 mar 2025 13:40	-6.183 °C	-6.303 °C
738	6 mar 2025 13:50	-6.183 °C	-6.305 °C
739	6 mar 2025 14:00	-6.183 °C	-6.305 °C
740	6 mar 2025 14:10	-6.183 °C	-6.307 °C
741	6 mar 2025 14:20	-6.183 °C	-6.308 °C
742	6 mar 2025 14:30	-6.185 °C	-6.310 °C
743	6 mar 2025 14:40	-6.185 °C	-6.310 °C
744	6 mar 2025 14:50	-6.185 °C	-6.312 °C
745	6 mar 2025 15:00	-6.187 °C	-6.312 °C
746	6 mar 2025 15:10	-6.185 °C	-6.314 °C
747	6 mar 2025 15:20	-6.185 °C	-6.316 °C
748	6 mar 2025 15:30	-6.187 °C	-6.316 °C
749	6 mar 2025 15:40	-6.185 °C	-6.318 °C
750	6 mar 2025 15:50	-6.187 °C	-6.320 °C
751	6 mar 2025 16:00	-6.187 °C	-6.320 °C
752	6 mar 2025 16:10	-6.187 °C	-6.322 °C
753	6 mar 2025 16:20	-6.187 °C	-6.324 °C
754	6 mar 2025 16:30	-6.187 °C	-6.324 °C
755	6 mar 2025 16:40	-6.187 °C	-6.326 °C
756	6 mar 2025 16:50	-6.187 °C	-6.328 °C
757	6 mar 2025 17:00	-6.187 °C	-6.328 °C
758	6 mar 2025 17:10	-6.189 °C	-6.329 °C
759	6 mar 2025 17:20	-6.187 °C	-6.331 °C
760	6 mar 2025 17:30	-6.189 °C	-6.331 °C
761	6 mar 2025 17:40	-6.189 °C	-6.333 °C
762	6 mar 2025 17:50	-6.189 °C	-6.335 °C
763	6 mar 2025 18:00	-6.189 °C	-6.335 °C
764	6 mar 2025 18:10	-6.191 °C	-6.337 °C
765	6 mar 2025 18:20	-6.191 °C	-6.339 °C
766	6 mar 2025 18:30	-6.191 °C	-6.339 °C
767	6 mar 2025 18:40	-6.191 °C	-6.341 °C
768	6 mar 2025 18:50	-6.191 °C	-6.341 °C
769	6 mar 2025 19:00	-6.191 °C	-6.343 °C
770	6 mar 2025 19:10	-6.191 °C	-6.345 °C
771	6 mar 2025 19:20	-6.191 °C	-6.345 °C
772	6 mar 2025 19:30	-6.192 °C	-6.347 °C
773	6 mar 2025 19:40	-6.192 °C	-6.349 °C
774	6 mar 2025 19:50	-6.192 °C	-6.350 °C
775	6 mar 2025 20:00	-6.192 °C	-6.350 °C
776	6 mar 2025 20:10	-6.194 °C	-6.352 °C
777	6 mar 2025 20:20	-6.192 °C	-6.352 °C
778	6 mar 2025 20:30	-6.192 °C	-6.354 °C
779	6 mar 2025 20:40	-6.192 °C	-6.356 °C
780	6 mar 2025 20:50	-6.194 °C	-6.356 °C
781	6 mar 2025 21:00	-6.194 °C	-6.358 °C
782	6 mar 2025 21:10	-6.194 °C	-6.360 °C
783	6 mar 2025 21:20	-6.194 °C	-6.360 °C
784	6 mar 2025 21:30	-6.194 °C	-6.362 °C
785	6 mar 2025 21:40	-6.194 °C	-6.364 °C
786	6 mar 2025 21:50	-6.194 °C	-6.364 °C
787	6 mar 2025 22:00	-6.194 °C	-6.366 °C
788	6 mar 2025 22:10	-6.196 °C	-6.366 °C
789	6 mar 2025 22:20	-6.196 °C	-6.368 °C
790	6 mar 2025 22:30	-6.196 °C	-6.369 °C
791	6 mar 2025 22:40	-6.196 °C	-6.369 °C
792	6 mar 2025 22:50	-6.196 °C	-6.371 °C
793	6 mar 2025 23:00	-6.196 °C	-6.373 °C
794	6 mar 2025 23:10	-6.198 °C	-6.373 °C
795	6 mar 2025 23:20	-6.198 °C	-6.375 °C
796	6 mar 2025 23:30	-6.198 °C	-6.377 °C
797	6 mar 2025 23:40	-6.198 °C	-6.377 °C
798	6 mar 2025 23:50	-6.198 °C	-6.379 °C
799	7 mar 2025 00:00	-6.200 °C	-6.381 °C
800	7 mar 2025 00:10	-6.198 °C	-6.381 °C
801	7 mar 2025 00:20	-6.198 °C	-6.383 °C
802	7 mar 2025 00:30	-6.200 °C	-6.383 °C
803	7 mar 2025 00:40	-6.200 °C	-6.385 °C
804	7 mar 2025 00:50	-6.200 °C	-6.387 °C
805	7 mar 2025 01:00	-6.200 °C	-6.387 °C
806	7 mar 2025 01:10	-6.202 °C	-6.389 °C
807	7 mar 2025 01:20	-6.200 °C	-6.390 °C
808	7 mar 2025 01:30	-6.202 °C	-6.390 °C
809	7 mar 2025 01:40	-6.202 °C	-6.392 °C
810	7 mar 2025 01:50	-6.202 °C	-6.392 °C
811	7 mar 2025 02:00	-6.202 °C	-6.396 °C
812	7 mar 2025 02:10	-6.202 °C	-6.396 °C
813	7 mar 2025 02:20	-6.202 °C	-6.396 °C
814	7 mar 2025 02:30	-6.204 °C	-6.398 °C
815	7 mar 2025 02:40	-6.204 °C	-6.400 °C
816	7 mar 2025 02:50	-6.204 °C	-6.400 °C
817	7 mar 2025 03:00	-6.204 °C	-6.402 °C
818	7 mar 2025 03:10	-6.204 °C	-6.404 °C
819	7 mar 2025 03:20	-6.204 °C	-6.404 °C
820	7 mar 2025 03:30	-6.206 °C	-6.406 °C
821	7 mar 2025 03:40	-6.206 °C	-6.406 °C
822	7 mar 2025 03:50	-6.206 °C	-6.410 °C
823	7 mar 2025 04:00	-6.206 °C	-6.408 °C
824	7 mar 2025 04:10	-6.206 °C	-6.410 °C
825	7 mar 2025 04:20	-6.206 °C	-6.411 °C
826	7 mar 2025 04:30	-6.206 °C	-6.413 °C
827	7 mar 2025 04:40	-6.208 °C	-6.413 °C
828	7 mar 2025 04:50	-6.208 °C	-6.415 °C
829	7 mar 2025 05:00	-6.208 °C	-6.415 °C
830	7 mar 2025 05:10	-6.208 °C	-6.417 °C
831	7 mar 2025 05:20	-6.208 °C	-6.417 °C
832	7 mar 2025 05:30	-6.208 °C	-6.419 °C
833	7 mar 2025 05:40	-6.210 °C	-6.419 °C
834	7 mar 2025 05:50	-6.208 °C	-6.421 °C
835	7 mar 2025 06:00	-6.210 °C	-6.425 °C
836	7 mar 2025 06:10	-6.210 °C	-6.423 °C
837	7 mar 2025 06:20	-6.210 °C	-6.425 °C
838	7 mar 2025 06:30	-6.210 °C	-6.427 °C
839	7 mar 2025 06:40	-6.210 °C	-6.427 °C
840	7 mar 2025 06:50	-6.211 °C	-6.429 °C
841	7 mar 2025 07:00	-6.211 °C	-6.429 °C
842	7 mar 2025 07:10	-6.210 °C	-6.431 °C
843	7 mar 2025 07:20	-6.211 °C	-6.431 °C
844	7 mar 2025 07:30	-6.211 °C	-6.432 °C
845	7 mar 2025 07:40	-6.211 °C	-6.434 °C
846	7 mar 2025 07:50	-6.213 °C	-6.434 °C
847	7 mar 2025 08:00	-6.213 °C	-6.436 °C
848	7 mar 2025 08:10	-6.213 °C	-6.436 °C
849	7 mar 2025 08:20	-6.213 °C	-6.438 °C
850	7 mar 2025 08:30	-6.213 °C	-6.440 °C
851	7 mar 2025 08:40	-6.215 °C	-6.440 °C
852	7 mar 2025 08:50	-6.215 °C	-6.442 °C
853	7 mar 2025 09:00	-6.215 °C	-6.442 °C
854	7 mar 2025 09:10	-6.215 °C	-6.444 °C
855	7 mar 2025 09:20	-6.215 °C	-6.444 °C
856	7 mar 2025 09:30	-6.215 °C	-6.446 °C
857	7 mar 2025 09:40	-6.215 °C	-6.446 °C
858	7 mar 2025 09:50	-6.217 °C	-6.448 °C
859	7 mar 2025 10:00	-6.217 °C	-6.448 °C
860	7 mar 2025 10:10	-6.217 °C	-6.450 °C
861	7 mar 2025 10:20	-6.217 °C	-6.452 °C
862	7 mar 2025 10:30	-6.217 °C	-6.452 °C
863	7 mar 2025 10:40	-6.217 °C	-6.453 °C
864	7 mar 2025 10:50	-6.217 °C	-6.453 °C
865	7 mar 2025 11:00	-6.217 °C	-6.455 °C
866	7 mar 2025 11:10	-6.219 °C	-6.455 °C
867	7 mar 2025 11:20	-6.219 °C	-6.459 °C
868	7 mar 2025 11:30	-6.219 °C	-6.457 °C
869	7 mar 2025 11:40	-6.219 °C	-6.459 °C
870	7 mar 2025 11:50	-6.219 °C	-6.461 °C
871	7 mar 2025 12:00	-6.219 °C	-6.461 °C
872	7 mar 2025 12:10	-6.221 °C	-6.461 °C
873	7 mar 2025 12:20	-6.221 °C	-6.463 °C
874	7 mar 2025 12:30	-6.221 °C	-6.465 °C
875	7 mar 2025 12:40	-6.221 °C	-6.465 °C
876	7 mar 2025 12:50	-6.221 °C	-6.467 °C
877	7 mar 2025 13:00	-6.221 °C	-6.467 °C
878	7 mar 2025 13:10	-6.223 °C	-6.469 °C
879	7 mar 2025 13:20	-6.223 °C	-6.469 °C
880	7 mar 2025 13:30	-6.223 °C	-6.469 °C
881	7 mar 2025 13:40	-6.223 °C	-6.471 °C
882	7 mar 2025 13:50	-6.223 °C	-6.471 °C
883	7 mar 2025 14:00	-6.225 °C	-6.473 °C
884	7 mar 2025 14:10	-6.225 °C	-6.475 °C
885	7 mar 2025 14:20	-6.225 °C	-6.475 °C
886	7 mar 2025 14:30	-6.225 °C	-6.478 °C
887	7 mar 2025 14:40	-6.225 °C	-6.476 °C
888	7 mar 2025 14:50	-6.225 °C	-6.476 °C
889	7 mar 2025 15:00	-6.227 °C	-6.478 °C
890	7 mar 2025 15:10	-6.227 °C	-6.480 °C
891	7 mar 2025 15:20	-6.225 °C	-6.480 °C
892	7 mar 2025 15:30	-6.227 °C	-6.482 °C
893	7 mar 2025 15:40	-6.227 °C	-6.482 °C
894	7 mar 2025 15:50	-6.227 °C	-6.484 °C
895	7 mar 2025 16:00	-6.227 °C	-6.484 °C
896	7 mar 2025 16:10	-6.227 °C	-6.486 °C
897	7 mar 2025 16:20	-6.227 °C	-6.486 °C
898	7 mar 2025 16:30	-6.229 °C	-6.488 °C
899	7 mar 2025 16:40	-6.229 °C	-6.488 °C
900	7 mar 2025 16:50	-6.229 °C	-6.490 °C
901	7 mar 2025 17:00	-6.230 °C	-6.490 °C
902	7 mar 2025 17:10	-6.230 °C	-6.492 °C
903	7 mar 2025 17:20	-6.230 °C	-6.492 °C
904	7 mar 2025 17:30	-6.230 °C	-6.494 °C
905	7 mar 2025 17:40	-6.230 °C	-6.494 °C
906	7 mar 2025 17:50	-6.232 °C	-6.496 °C
907	7 mar 2025 18:00	-6.230 °C	-6.496 °C
908	7 mar 2025 18:10	-6.232 °C	-6.496 °C
909	7 mar 2025 18:20	-6.232 °C	-6.497 °C
910	7 mar 2025 18:30	-6.232 °C	-6.499 °C
911	7 mar 2025 18:40	-6.232 °C	-6.499 °C
912	7 mar 2025 18:50	-6.229 °C	-6.499 °C
913	7 mar 2025 19:00	-6.234 °C	-6.501 °C
914	7 mar 2025 19:10	-6.232 °C	-6.501 °C
