	Time	1	2
42	1 mar 2025 17:50	-5.876 °C	-6.111 °C
43	1 mar 2025 18:00	-5.881 °C	-6.112 °C
44	1 mar 2025 18:10	-5.884 °C	-6.112 °C
45	1 mar 2025 18:20	-5.890 °C	-6.112 °C
46	1 mar 2025 18:30	-5.893 °C	-6.114 °C
47	1 mar 2025 18:40	-5.899 °C	-6.114 °C
48	1 mar 2025 18:50	-5.902 °C	-6.116 °C
49	1 mar 2025 19:00	-5.906 °C	-6.116 °C
50	1 mar 2025 19:10	-5.909 °C	-6.118 °C
51	1 mar 2025 19:20	-5.913 °C	-6.118 °C
52	1 mar 2025 19:30	-5.916 °C	-6.120 °C
53	1 mar 2025 19:40	-5.920 °C	-6.120 °C
54	1 mar 2025 19:50	-5.921 °C	-6.121 °C
55	1 mar 2025 20:00	-5.925 °C	-6.121 °C
56	1 mar 2025 20:10	-5.929 °C	-6.121 °C
57	1 mar 2025 20:20	-5.930 °C	-6.123 °C
58	1 mar 2025 20:30	-5.934 °C	-6.123 °C
59	1 mar 2025 20:40	-5.937 °C	-6.125 °C
60	1 mar 2025 20:50	-5.939 °C	-6.125 °C
61	1 mar 2025 21:00	-5.941 °C	-6.125 °C
62	1 mar 2025 21:10	-5.944 °C	-6.127 °C
63	1 mar 2025 21:20	-5.946 °C	-6.127 °C
64	1 mar 2025 21:30	-5.948 °C	-6.128 °C
65	1 mar 2025 21:40	-5.950 °C	-6.128 °C
66	1 mar 2025 21:50	-5.953 °C	-6.128 °C
67	1 mar 2025 22:00	-5.955 °C	-6.130 °C
68	1 mar 2025 22:10	-5.957 °C	-6.130 °C
69	1 mar 2025 22:20	-5.959 °C	-6.130 °C
70	1 mar 2025 22:30	-5.962 °C	-6.132 °C
71	1 mar 2025 22:40	-5.962 °C	-6.132 °C
72	1 mar 2025 22:50	-5.966 °C	-6.132 °C
73	1 mar 2025 23:00	-5.967 °C	-6.132 °C
74	1 mar 2025 23:10	-5.969 °C	-6.132 °C
75	1 mar 2025 23:20	-5.971 °C	-6.134 °C
76	1 mar 2025 23:30	-5.973 °C	-6.134 °C
77	1 mar 2025 23:40	-5.973 °C	-6.135 °C
78	1 mar 2025 23:50	-5.976 °C	-6.135 °C
79	2 mar 2025 00:00	-5.976 °C	-6.135 °C
80	2 mar 2025 00:10	-5.978 °C	-6.137 °C
81	2 mar 2025 00:20	-5.980 °C	-6.137 °C
82	2 mar 2025 00:30	-5.981 °C	-6.137 °C
83	2 mar 2025 00:40	-5.983 °C	-6.137 °C
84	2 mar 2025 00:50	-5.985 °C	-6.139 °C
85	2 mar 2025 01:00	-5.987 °C	-6.139 °C
86	2 mar 2025 01:10	-5.987 °C	-6.139 °C
87	2 mar 2025 01:20	-5.989 °C	-6.141 °C
88	2 mar 2025 01:30	-5.990 °C	-6.141 °C
89	2 mar 2025 01:40	-5.992 °C	-6.143 °C
90	2 mar 2025 01:50	-5.994 °C	-6.143 °C
91	2 mar 2025 02:00	-5.996 °C	-6.143 °C
92	2 mar 2025 02:10	-5.997 °C	-6.143 °C
93	2 mar 2025 02:20	-5.997 °C	-6.143 °C
94	2 mar 2025 02:30	-5.999 °C	-6.143 °C
95	2 mar 2025 02:40	-6.001 °C	-6.144 °C
96	2 mar 2025 02:50	-6.001 °C	-6.144 °C
97	2 mar 2025 03:00	-6.004 °C	-6.144 °C
98	2 mar 2025 03:10	-6.004 °C	-6.144 °C
99	2 mar 2025 03:20	-6.006 °C	-6.146 °C
100	2 mar 2025 03:30	-6.006 °C	-6.146 °C
101	2 mar 2025 03:40	-6.008 °C	-6.148 °C
102	2 mar 2025 03:50	-6.010 °C	-6.148 °C
103	2 mar 2025 04:00	-6.012 °C	-6.148 °C
104	2 mar 2025 04:10	-6.012 °C	-6.148 °C
105	2 mar 2025 04:20	-6.013 °C	-6.150 °C
106	2 mar 2025 04:30	-6.015 °C	-6.150 °C
107	2 mar 2025 04:40	-6.015 °C	-6.150 °C
108	2 mar 2025 04:50	-6.017 °C	-6.151 °C
109	2 mar 2025 05:00	-6.019 °C	-6.151 °C
110	2 mar 2025 05:10	-6.019 °C	-6.153 °C
111	2 mar 2025 05:20	-6.020 °C	-6.153 °C
112	2 mar 2025 05:30	-6.020 °C	-6.155 °C
113	2 mar 2025 05:40	-6.022 °C	-6.155 °C
114	2 mar 2025 05:50	-6.024 °C	-6.157 °C
115	2 mar 2025 06:00	-6.024 °C	-6.157 °C
116	2 mar 2025 06:10	-6.026 °C	-6.158 °C
117	2 mar 2025 06:20	-6.026 °C	-6.158 °C
118	2 mar 2025 06:30	-6.027 °C	-6.160 °C
119	2 mar 2025 06:40	-6.027 °C	-6.160 °C
120	2 mar 2025 06:50	-6.029 °C	-6.162 °C
121	2 mar 2025 07:00	-6.029 °C	-6.162 °C
122	2 mar 2025 07:10	-6.031 °C	-6.164 °C
123	2 mar 2025 07:20	-6.033 °C	-6.164 °C
124	2 mar 2025 07:30	-6.033 °C	-6.166 °C
125	2 mar 2025 07:40	-6.035 °C	-6.166 °C
126	2 mar 2025 07:50	-6.035 °C	-6.166 °C
127	2 mar 2025 08:00	-6.036 °C	-6.167 °C
128	2 mar 2025 08:10	-6.036 °C	-6.167 °C
129	2 mar 2025 08:20	-6.038 °C	-6.169 °C
130	2 mar 2025 08:30	-6.038 °C	-6.169 °C
131	2 mar 2025 08:40	-6.038 °C	-6.171 °C
132	2 mar 2025 08:50	-6.040 °C	-6.171 °C
133	2 mar 2025 09:00	-6.040 °C	-6.173 °C
134	2 mar 2025 09:10	-6.042 °C	-6.173 °C
135	2 mar 2025 09:20	-6.042 °C	-6.173 °C
136	2 mar 2025 09:30	-6.042 °C	-6.174 °C
137	2 mar 2025 09:40	-6.043 °C	-6.176 °C
138	2 mar 2025 09:50	-6.043 °C	-6.176 °C
139	2 mar 2025 10:00	-6.045 °C	-6.176 °C
140	2 mar 2025 10:10	-6.045 °C	-6.178 °C
141	2 mar 2025 10:20	-6.047 °C	-6.178 °C
142	2 mar 2025 10:30	-6.047 °C	-6.180 °C
143	2 mar 2025 10:40	-6.047 °C	-6.180 °C
144	2 mar 2025 10:50	-6.047 °C	-6.182 °C
145	2 mar 2025 11:00	-6.049 °C	-6.182 °C
146	2 mar 2025 11:10	-6.049 °C	-6.182 °C
147	2 mar 2025 11:20	-6.050 °C	-6.182 °C
148	2 mar 2025 11:30	-6.050 °C	-6.183 °C
149	2 mar 2025 11:40	-6.052 °C	-6.183 °C
150	2 mar 2025 11:50	-6.052 °C	-6.183 °C
151	2 mar 2025 12:00	-6.052 °C	-6.183 °C
152	2 mar 2025 12:10	-6.052 °C	-6.183 °C
153	2 mar 2025 12:20	-6.054 °C	-6.183 °C
154	2 mar 2025 12:30	-6.054 °C	-6.185 °C
155	2 mar 2025 12:40	-6.056 °C	-6.185 °C
156	2 mar 2025 12:50	-6.056 °C	-6.185 °C
157	2 mar 2025 13:00	-6.056 °C	-6.185 °C
158	2 mar 2025 13:10	-6.056 °C	-6.185 °C
159	2 mar 2025 13:20	-6.058 °C	-6.185 °C
160	2 mar 2025 13:30	-6.058 °C	-6.185 °C
161	2 mar 2025 13:40	-6.058 °C	-6.185 °C
162	2 mar 2025 13:50	-6.058 °C	-6.185 °C
163	2 mar 2025 14:00	-6.059 °C	-6.185 °C
164	2 mar 2025 14:10	-6.059 °C	-6.185 °C
165	2 mar 2025 14:20	-6.059 °C	-6.183 °C
166	2 mar 2025 14:30	-6.061 °C	-6.183 °C
167	2 mar 2025 14:40	-6.061 °C	-6.183 °C
168	2 mar 2025 14:50	-6.061 °C	-6.183 °C
169	2 mar 2025 15:00	-6.063 °C	-6.182 °C
170	2 mar 2025 15:10	-6.063 °C	-6.182 °C
171	2 mar 2025 15:20	-6.063 °C	-6.182 °C
172	2 mar 2025 15:30	-6.063 °C	-6.182 °C
173	2 mar 2025 15:40	-6.065 °C	-6.180 °C
174	2 mar 2025 15:50	-6.065 °C	-6.178 °C
175	2 mar 2025 16:00	-6.065 °C	-6.178 °C
176	2 mar 2025 16:10	-6.065 °C	-6.176 °C
177	2 mar 2025 16:20	-6.066 °C	-6.176 °C
178	2 mar 2025 16:30	-6.066 °C	-6.174 °C
179	2 mar 2025 16:40	-6.066 °C	-6.173 °C
180	2 mar 2025 16:50	-6.066 °C	-6.171 °C
181	2 mar 2025 17:00	-6.068 °C	-6.171 °C
182	2 mar 2025 17:10	-6.068 °C	-6.169 °C
183	2 mar 2025 17:20	-6.068 °C	-6.167 °C
184	2 mar 2025 17:30	-6.068 °C	-6.166 °C
185	2 mar 2025 17:40	-6.068 °C	-6.164 °C
186	2 mar 2025 17:50	-6.070 °C	-6.164 °C
187	2 mar 2025 18:00	-6.070 °C	-6.162 °C
188	2 mar 2025 18:10	-6.070 °C	-6.160 °C
189	2 mar 2025 18:20	-6.070 °C	-6.158 °C
190	2 mar 2025 18:30	-6.070 °C	-6.157 °C
191	2 mar 2025 18:40	-6.072 °C	-6.155 °C
192	2 mar 2025 18:50	-6.072 °C	-6.153 °C
193	2 mar 2025 19:00	-6.072 °C	-6.151 °C
194	2 mar 2025 19:10	-6.072 °C	-6.150 °C
195	2 mar 2025 19:20	-6.072 °C	-6.148 °C
196	2 mar 2025 19:30	-6.072 °C	-6.148 °C
197	2 mar 2025 19:40	-6.073 °C	-6.144 °C
198	2 mar 2025 19:50	-6.073 °C	-6.144 °C
199	2 mar 2025 20:00	-6.073 °C	-6.143 °C
200	2 mar 2025 20:10	-6.073 °C	-6.141 °C
201	2 mar 2025 20:20	-6.073 °C	-6.139 °C
202	2 mar 2025 20:30	-6.075 °C	-6.137 °C
203	2 mar 2025 20:40	-6.075 °C	-6.135 °C
204	2 mar 2025 20:50	-6.075 °C	-6.134 °C
205	2 mar 2025 21:00	-6.075 °C	-6.132 °C
206	2 mar 2025 21:10	-6.075 °C	-6.130 °C
207	2 mar 2025 21:20	-6.075 °C	-6.128 °C
208	2 mar 2025 21:30	-6.075 °C	-6.128 °C
209	2 mar 2025 21:40	-6.077 °C	-6.127 °C
210	2 mar 2025 21:50	-6.077 °C	-6.125 °C
211	2 mar 2025 22:00	-6.077 °C	-6.123 °C
212	2 mar 2025 22:10	-6.077 °C	-6.121 °C
213	2 mar 2025 22:20	-6.077 °C	-6.120 °C
214	2 mar 2025 22:30	-6.077 °C	-6.120 °C
215	2 mar 2025 22:40	-6.079 °C	-6.118 °C
216	2 mar 2025 22:50	-6.079 °C	-6.116 °C
217	2 mar 2025 23:00	-6.079 °C	-6.114 °C
218	2 mar 2025 23:10	-6.079 °C	-6.112 °C
219	2 mar 2025 23:20	-6.079 °C	-6.111 °C
220	2 mar 2025 23:30	-6.079 °C	-6.109 °C
221	2 mar 2025 23:40	-6.079 °C	-6.109 °C
222	2 mar 2025 23:50	-6.079 °C	-6.107 °C
223	3 mar 2025 00:00	-6.081 °C	-6.105 °C
224	3 mar 2025 00:10	-6.081 °C	-6.105 °C
225	3 mar 2025 00:20	-6.081 °C	-6.104 °C
226	3 mar 2025 00:30	-6.081 °C	-6.104 °C
227	3 mar 2025 00:40	-6.081 °C	-6.102 °C
228	3 mar 2025 00:50	-6.081 °C	-6.100 °C
229	3 mar 2025 01:00	-6.081 °C	-6.098 °C
230	3 mar 2025 01:10	-6.081 °C	-6.098 °C
231	3 mar 2025 01:20	-6.082 °C	-6.096 °C
232	3 mar 2025 01:30	-6.082 °C	-6.096 °C
233	3 mar 2025 01:40	-6.082 °C	-6.095 °C
234	3 mar 2025 01:50	-6.082 °C	-6.095 °C
235	3 mar 2025 02:00	-6.082 °C	-6.093 °C
236	3 mar 2025 02:10	-6.082 °C	-6.091 °C
237	3 mar 2025 02:20	-6.082 °C	-6.091 °C
238	3 mar 2025 02:30	-6.082 °C	-6.091 °C
239	3 mar 2025 02:40	-6.084 °C	-6.089 °C
240	3 mar 2025 02:50	-6.084 °C	-6.089 °C
241	3 mar 2025 03:00	-6.084 °C	-6.088 °C
242	3 mar 2025 03:10	-6.084 °C	-6.088 °C
243	3 mar 2025 03:20	-6.084 °C	-6.088 °C
244	3 mar 2025 03:30	-6.084 °C	-6.086 °C
245	3 mar 2025 03:40	-6.084 °C	-6.086 °C
246	3 mar 2025 03:50	-6.084 °C	-6.084 °C
247	3 mar 2025 04:00	-6.084 °C	-6.084 °C
248	3 mar 2025 04:10	-6.084 °C	-6.082 °C
249	3 mar 2025 04:20	-6.084 °C	-6.082 °C
250	3 mar 2025 04:30	-6.086 °C	-6.082 °C
251	3 mar 2025 04:40	-6.084 °C	-6.082 °C
252	3 mar 2025 04:50	-6.086 °C	-6.081 °C
253	3 mar 2025 05:00	-6.086 °C	-6.081 °C
254	3 mar 2025 05:10	-6.086 °C	-6.081 °C
255	3 mar 2025 05:20	-6.086 °C	-6.079 °C
256	3 mar 2025 05:30	-6.086 °C	-6.079 °C
257	3 mar 2025 05:40	-6.086 °C	-6.079 °C
258	3 mar 2025 05:50	-6.086 °C	-6.079 °C
259	3 mar 2025 06:00	-6.086 °C	-6.077 °C
260	3 mar 2025 06:10	-6.086 °C	-6.077 °C
261	3 mar 2025 06:20	-6.086 °C	-6.077 °C
262	3 mar 2025 06:30	-6.088 °C	-6.077 °C
263	3 mar 2025 06:40	-6.088 °C	-6.077 °C
264	3 mar 2025 06:50	-6.088 °C	-6.077 °C
265	3 mar 2025 07:00	-6.088 °C	-6.075 °C
266	3 mar 2025 07:10	-6.088 °C	-6.075 °C
267	3 mar 2025 07:20	-6.088 °C	-6.075 °C
268	3 mar 2025 07:30	-6.088 °C	-6.075 °C
269	3 mar 2025 07:40	-6.088 °C	-6.075 °C
270	3 mar 2025 07:50	-6.088 °C	-6.073 °C
271	3 mar 2025 08:00	-6.088 °C	-6.073 °C
272	3 mar 2025 08:10	-6.088 °C	-6.073 °C
273	3 mar 2025 08:20	-6.088 °C	-6.073 °C
274	3 mar 2025 08:30	-6.088 °C	-6.073 °C
275	3 mar 2025 08:40	-6.088 °C	-6.072 °C
276	3 mar 2025 08:50	-6.088 °C	-6.072 °C
277	3 mar 2025 09:00	-6.089 °C	-6.072 °C
278	3 mar 2025 09:10	-6.089 °C	-6.072 °C
279	3 mar 2025 09:20	-6.088 °C	-6.070 °C
280	3 mar 2025 09:30	-6.089 °C	-6.070 °C
281	3 mar 2025 09:40	-6.088 °C	-6.070 °C
282	3 mar 2025 09:50	-6.089 °C	-6.070 °C
283	3 mar 2025 10:00	-6.089 °C	-6.070 °C
284	3 mar 2025 10:10	-6.089 °C	-6.070 °C
285	3 mar 2025 10:20	-6.089 °C	-6.068 °C
286	3 mar 2025 10:30	-6.089 °C	-6.070 °C
287	3 mar 2025 10:40	-6.089 °C	-6.068 °C
288	3 mar 2025 10:50	-6.089 °C	-6.068 °C
289	3 mar 2025 11:00	-6.089 °C	-6.068 °C
290	3 mar 2025 11:10	-6.089 °C	-6.066 °C
291	3 mar 2025 11:20	-6.089 °C	-6.066 °C
292	3 mar 2025 11:30	-6.089 °C	-6.066 °C
293	3 mar 2025 11:40	-6.089 °C	-6.066 °C
294	3 mar 2025 11:50	-6.089 °C	-6.065 °C
295	3 mar 2025 12:00	-6.089 °C	-6.066 °C
296	3 mar 2025 12:10	-6.089 °C	-6.065 °C
297	3 mar 2025 12:20	-6.089 °C	-6.065 °C
298	3 mar 2025 12:30	-6.089 °C	-6.065 °C
299	3 mar 2025 12:40	-6.089 °C	-6.065 °C
300	3 mar 2025 12:50	-6.089 °C	-6.065 °C
301	3 mar 2025 13:00	-6.089 °C	-6.065 °C
302	3 mar 2025 13:10	-6.089 °C	-6.065 °C
303	3 mar 2025 13:20	-6.089 °C	-6.065 °C
304	3 mar 2025 13:30	-6.089 °C	-6.063 °C
305	3 mar 2025 13:40	-6.091 °C	-6.063 °C
306	3 mar 2025 13:50	-6.091 °C	-6.063 °C
307	3 mar 2025 14:00	-6.091 °C	-6.065 °C
308	3 mar 2025 14:10	-6.091 °C	-6.063 °C
309	3 mar 2025 14:20	-6.091 °C	-6.063 °C
310	3 mar 2025 14:30	-6.091 °C	-6.063 °C
311	3 mar 2025 14:40	-6.091 °C	-6.063 °C
312	3 mar 2025 14:50	-6.091 °C	-6.063 °C
313	3 mar 2025 15:00	-6.091 °C	-6.065 °C
314	3 mar 2025 15:10	-6.091 °C	-6.065 °C
315	3 mar 2025 15:20	-6.091 °C	-6.065 °C
316	3 mar 2025 15:30	-6.091 °C	-6.065 °C
317	3 mar 2025 15:40	-6.091 °C	-6.065 °C
318	3 mar 2025 15:50	-6.091 °C	-6.065 °C
319	3 mar 2025 16:00	-6.091 °C	-6.066 °C
320	3 mar 2025 16:10	-6.091 °C	-6.066 °C
321	3 mar 2025 16:20	-6.091 °C	-6.066 °C
322	3 mar 2025 16:30	-6.091 °C	-6.066 °C
323	3 mar 2025 16:40	-6.091 °C	-6.068 °C
324	3 mar 2025 16:50	-6.091 °C	-6.068 °C
325	3 mar 2025 17:00	-6.091 °C	-6.068 °C
326	3 mar 2025 17:10	-6.091 °C	-6.070 °C
327	3 mar 2025 17:20	-6.091 °C	-6.070 °C
328	3 mar 2025 17:30	-6.091 °C	-6.072 °C
329	3 mar 2025 17:40	-6.091 °C	-6.072 °C
330	3 mar 2025 17:50	-6.091 °C	-6.073 °C
331	3 mar 2025 18:00	-6.091 °C	-6.075 °C
332	3 mar 2025 18:10	-6.091 °C	-6.075 °C
333	3 mar 2025 18:20	-6.091 °C	-6.077 °C
334	3 mar 2025 18:30	-6.091 °C	-6.079 °C
335	3 mar 2025 18:40	-6.091 °C	-6.079 °C
336	3 mar 2025 18:50	-6.091 °C	-6.081 °C
337	3 mar 2025 19:00	-6.091 °C	-6.082 °C
338	3 mar 2025 19:10	-6.091 °C	-6.084 °C
339	3 mar 2025 19:20	-6.091 °C	-6.086 °C
340	3 mar 2025 19:30	-6.091 °C	-6.088 °C
341	3 mar 2025 19:40	-6.091 °C	-6.089 °C
342	3 mar 2025 19:50	-6.091 °C	-6.091 °C
343	3 mar 2025 20:00	-6.091 °C	-6.093 °C
344	3 mar 2025 20:10	-6.091 °C	-6.095 °C
345	3 mar 2025 20:20	-6.091 °C	-6.098 °C
346	3 mar 2025 20:30	-6.091 °C	-6.100 °C
347	3 mar 2025 20:40	-6.091 °C	-6.104 °C
348	3 mar 2025 20:50	-6.091 °C	-6.105 °C
349	3 mar 2025 21:00	-6.091 °C	-6.109 °C
350	3 mar 2025 21:10	-6.091 °C	-6.111 °C
351	3 mar 2025 21:20	-6.091 °C	-6.114 °C
352	3 mar 2025 21:30	-6.091 °C	-6.118 °C
353	3 mar 2025 21:40	-6.091 °C	-6.120 °C
354	3 mar 2025 21:50	-6.091 °C	-6.123 °C
355	3 mar 2025 22:00	-6.091 °C	-6.127 °C
356	3 mar 2025 22:10	-6.091 °C	-6.130 °C
357	3 mar 2025 22:20	-6.091 °C	-6.134 °C
358	3 mar 2025 22:30	-6.091 °C	-6.137 °C
359	3 mar 2025 22:40	-6.091 °C	-6.141 °C
360	3 mar 2025 22:50	-6.091 °C	-6.144 °C
361	3 mar 2025 23:00	-6.091 °C	-6.150 °C
362	3 mar 2025 23:10	-6.091 °C	-6.153 °C
363	3 mar 2025 23:20	-6.091 °C	-6.157 °C
364	3 mar 2025 23:30	-6.091 °C	-6.162 °C
365	3 mar 2025 23:40	-6.091 °C	-6.166 °C
366	3 mar 2025 23:50	-6.091 °C	-6.171 °C
367	4 mar 2025 00:00	-6.091 °C	-6.176 °C
368	4 mar 2025 00:10	-6.091 °C	-6.180 °C
369	4 mar 2025 00:20	-6.089 °C	-6.185 °C
370	4 mar 2025 00:30	-6.091 °C	-6.190 °C
371	4 mar 2025 00:40	-6.091 °C	-6.196 °C
372	4 mar 2025 00:50	-6.089 °C	-6.201 °C
373	4 mar 2025 01:00	-6.091 °C	-6.206 °C
374	4 mar 2025 01:10	-6.089 °C	-6.212 °C
375	4 mar 2025 01:20	-6.091 °C	-6.217 °C
376	4 mar 2025 01:30	-6.089 °C	-6.222 °C
377	4 mar 2025 01:40	-6.089 °C	-6.228 °C
378	4 mar 2025 01:50	-6.089 °C	-6.235 °C
379	4 mar 2025 02:00	-6.089 °C	-6.240 °C
380	4 mar 2025 02:10	-6.089 °C	-6.245 °C
381	4 mar 2025 02:20	-6.089 °C	-6.253 °C
382	4 mar 2025 02:30	-6.089 °C	-6.258 °C
383	4 mar 2025 02:40	-6.089 °C	-6.263 °C
384	4 mar 2025 02:50	-6.089 °C	-6.270 °C
385	4 mar 2025 03:00	-6.089 °C	-6.276 °C
386	4 mar 2025 03:10	-6.089 °C	-6.283 °C
387	4 mar 2025 03:20	-6.089 °C	-6.290 °C
388	4 mar 2025 03:30	-6.089 °C	-6.297 °C
389	4 mar 2025 03:40	-6.089 °C	-6.302 °C
390	4 mar 2025 03:50	-6.089 °C	-6.309 °C
391	4 mar 2025 04:00	-6.089 °C	-6.317 °C
392	4 mar 2025 04:10	-6.089 °C	-6.324 °C
393	4 mar 2025 04:20	-6.089 °C	-6.331 °C
394	4 mar 2025 04:30	-6.089 °C	-6.338 °C
395	4 mar 2025 04:40	-6.089 °C	-6.345 °C
396	4 mar 2025 04:50	-6.088 °C	-6.350 °C
397	4 mar 2025 05:00	-6.088 °C	-6.359 °C
398	4 mar 2025 05:10	-6.089 °C	-6.366 °C
399	4 mar 2025 05:20	-6.089 °C	-6.374 °C
400	4 mar 2025 05:30	-6.088 °C	-6.381 °C
401	4 mar 2025 05:40	-6.089 °C	-6.388 °C
402	4 mar 2025 05:50	-6.089 °C	-6.395 °C
403	4 mar 2025 06:00	-6.088 °C	-6.404 °C
404	4 mar 2025 06:10	-6.088 °C	-6.411 °C
405	4 mar 2025 06:20	-6.088 °C	-6.418 °C
406	4 mar 2025 06:30	-6.088 °C	-6.425 °C
407	4 mar 2025 06:40	-6.088 °C	-6.432 °C
408	4 mar 2025 06:50	-6.088 °C	-6.441 °C
409	4 mar 2025 07:00	-6.088 °C	-6.448 °C
410	4 mar 2025 07:10	-6.088 °C	-6.456 °C
411	4 mar 2025 07:20	-6.088 °C	-6.464 °C
412	4 mar 2025 07:30	-6.088 °C	-6.472 °C
413	4 mar 2025 07:40	-6.088 °C	-6.479 °C
414	4 mar 2025 07:50	-6.088 °C	-6.488 °C
415	4 mar 2025 08:00	-6.088 °C	-6.495 °C
416	4 mar 2025 08:10	-6.088 °C	-6.502 °C
417	4 mar 2025 08:20	-6.088 °C	-6.511 °C
418	4 mar 2025 08:30	-6.088 °C	-6.518 °C
419	4 mar 2025 08:40	-6.088 °C	-6.525 °C
420	4 mar 2025 08:50	-6.088 °C	-6.532 °C
421	4 mar 2025 09:00	-6.088 °C	-6.541 °C
422	4 mar 2025 09:10	-6.088 °C	-6.548 °C
423	4 mar 2025 09:20	-6.088 °C	-6.556 °C
424	4 mar 2025 09:30	-6.086 °C	-6.565 °C
425	4 mar 2025 09:40	-6.086 °C	-6.572 °C
426	4 mar 2025 09:50	-6.086 °C	-6.579 °C
427	4 mar 2025 10:00	-6.086 °C	-6.588 °C
428	4 mar 2025 10:10	-6.086 °C	-6.595 °C
429	4 mar 2025 10:20	-6.086 °C	-6.602 °C
430	4 mar 2025 10:30	-6.086 °C	-6.611 °C
431	4 mar 2025 10:40	-6.086 °C	-6.618 °C
432	4 mar 2025 10:50	-6.086 °C	-6.625 °C
433	4 mar 2025 11:00	-6.086 °C	-6.634 °C
434	4 mar 2025 11:10	-6.086 °C	-6.641 °C
435	4 mar 2025 11:20	-6.086 °C	-6.650 °C
436	4 mar 2025 11:30	-6.086 °C	-6.658 °C
437	4 mar 2025 11:40	-6.086 °C	-6.667 °C
438	4 mar 2025 11:50	-6.084 °C	-6.674 °C
439	4 mar 2025 12:00	-6.086 °C	-6.683 °C
440	4 mar 2025 12:10	-6.086 °C	-6.692 °C
441	4 mar 2025 12:20	-6.086 °C	-6.699 °C
442	4 mar 2025 12:30	-6.084 °C	-6.708 °C
443	4 mar 2025 12:40	-6.084 °C	-6.715 °C
444	4 mar 2025 12:50	-6.084 °C	-6.724 °C
445	4 mar 2025 13:00	-6.084 °C	-6.733 °C
446	4 mar 2025 13:10	-6.084 °C	-6.740 °C
447	4 mar 2025 13:20	-6.084 °C	-6.749 °C
448	4 mar 2025 13:30	-6.084 °C	-6.758 °C
449	4 mar 2025 13:40	-6.084 °C	-6.765 °C
450	4 mar 2025 13:50	-6.084 °C	-6.774 °C
451	4 mar 2025 14:00	-6.084 °C	-6.781 °C
452	4 mar 2025 14:10	-6.084 °C	-6.790 °C
453	4 mar 2025 14:20	-6.084 °C	-6.798 °C
454	4 mar 2025 14:30	-6.084 °C	-6.807 °C
455	4 mar 2025 14:40	-6.084 °C	-6.814 °C
456	4 mar 2025 14:50	-6.084 °C	-6.821 °C
457	4 mar 2025 15:00	-6.084 °C	-6.830 °C
458	4 mar 2025 15:10	-6.084 °C	-6.837 °C
459	4 mar 2025 15:20	-6.084 °C	-6.846 °C
460	4 mar 2025 15:30	-6.084 °C	-6.853 °C
461	4 mar 2025 15:40	-6.084 °C	-6.861 °C
462	4 mar 2025 15:50	-6.084 °C	-6.870 °C
463	4 mar 2025 16:00	-6.084 °C	-6.877 °C
464	4 mar 2025 16:10	-6.084 °C	-6.884 °C
