	Time	1	2
162	2 mar 2025 13:50	-2.906 °C	-3.119 °C
163	2 mar 2025 14:00	-2.573 °C	-2.944 °C
164	2 mar 2025 14:10	-2.255 °C	-2.348 °C
165	2 mar 2025 14:20	-1.912 °C	-1.999 °C
166	2 mar 2025 14:30	-1.550 °C	-1.745 °C
167	2 mar 2025 14:40	-0.400 °C	-0.141 °C
168	2 mar 2025 14:50	1.720 °C	1.421 °C
169	2 mar 2025 15:00	4.004 °C	3.195 °C
170	2 mar 2025 15:10	5.944 °C	4.889 °C
171	2 mar 2025 15:20	7.424 °C	6.559 °C
172	2 mar 2025 15:30	8.491 °C	8.001 °C
173	2 mar 2025 15:40	9.377 °C	9.192 °C
174	2 mar 2025 15:50	10.266 °C	10.219 °C
175	2 mar 2025 16:00	10.717 °C	11.082 °C
176	2 mar 2025 16:10	11.660 °C	11.804 °C
177	2 mar 2025 16:20	12.752 °C	12.408 °C
178	2 mar 2025 16:30	13.419 °C	12.954 °C
179	2 mar 2025 16:40	13.977 °C	13.464 °C
180	2 mar 2025 16:50	14.455 °C	13.932 °C
181	2 mar 2025 17:00	14.926 °C	14.368 °C
182	2 mar 2025 17:10	15.270 °C	14.796 °C
183	2 mar 2025 17:20	15.582 °C	15.180 °C
184	2 mar 2025 17:30	15.851 °C	15.528 °C
185	2 mar 2025 17:40	16.117 °C	15.835 °C
186	2 mar 2025 17:50	16.353 °C	16.101 °C
187	2 mar 2025 18:00	16.541 °C	16.321 °C
188	2 mar 2025 18:10	16.702 °C	16.513 °C
189	2 mar 2025 18:20	16.840 °C	16.678 °C
190	2 mar 2025 18:30	16.967 °C	16.817 °C
191	2 mar 2025 18:40	17.036 °C	16.934 °C
192	2 mar 2025 18:50	17.089 °C	17.021 °C
193	2 mar 2025 19:00	17.139 °C	17.106 °C
194	2 mar 2025 19:10	17.194 °C	17.178 °C
195	2 mar 2025 19:20	17.247 °C	17.231 °C
196	2 mar 2025 19:30	17.286 °C	17.277 °C
197	2 mar 2025 19:40	17.316 °C	17.317 °C
198	2 mar 2025 19:50	17.342 °C	17.359 °C
199	2 mar 2025 20:00	17.333 °C	17.393 °C
200	2 mar 2025 20:10	17.319 °C	17.428 °C
201	2 mar 2025 20:20	17.313 °C	17.426 °C
202	2 mar 2025 20:30	17.312 °C	17.424 °C
203	2 mar 2025 20:40	17.301 °C	17.421 °C
204	2 mar 2025 20:50	17.290 °C	17.415 °C
205	2 mar 2025 21:00	17.283 °C	17.416 °C
206	2 mar 2025 21:10	17.280 °C	17.408 °C
207	2 mar 2025 21:20	17.280 °C	17.406 °C
208	2 mar 2025 21:30	17.280 °C	17.393 °C
209	2 mar 2025 21:40	17.280 °C	17.392 °C
210	2 mar 2025 21:50	17.283 °C	17.386 °C
211	2 mar 2025 22:00	17.283 °C	17.380 °C
212	2 mar 2025 22:10	17.281 °C	17.379 °C
213	2 mar 2025 22:20	17.290 °C	17.419 °C
214	2 mar 2025 22:30	17.297 °C	17.426 °C
215	2 mar 2025 22:40	17.309 °C	17.429 °C
216	2 mar 2025 22:50	17.316 °C	17.415 °C
217	2 mar 2025 23:00	17.324 °C	17.435 °C
218	2 mar 2025 23:10	17.324 °C	17.416 °C
219	2 mar 2025 23:20	17.329 °C	17.411 °C
220	2 mar 2025 23:30	17.327 °C	17.409 °C
221	2 mar 2025 23:40	17.323 °C	17.418 °C
222	2 mar 2025 23:50	17.330 °C	17.428 °C
223	3 mar 2025 00:00	17.337 °C	17.438 °C
224	3 mar 2025 00:10	17.346 °C	17.445 °C
225	3 mar 2025 00:20	17.352 °C	17.445 °C
226	3 mar 2025 00:30	17.356 °C	17.451 °C
227	3 mar 2025 00:40	17.360 °C	17.447 °C
228	3 mar 2025 00:50	17.362 °C	17.442 °C
229	3 mar 2025 01:00	17.357 °C	17.434 °C
230	3 mar 2025 01:10	17.356 °C	17.431 °C
231	3 mar 2025 01:20	17.352 °C	17.412 °C
232	3 mar 2025 01:30	17.350 °C	17.415 °C
233	3 mar 2025 01:40	17.353 °C	17.415 °C
234	3 mar 2025 01:50	17.357 °C	17.422 °C
235	3 mar 2025 02:00	17.363 °C	17.428 °C
236	3 mar 2025 02:10	17.368 °C	17.435 °C
237	3 mar 2025 02:20	17.372 °C	17.435 °C
238	3 mar 2025 02:30	17.376 °C	17.438 °C
239	3 mar 2025 02:40	17.379 °C	17.438 °C
240	3 mar 2025 02:50	17.383 °C	17.445 °C
241	3 mar 2025 03:00	17.382 °C	17.432 °C
242	3 mar 2025 03:10	17.383 °C	17.434 °C
243	3 mar 2025 03:20	17.383 °C	17.425 °C
244	3 mar 2025 03:30	17.382 °C	17.419 °C
245	3 mar 2025 03:40	17.382 °C	17.408 °C
246	3 mar 2025 03:50	17.379 °C	17.401 °C
247	3 mar 2025 04:00	17.379 °C	17.396 °C
248	3 mar 2025 04:10	17.378 °C	17.389 °C
249	3 mar 2025 04:20	17.376 °C	17.388 °C
250	3 mar 2025 04:30	17.375 °C	17.388 °C
251	3 mar 2025 04:40	17.375 °C	17.386 °C
252	3 mar 2025 04:50	17.373 °C	17.380 °C
253	3 mar 2025 05:00	17.372 °C	17.366 °C
254	3 mar 2025 05:10	17.370 °C	17.353 °C
255	3 mar 2025 05:20	17.369 °C	17.349 °C
256	3 mar 2025 05:30	17.368 °C	17.346 °C
257	3 mar 2025 05:40	17.366 °C	17.333 °C
258	3 mar 2025 05:50	17.363 °C	17.330 °C
259	3 mar 2025 06:00	17.362 °C	17.324 °C
260	3 mar 2025 06:10	17.366 °C	17.336 °C
261	3 mar 2025 06:20	17.386 °C	17.447 °C
262	3 mar 2025 06:30	17.435 °C	17.559 °C
263	3 mar 2025 06:40	17.507 °C	17.669 °C
264	3 mar 2025 06:50	17.610 °C	17.781 °C
265	3 mar 2025 07:00	17.721 °C	17.887 °C
266	3 mar 2025 07:10	17.834 °C	18.011 °C
267	3 mar 2025 07:20	17.963 °C	18.156 °C
268	3 mar 2025 07:30	18.103 °C	18.289 °C
269	3 mar 2025 07:40	18.235 °C	18.434 °C
270	3 mar 2025 07:50	18.365 °C	18.557 °C
271	3 mar 2025 08:00	18.282 °C	18.058 °C
272	3 mar 2025 08:10	17.979 °C	17.490 °C
273	3 mar 2025 08:20	17.800 °C	17.543 °C
274	3 mar 2025 08:30	17.778 °C	17.755 °C
275	3 mar 2025 08:40	17.828 °C	17.946 °C
276	3 mar 2025 08:50	17.917 °C	18.090 °C
277	3 mar 2025 09:00	18.026 °C	18.232 °C
278	3 mar 2025 09:10	18.166 °C	18.377 °C
279	3 mar 2025 09:20	18.316 °C	18.514 °C
280	3 mar 2025 09:30	18.463 °C	18.641 °C
281	3 mar 2025 09:40	18.605 °C	18.794 °C
282	3 mar 2025 09:50	18.750 °C	18.939 °C
283	3 mar 2025 10:00	18.816 °C	18.962 °C
284	3 mar 2025 10:10	18.902 °C	19.083 °C
285	3 mar 2025 10:20	19.012 °C	19.199 °C
286	3 mar 2025 10:30	19.113 °C	19.301 °C
287	3 mar 2025 10:40	19.219 °C	19.406 °C
288	3 mar 2025 10:50	19.307 °C	19.452 °C
289	3 mar 2025 11:00	19.374 °C	19.542 °C
290	3 mar 2025 11:10	19.439 °C	19.618 °C
291	3 mar 2025 11:20	19.500 °C	19.664 °C
292	3 mar 2025 11:30	19.554 °C	19.746 °C
293	3 mar 2025 11:40	19.612 °C	19.816 °C
294	3 mar 2025 11:50	19.658 °C	19.842 °C
295	3 mar 2025 12:00	19.690 °C	19.870 °C
296	3 mar 2025 12:10	19.717 °C	19.894 °C
297	3 mar 2025 12:20	19.747 °C	19.934 °C
298	3 mar 2025 12:30	19.788 °C	19.987 °C
299	3 mar 2025 12:40	19.829 °C	20.022 °C
300	3 mar 2025 12:50	19.851 °C	20.019 °C
301	3 mar 2025 13:00	19.858 °C	20.010 °C
302	3 mar 2025 13:10	19.859 °C	20.036 °C
303	3 mar 2025 13:20	19.872 °C	20.062 °C
304	3 mar 2025 13:30	19.881 °C	20.042 °C
305	3 mar 2025 13:40	19.881 °C	20.023 °C
306	3 mar 2025 13:50	19.877 °C	20.009 °C
307	3 mar 2025 14:00	19.871 °C	19.995 °C
308	3 mar 2025 14:10	19.862 °C	19.982 °C
309	3 mar 2025 14:20	19.851 °C	19.930 °C
310	3 mar 2025 14:30	19.819 °C	19.864 °C
311	3 mar 2025 14:40	19.690 °C	19.399 °C
312	3 mar 2025 14:50	19.429 °C	19.080 °C
313	3 mar 2025 15:00	19.068 °C	18.623 °C
314	3 mar 2025 15:10	18.787 °C	18.394 °C
315	3 mar 2025 15:20	18.397 °C	18.160 °C
316	3 mar 2025 15:30	18.235 °C	18.220 °C
317	3 mar 2025 15:40	18.137 °C	18.227 °C
318	3 mar 2025 15:50	18.095 °C	18.303 °C
319	3 mar 2025 16:00	18.080 °C	18.345 °C
320	3 mar 2025 16:10	18.080 °C	18.349 °C
321	3 mar 2025 16:20	18.084 °C	18.357 °C
322	3 mar 2025 16:30	18.098 °C	18.361 °C
323	3 mar 2025 16:40	18.111 °C	18.364 °C
324	3 mar 2025 16:50	18.123 °C	18.364 °C
325	3 mar 2025 17:00	18.130 °C	18.357 °C
326	3 mar 2025 17:10	18.125 °C	18.321 °C
327	3 mar 2025 17:20	18.098 °C	18.266 °C
328	3 mar 2025 17:30	18.058 °C	18.207 °C
329	3 mar 2025 17:40	18.012 °C	18.157 °C
330	3 mar 2025 17:50	17.963 °C	18.100 °C
331	3 mar 2025 18:00	17.917 °C	18.044 °C
332	3 mar 2025 18:10	17.870 °C	17.991 °C
333	3 mar 2025 18:20	17.830 °C	17.952 °C
334	3 mar 2025 18:30	17.795 °C	17.909 °C
335	3 mar 2025 18:40	17.762 °C	17.877 °C
336	3 mar 2025 18:50	17.729 °C	17.837 °C
337	3 mar 2025 19:00	17.693 °C	17.795 °C
338	3 mar 2025 19:10	17.546 °C	17.363 °C
339	3 mar 2025 19:20	16.028 °C	15.360 °C
340	3 mar 2025 19:30	15.619 °C	15.488 °C
341	3 mar 2025 19:40	15.525 °C	15.821 °C
342	3 mar 2025 19:50	15.574 °C	16.061 °C
343	3 mar 2025 20:00	15.753 °C	16.280 °C
344	3 mar 2025 20:10	15.950 °C	16.441 °C
345	3 mar 2025 20:20	16.109 °C	16.557 °C
346	3 mar 2025 20:30	16.224 °C	16.652 °C
347	3 mar 2025 20:40	16.317 °C	16.731 °C
348	3 mar 2025 20:50	16.389 °C	16.793 °C
349	3 mar 2025 21:00	16.449 °C	16.850 °C
350	3 mar 2025 21:10	16.510 °C	16.895 °C
351	3 mar 2025 21:20	16.587 °C	17.007 °C
352	3 mar 2025 21:30	16.725 °C	17.168 °C
353	3 mar 2025 21:40	16.898 °C	17.293 °C
354	3 mar 2025 21:50	17.054 °C	17.398 °C
355	3 mar 2025 22:00	17.191 °C	17.492 °C
356	3 mar 2025 22:10	17.309 °C	17.577 °C
357	3 mar 2025 22:20	17.406 °C	17.646 °C
358	3 mar 2025 22:30	17.488 °C	17.704 °C
359	3 mar 2025 22:40	17.556 °C	17.751 °C
360	3 mar 2025 22:50	17.612 °C	17.790 °C
361	3 mar 2025 23:00	17.656 °C	17.820 °C
362	3 mar 2025 23:10	17.693 °C	17.843 °C
363	3 mar 2025 23:20	17.722 °C	17.860 °C
364	3 mar 2025 23:30	17.747 °C	17.871 °C
365	3 mar 2025 23:40	17.765 °C	17.880 °C
366	3 mar 2025 23:50	17.781 °C	17.886 °C
367	4 mar 2025 00:00	17.794 °C	17.887 °C
368	4 mar 2025 00:10	17.801 °C	17.887 °C
369	4 mar 2025 00:20	17.805 °C	17.883 °C
370	4 mar 2025 00:30	17.808 °C	17.876 °C
371	4 mar 2025 00:40	17.808 °C	17.867 °C
372	4 mar 2025 00:50	17.804 °C	17.856 °C
373	4 mar 2025 01:00	17.798 °C	17.843 °C
374	4 mar 2025 01:10	17.793 °C	17.831 °C
375	4 mar 2025 01:20	17.787 °C	17.817 °C
376	4 mar 2025 01:30	17.778 °C	17.804 °C
377	4 mar 2025 01:40	17.768 °C	17.788 °C
378	4 mar 2025 01:50	17.758 °C	17.771 °C
379	4 mar 2025 02:00	17.745 °C	17.755 °C
380	4 mar 2025 02:10	17.732 °C	17.738 °C
381	4 mar 2025 02:20	17.718 °C	17.719 °C
382	4 mar 2025 02:30	17.704 °C	17.705 °C
383	4 mar 2025 02:40	17.689 °C	17.688 °C
384	4 mar 2025 02:50	17.675 °C	17.670 °C
385	4 mar 2025 03:00	17.659 °C	17.653 °C
386	4 mar 2025 03:10	17.643 °C	17.636 °C
387	4 mar 2025 03:20	17.626 °C	17.616 °C
388	4 mar 2025 03:30	17.610 °C	17.594 °C
389	4 mar 2025 03:40	17.593 °C	17.574 °C
390	4 mar 2025 03:50	17.579 °C	17.569 °C
391	4 mar 2025 04:00	17.571 °C	17.574 °C
392	4 mar 2025 04:10	17.571 °C	17.590 °C
393	4 mar 2025 04:20	17.579 °C	17.607 °C
394	4 mar 2025 04:30	17.589 °C	17.620 °C
395	4 mar 2025 04:40	17.600 °C	17.630 °C
396	4 mar 2025 04:50	17.609 °C	17.636 °C
397	4 mar 2025 05:00	17.614 °C	17.642 °C
398	4 mar 2025 05:10	17.622 °C	17.655 °C
399	4 mar 2025 05:20	17.632 °C	17.668 °C
400	4 mar 2025 05:30	17.640 °C	17.676 °C
401	4 mar 2025 05:40	17.649 °C	17.679 °C
402	4 mar 2025 05:50	17.653 °C	17.679 °C
403	4 mar 2025 06:00	17.656 °C	17.681 °C
404	4 mar 2025 06:10	17.659 °C	17.692 °C
405	4 mar 2025 06:20	17.652 °C	17.702 °C
406	4 mar 2025 06:30	17.681 °C	17.755 °C
407	4 mar 2025 06:40	17.734 °C	17.824 °C
408	4 mar 2025 06:50	17.820 °C	17.906 °C
409	4 mar 2025 07:00	17.930 °C	18.014 °C
410	4 mar 2025 07:10	18.049 °C	18.131 °C
411	4 mar 2025 07:20	18.176 °C	18.272 °C
412	4 mar 2025 07:30	18.321 °C	18.423 °C
413	4 mar 2025 07:40	18.441 °C	18.565 °C
414	4 mar 2025 07:50	18.536 °C	18.649 °C
415	4 mar 2025 08:00	18.618 °C	18.738 °C
416	4 mar 2025 08:10	18.730 °C	18.882 °C
417	4 mar 2025 08:20	18.810 °C	18.890 °C
418	4 mar 2025 08:30	16.452 °C	16.929 °C
419	4 mar 2025 08:40	13.160 °C	14.634 °C
420	4 mar 2025 08:50	9.581 °C	12.359 °C
421	4 mar 2025 09:00	6.473 °C	10.751 °C
422	4 mar 2025 09:10	3.630 °C	7.863 °C
423	4 mar 2025 09:20	1.120 °C	5.963 °C
424	4 mar 2025 09:30	-0.733 °C	4.377 °C
425	4 mar 2025 09:40	-2.023 °C	2.955 °C
426	4 mar 2025 09:50	-3.127 °C	1.509 °C
427	4 mar 2025 10:00	-3.975 °C	0.287 °C
428	4 mar 2025 10:10	-4.836 °C	-1.089 °C
429	4 mar 2025 10:20	-5.577 °C	-2.236 °C
430	4 mar 2025 10:30	-6.303 °C	-3.264 °C
431	4 mar 2025 10:40	-7.240 °C	-4.097 °C
432	4 mar 2025 10:50	-8.023 °C	-4.886 °C
433	4 mar 2025 11:00	-8.745 °C	-5.660 °C
434	4 mar 2025 11:10	-10.196 °C	-10.734 °C
435	4 mar 2025 11:20	-10.588 °C	-10.766 °C
436	4 mar 2025 11:30	-10.740 °C	-10.832 °C
437	4 mar 2025 11:40	-10.806 °C	-10.911 °C
438	4 mar 2025 11:50	-10.845 °C	-10.777 °C
439	4 mar 2025 12:00	-10.864 °C	-10.730 °C
440	4 mar 2025 12:10	-10.877 °C	-10.715 °C
441	4 mar 2025 12:20	-10.883 °C	-10.711 °C
442	4 mar 2025 12:30	-10.883 °C	-10.704 °C
443	4 mar 2025 12:40	-10.890 °C	-10.728 °C
444	4 mar 2025 12:50	-10.873 °C	-10.843 °C
445	4 mar 2025 13:00	-10.954 °C	-11.009 °C
446	4 mar 2025 13:10	-12.181 °C	-12.481 °C
447	4 mar 2025 13:20	-6.014 °C	-6.352 °C
448	4 mar 2025 13:30	-5.974 °C	-6.354 °C
449	4 mar 2025 13:40	-5.965 °C	-6.354 °C
450	4 mar 2025 13:50	-5.963 °C	-6.360 °C
451	4 mar 2025 14:00	-5.963 °C	-6.368 °C
452	4 mar 2025 14:10	-5.961 °C	-6.379 °C
453	4 mar 2025 14:20	-5.961 °C	-6.392 °C
454	4 mar 2025 14:30	-5.961 °C	-6.410 °C
455	4 mar 2025 14:40	-5.961 °C	-6.427 °C
456	4 mar 2025 14:50	-5.963 °C	-6.444 °C
457	4 mar 2025 15:00	-5.963 °C	-6.463 °C
458	4 mar 2025 15:10	-5.965 °C	-6.484 °C
459	4 mar 2025 15:20	-5.963 °C	-6.505 °C
460	4 mar 2025 15:30	-5.965 °C	-6.526 °C
461	4 mar 2025 15:40	-5.965 °C	-6.549 °C
462	4 mar 2025 15:50	-5.967 °C	-6.570 °C
463	4 mar 2025 16:00	-5.969 °C	-6.591 °C
464	4 mar 2025 16:10	-5.969 °C	-6.614 °C
465	4 mar 2025 16:20	-5.973 °C	-6.635 °C
466	4 mar 2025 16:30	-5.973 °C	-6.658 °C
467	4 mar 2025 16:40	-5.974 °C	-6.680 °C
468	4 mar 2025 16:50	-5.978 °C	-6.701 °C
469	4 mar 2025 17:00	-5.980 °C	-6.722 °C
470	4 mar 2025 17:10	-5.982 °C	-6.745 °C
471	4 mar 2025 17:20	-5.986 °C	-6.764 °C
472	4 mar 2025 17:30	-5.990 °C	-6.784 °C
473	4 mar 2025 17:40	-5.991 °C	-6.805 °C
474	4 mar 2025 17:50	-5.995 °C	-6.824 °C
475	4 mar 2025 18:00	-5.999 °C	-6.843 °C
476	4 mar 2025 18:10	-6.003 °C	-6.863 °C
477	4 mar 2025 18:20	-6.007 °C	-6.880 °C
478	4 mar 2025 18:30	-6.010 °C	-6.899 °C
479	4 mar 2025 18:40	-6.016 °C	-6.919 °C
480	4 mar 2025 18:50	-6.020 °C	-6.934 °C
481	4 mar 2025 19:00	-6.022 °C	-6.953 °C
482	4 mar 2025 19:10	-6.029 °C	-6.969 °C
483	4 mar 2025 19:20	-6.033 °C	-6.986 °C
484	4 mar 2025 19:30	-6.039 °C	-7.004 °C
485	4 mar 2025 19:40	-6.043 °C	-7.019 °C
486	4 mar 2025 19:50	-6.048 °C	-7.035 °C
487	4 mar 2025 20:00	-6.054 °C	-7.050 °C
488	4 mar 2025 20:10	-6.058 °C	-7.066 °C
