	Time	1	2
121	2 mar 2025 07:00	-6.063 °C	-6.302 °C
122	2 mar 2025 07:10	-6.066 °C	-6.267 °C
123	2 mar 2025 07:20	-6.068 °C	-6.229 °C
124	2 mar 2025 07:30	-6.072 °C	-6.190 °C
125	2 mar 2025 07:40	-6.073 °C	-6.153 °C
126	2 mar 2025 07:50	-6.075 °C	-6.118 °C
127	2 mar 2025 08:00	-6.077 °C	-6.086 °C
128	2 mar 2025 08:10	-6.077 °C	-6.059 °C
129	2 mar 2025 08:20	-6.079 °C	-6.036 °C
130	2 mar 2025 08:30	-6.079 °C	-6.012 °C
131	2 mar 2025 08:40	-6.077 °C	-5.985 °C
132	2 mar 2025 08:50	-6.075 °C	-5.962 °C
133	2 mar 2025 09:00	-6.075 °C	-5.936 °C
134	2 mar 2025 09:10	-6.072 °C	-5.906 °C
135	2 mar 2025 09:20	-6.072 °C	-5.877 °C
136	2 mar 2025 09:30	-6.068 °C	-5.851 °C
137	2 mar 2025 09:40	-6.068 °C	-5.833 °C
138	2 mar 2025 09:50	-6.065 °C	-5.817 °C
139	2 mar 2025 10:00	-6.063 °C	-5.810 °C
140	2 mar 2025 10:10	-6.059 °C	-5.802 °C
141	2 mar 2025 10:20	-6.054 °C	-5.781 °C
142	2 mar 2025 10:30	-6.052 °C	-5.759 °C
143	2 mar 2025 10:40	-6.049 °C	-5.731 °C
144	2 mar 2025 10:50	-6.043 °C	-5.698 °C
145	2 mar 2025 11:00	-6.038 °C	-5.670 °C
146	2 mar 2025 11:10	-6.036 °C	-5.647 °C
147	2 mar 2025 11:20	-6.031 °C	-5.615 °C
148	2 mar 2025 11:30	-6.027 °C	-5.582 °C
149	2 mar 2025 11:40	-6.022 °C	-5.558 °C
150	2 mar 2025 11:50	-6.017 °C	-5.533 °C
151	2 mar 2025 12:00	-6.012 °C	-5.503 °C
152	2 mar 2025 12:10	-6.004 °C	-5.465 °C
153	2 mar 2025 12:20	-5.999 °C	-5.428 °C
154	2 mar 2025 12:30	-5.996 °C	-5.407 °C
155	2 mar 2025 12:40	-5.990 °C	-5.383 °C
156	2 mar 2025 12:50	-5.983 °C	-5.357 °C
157	2 mar 2025 13:00	-5.978 °C	-5.339 °C
158	2 mar 2025 13:10	-5.973 °C	-5.320 °C
159	2 mar 2025 13:20	-5.967 °C	-5.302 °C
160	2 mar 2025 13:30	-5.962 °C	-5.289 °C
161	2 mar 2025 13:40	-5.957 °C	-5.278 °C
162	2 mar 2025 13:50	-5.951 °C	-5.268 °C
163	2 mar 2025 14:00	-5.944 °C	-5.255 °C
164	2 mar 2025 14:10	-5.939 °C	-5.243 °C
165	2 mar 2025 14:20	-5.932 °C	-5.236 °C
166	2 mar 2025 14:30	-5.925 °C	-5.222 °C
167	2 mar 2025 14:40	-5.920 °C	-5.215 °C
168	2 mar 2025 14:50	-5.913 °C	-5.210 °C
169	2 mar 2025 15:00	-5.906 °C	-5.205 °C
170	2 mar 2025 15:10	-5.900 °C	-5.205 °C
171	2 mar 2025 15:20	-5.893 °C	-5.205 °C
172	2 mar 2025 15:30	-5.886 °C	-5.208 °C
173	2 mar 2025 15:40	-5.879 °C	-5.214 °C
174	2 mar 2025 15:50	-5.872 °C	-5.221 °C
175	2 mar 2025 16:00	-5.867 °C	-5.228 °C
176	2 mar 2025 16:10	-5.860 °C	-5.238 °C
177	2 mar 2025 16:20	-5.853 °C	-5.247 °C
178	2 mar 2025 16:30	-5.846 °C	-5.252 °C
179	2 mar 2025 16:40	-5.840 °C	-5.257 °C
180	2 mar 2025 16:50	-5.835 °C	-5.261 °C
181	2 mar 2025 17:00	-5.830 °C	-5.264 °C
182	2 mar 2025 17:10	-5.825 °C	-5.271 °C
183	2 mar 2025 17:20	-5.819 °C	-5.278 °C
184	2 mar 2025 17:30	-5.814 °C	-5.285 °C
185	2 mar 2025 17:40	-5.809 °C	-5.292 °C
186	2 mar 2025 17:50	-5.805 °C	-5.297 °C
187	2 mar 2025 18:00	-5.800 °C	-5.304 °C
188	2 mar 2025 18:10	-5.796 °C	-5.311 °C
189	2 mar 2025 18:20	-5.793 °C	-5.318 °C
190	2 mar 2025 18:30	-5.789 °C	-5.323 °C
191	2 mar 2025 18:40	-5.786 °C	-5.332 °C
192	2 mar 2025 18:50	-5.782 °C	-5.341 °C
193	2 mar 2025 19:00	-5.779 °C	-5.350 °C
194	2 mar 2025 19:10	-5.777 °C	-5.358 °C
195	2 mar 2025 19:20	-5.773 °C	-5.367 °C
196	2 mar 2025 19:30	-5.772 °C	-5.374 °C
197	2 mar 2025 19:40	-5.770 °C	-5.381 °C
198	2 mar 2025 19:50	-5.768 °C	-5.390 °C
199	2 mar 2025 20:00	-5.766 °C	-5.398 °C
200	2 mar 2025 20:10	-5.765 °C	-5.405 °C
201	2 mar 2025 20:20	-5.763 °C	-5.412 °C
202	2 mar 2025 20:30	-5.761 °C	-5.421 °C
203	2 mar 2025 20:40	-5.759 °C	-5.430 °C
204	2 mar 2025 20:50	-5.759 °C	-5.435 °C
205	2 mar 2025 21:00	-5.758 °C	-5.442 °C
206	2 mar 2025 21:10	-5.758 °C	-5.449 °C
207	2 mar 2025 21:20	-5.756 °C	-5.461 °C
208	2 mar 2025 21:30	-5.756 °C	-5.475 °C
209	2 mar 2025 21:40	-5.756 °C	-5.493 °C
210	2 mar 2025 21:50	-5.756 °C	-5.507 °C
211	2 mar 2025 22:00	-5.756 °C	-5.521 °C
212	2 mar 2025 22:10	-5.754 °C	-5.535 °C
213	2 mar 2025 22:20	-5.756 °C	-5.544 °C
214	2 mar 2025 22:30	-5.756 °C	-5.552 °C
215	2 mar 2025 22:40	-5.756 °C	-5.559 °C
216	2 mar 2025 22:50	-5.756 °C	-5.566 °C
217	2 mar 2025 23:00	-5.758 °C	-5.573 °C
218	2 mar 2025 23:10	-5.758 °C	-5.579 °C
219	2 mar 2025 23:20	-5.758 °C	-5.582 °C
220	2 mar 2025 23:30	-5.759 °C	-5.584 °C
221	2 mar 2025 23:40	-5.761 °C	-5.587 °C
222	2 mar 2025 23:50	-5.761 °C	-5.589 °C
223	3 mar 2025 00:00	-5.763 °C	-5.593 °C
224	3 mar 2025 00:10	-5.763 °C	-5.596 °C
225	3 mar 2025 00:20	-5.765 °C	-5.601 °C
226	3 mar 2025 00:30	-5.766 °C	-5.605 °C
227	3 mar 2025 00:40	-5.766 °C	-5.614 °C
228	3 mar 2025 00:50	-5.768 °C	-5.619 °C
229	3 mar 2025 01:00	-5.770 °C	-5.628 °C
230	3 mar 2025 01:10	-5.770 °C	-5.635 °C
231	3 mar 2025 01:20	-5.770 °C	-5.642 °C
232	3 mar 2025 01:30	-5.772 °C	-5.649 °C
233	3 mar 2025 01:40	-5.773 °C	-5.656 °C
234	3 mar 2025 01:50	-5.773 °C	-5.661 °C
235	3 mar 2025 02:00	-5.775 °C	-5.666 °C
236	3 mar 2025 02:10	-5.777 °C	-5.673 °C
237	3 mar 2025 02:20	-5.779 °C	-5.679 °C
238	3 mar 2025 02:30	-5.781 °C	-5.682 °C
239	3 mar 2025 02:40	-5.781 °C	-5.686 °C
240	3 mar 2025 02:50	-5.782 °C	-5.687 °C
241	3 mar 2025 03:00	-5.782 °C	-5.691 °C
242	3 mar 2025 03:10	-5.784 °C	-5.694 °C
243	3 mar 2025 03:20	-5.786 °C	-5.698 °C
244	3 mar 2025 03:30	-5.788 °C	-5.700 °C
245	3 mar 2025 03:40	-5.789 °C	-5.703 °C
246	3 mar 2025 03:50	-5.791 °C	-5.707 °C
247	3 mar 2025 04:00	-5.791 °C	-5.708 °C
248	3 mar 2025 04:10	-5.793 °C	-5.712 °C
249	3 mar 2025 04:20	-5.795 °C	-5.715 °C
250	3 mar 2025 04:30	-5.796 °C	-5.717 °C
251	3 mar 2025 04:40	-5.796 °C	-5.719 °C
252	3 mar 2025 04:50	-5.798 °C	-5.721 °C
253	3 mar 2025 05:00	-5.800 °C	-5.722 °C
254	3 mar 2025 05:10	-5.802 °C	-5.721 °C
255	3 mar 2025 05:20	-5.802 °C	-5.721 °C
256	3 mar 2025 05:30	-5.803 °C	-5.719 °C
257	3 mar 2025 05:40	-5.805 °C	-5.717 °C
258	3 mar 2025 05:50	-5.805 °C	-5.715 °C
259	3 mar 2025 06:00	-5.807 °C	-5.715 °C
260	3 mar 2025 06:10	-5.807 °C	-5.717 °C
261	3 mar 2025 06:20	-5.809 °C	-5.719 °C
262	3 mar 2025 06:30	-5.809 °C	-5.721 °C
263	3 mar 2025 06:40	-5.810 °C	-5.721 °C
264	3 mar 2025 06:50	-5.810 °C	-5.722 °C
265	3 mar 2025 07:00	-5.810 °C	-5.724 °C
266	3 mar 2025 07:10	-5.812 °C	-5.724 °C
267	3 mar 2025 07:20	-5.812 °C	-5.724 °C
268	3 mar 2025 07:30	-5.812 °C	-5.722 °C
269	3 mar 2025 07:40	-5.812 °C	-5.719 °C
270	3 mar 2025 07:50	-5.812 °C	-5.719 °C
271	3 mar 2025 08:00	-5.812 °C	-5.719 °C
272	3 mar 2025 08:10	-5.812 °C	-5.717 °C
273	3 mar 2025 08:20	-5.812 °C	-5.715 °C
274	3 mar 2025 08:30	-5.812 °C	-5.710 °C
275	3 mar 2025 08:40	-5.810 °C	-5.701 °C
276	3 mar 2025 08:50	-5.810 °C	-5.693 °C
277	3 mar 2025 09:00	-5.810 °C	-5.684 °C
278	3 mar 2025 09:10	-5.809 °C	-5.673 °C
279	3 mar 2025 09:20	-5.809 °C	-5.668 °C
280	3 mar 2025 09:30	-5.809 °C	-5.663 °C
281	3 mar 2025 09:40	-5.809 °C	-5.661 °C
282	3 mar 2025 09:50	-5.809 °C	-5.663 °C
283	3 mar 2025 10:00	-5.807 °C	-5.666 °C
284	3 mar 2025 10:10	-5.807 °C	-5.673 °C
285	3 mar 2025 10:20	-5.807 °C	-5.682 °C
286	3 mar 2025 10:30	-5.807 °C	-5.691 °C
287	3 mar 2025 10:40	-5.807 °C	-5.701 °C
288	3 mar 2025 10:50	-5.805 °C	-5.710 °C
289	3 mar 2025 11:00	-5.803 °C	-5.721 °C
290	3 mar 2025 11:10	-5.803 °C	-5.730 °C
291	3 mar 2025 11:20	-5.802 °C	-5.742 °C
292	3 mar 2025 11:30	-5.802 °C	-5.754 °C
293	3 mar 2025 11:40	-5.800 °C	-5.761 °C
294	3 mar 2025 11:50	-5.798 °C	-5.773 °C
295	3 mar 2025 12:00	-5.802 °C	-5.796 °C
296	3 mar 2025 12:10	-5.803 °C	-5.823 °C
297	3 mar 2025 12:20	-5.807 °C	-5.854 °C
298	3 mar 2025 12:30	-5.810 °C	-5.881 °C
299	3 mar 2025 12:40	-5.812 °C	-5.906 °C
300	3 mar 2025 12:50	-5.814 °C	-5.927 °C
301	3 mar 2025 13:00	-5.817 °C	-5.957 °C
302	3 mar 2025 13:10	-5.823 °C	-5.994 °C
303	3 mar 2025 13:20	-5.826 °C	-6.024 °C
304	3 mar 2025 13:30	-5.830 °C	-6.052 °C
305	3 mar 2025 13:40	-5.833 °C	-6.079 °C
306	3 mar 2025 13:50	-5.839 °C	-6.112 °C
307	3 mar 2025 14:00	-5.844 °C	-6.146 °C
308	3 mar 2025 14:10	-5.849 °C	-6.178 °C
309	3 mar 2025 14:20	-5.854 °C	-6.208 °C
310	3 mar 2025 14:30	-5.860 °C	-6.240 °C
311	3 mar 2025 14:40	-5.867 °C	-6.276 °C
312	3 mar 2025 14:50	-5.874 °C	-6.311 °C
313	3 mar 2025 15:00	-5.879 °C	-6.347 °C
314	3 mar 2025 15:10	-5.888 °C	-6.379 °C
315	3 mar 2025 15:20	-5.895 °C	-6.411 °C
316	3 mar 2025 15:30	-5.902 °C	-6.439 °C
317	3 mar 2025 15:40	-5.909 °C	-6.472 °C
318	3 mar 2025 15:50	-5.918 °C	-6.504 °C
319	3 mar 2025 16:00	-5.925 °C	-6.536 °C
320	3 mar 2025 16:10	-5.934 °C	-6.572 °C
321	3 mar 2025 16:20	-5.943 °C	-6.606 °C
322	3 mar 2025 16:30	-5.950 °C	-6.643 °C
323	3 mar 2025 16:40	-5.960 °C	-6.681 °C
324	3 mar 2025 16:50	-5.967 °C	-6.722 °C
325	3 mar 2025 17:00	-5.976 °C	-6.765 °C
326	3 mar 2025 17:10	-5.987 °C	-6.812 °C
327	3 mar 2025 17:20	-5.996 °C	-6.862 °C
328	3 mar 2025 17:30	-6.006 °C	-6.927 °C
329	3 mar 2025 17:40	-6.017 °C	-6.999 °C
330	3 mar 2025 17:50	-6.026 °C	-7.075 °C
331	3 mar 2025 18:00	-6.038 °C	-7.153 °C
332	3 mar 2025 18:10	-6.049 °C	-7.220 °C
333	3 mar 2025 18:20	-6.061 °C	-7.276 °C
334	3 mar 2025 18:30	-6.073 °C	-7.333 °C
335	3 mar 2025 18:40	-6.086 °C	-7.387 °C
336	3 mar 2025 18:50	-6.100 °C	-7.442 °C
337	3 mar 2025 19:00	-6.114 °C	-7.500 °C
338	3 mar 2025 19:10	-6.128 °C	-7.550 °C
339	3 mar 2025 19:20	-6.144 °C	-7.593 °C
340	3 mar 2025 19:30	-6.158 °C	-7.630 °C
341	3 mar 2025 19:40	-6.174 °C	-7.663 °C
342	3 mar 2025 19:50	-6.190 °C	-7.692 °C
343	3 mar 2025 20:00	-6.208 °C	-7.723 °C
344	3 mar 2025 20:10	-6.224 °C	-7.758 °C
345	3 mar 2025 20:20	-6.240 °C	-7.797 °C
346	3 mar 2025 20:30	-6.258 °C	-7.839 °C
347	3 mar 2025 20:40	-6.274 °C	-7.885 °C
348	3 mar 2025 20:50	-6.290 °C	-7.942 °C
349	3 mar 2025 21:00	-6.308 °C	-7.998 °C
350	3 mar 2025 21:10	-6.324 °C	-8.051 °C
351	3 mar 2025 21:20	-6.340 °C	-8.101 °C
352	3 mar 2025 21:30	-6.358 °C	-8.144 °C
353	3 mar 2025 21:40	-6.374 °C	-8.183 °C
354	3 mar 2025 21:50	-6.391 °C	-8.221 °C
355	3 mar 2025 22:00	-6.409 °C	-8.253 °C
356	3 mar 2025 22:10	-6.427 °C	-8.288 °C
357	3 mar 2025 22:20	-6.445 °C	-8.325 °C
358	3 mar 2025 22:30	-6.463 °C	-8.361 °C
359	3 mar 2025 22:40	-6.481 °C	-8.396 °C
360	3 mar 2025 22:50	-6.500 °C	-8.432 °C
361	3 mar 2025 23:00	-6.518 °C	-8.471 °C
362	3 mar 2025 23:10	-6.536 °C	-8.510 °C
363	3 mar 2025 23:20	-6.554 °C	-8.545 °C
364	3 mar 2025 23:30	-6.573 °C	-8.568 °C
365	3 mar 2025 23:40	-6.591 °C	-8.588 °C
366	3 mar 2025 23:50	-6.609 °C	-8.613 °C
367	4 mar 2025 00:00	-6.627 °C	-8.641 °C
368	4 mar 2025 00:10	-6.647 °C	-8.673 °C
369	4 mar 2025 00:20	-6.665 °C	-8.712 °C
370	4 mar 2025 00:30	-6.683 °C	-8.757 °C
371	4 mar 2025 00:40	-6.701 °C	-8.798 °C
372	4 mar 2025 00:50	-6.719 °C	-8.832 °C
373	4 mar 2025 01:00	-6.738 °C	-8.866 °C
374	4 mar 2025 01:10	-6.756 °C	-8.904 °C
375	4 mar 2025 01:20	-6.774 °C	-8.943 °C
376	4 mar 2025 01:30	-6.794 °C	-8.989 °C
377	4 mar 2025 01:40	-6.812 °C	-9.025 °C
378	4 mar 2025 01:50	-6.832 °C	-9.051 °C
379	4 mar 2025 02:00	-6.850 °C	-9.070 °C
380	4 mar 2025 02:10	-6.868 °C	-9.087 °C
381	4 mar 2025 02:20	-6.888 °C	-9.110 °C
382	4 mar 2025 02:30	-6.906 °C	-9.136 °C
383	4 mar 2025 02:40	-6.925 °C	-9.165 °C
384	4 mar 2025 02:50	-6.943 °C	-9.189 °C
385	4 mar 2025 03:00	-6.963 °C	-9.212 °C
386	4 mar 2025 03:10	-6.981 °C	-9.235 °C
387	4 mar 2025 03:20	-6.999 °C	-9.258 °C
388	4 mar 2025 03:30	-7.017 °C	-9.278 °C
389	4 mar 2025 03:40	-7.035 °C	-9.296 °C
390	4 mar 2025 03:50	-7.055 °C	-9.311 °C
391	4 mar 2025 04:00	-7.073 °C	-9.318 °C
392	4 mar 2025 04:10	-7.091 °C	-9.322 °C
393	4 mar 2025 04:20	-7.110 °C	-9.322 °C
394	4 mar 2025 04:30	-7.126 °C	-9.318 °C
395	4 mar 2025 04:40	-7.144 °C	-9.318 °C
396	4 mar 2025 04:50	-7.160 °C	-9.320 °C
397	4 mar 2025 05:00	-7.178 °C	-9.328 °C
398	4 mar 2025 05:10	-7.195 °C	-9.341 °C
399	4 mar 2025 05:20	-7.211 °C	-9.358 °C
400	4 mar 2025 05:30	-7.226 °C	-9.376 °C
401	4 mar 2025 05:40	-7.242 °C	-9.387 °C
402	4 mar 2025 05:50	-7.258 °C	-9.395 °C
403	4 mar 2025 06:00	-7.273 °C	-9.402 °C
404	4 mar 2025 06:10	-7.287 °C	-9.410 °C
405	4 mar 2025 06:20	-7.302 °C	-9.419 °C
406	4 mar 2025 06:30	-7.318 °C	-9.431 °C
407	4 mar 2025 06:40	-7.333 °C	-9.448 °C
408	4 mar 2025 06:50	-7.347 °C	-9.467 °C
409	4 mar 2025 07:00	-7.360 °C	-9.492 °C
410	4 mar 2025 07:10	-7.375 °C	-9.521 °C
411	4 mar 2025 07:20	-7.389 °C	-9.553 °C
412	4 mar 2025 07:30	-7.402 °C	-9.588 °C
413	4 mar 2025 07:40	-7.416 °C	-9.622 °C
414	4 mar 2025 07:50	-7.431 °C	-9.658 °C
415	4 mar 2025 08:00	-7.446 °C	-9.697 °C
416	4 mar 2025 08:10	-7.460 °C	-9.739 °C
417	4 mar 2025 08:20	-7.475 °C	-9.781 °C
418	4 mar 2025 08:30	-7.491 °C	-9.830 °C
419	4 mar 2025 08:40	-7.508 °C	-9.884 °C
420	4 mar 2025 08:50	-7.522 °C	-9.936 °C
421	4 mar 2025 09:00	-7.540 °C	-9.986 °C
422	4 mar 2025 09:10	-7.557 °C	-10.021 °C
423	4 mar 2025 09:20	-7.573 °C	-10.046 °C
424	4 mar 2025 09:30	-7.592 °C	-10.057 °C
425	4 mar 2025 09:40	-7.610 °C	-10.056 °C
426	4 mar 2025 09:50	-7.628 °C	-10.050 °C
427	4 mar 2025 10:00	-7.648 °C	-10.038 °C
428	4 mar 2025 10:10	-7.667 °C	-10.019 °C
429	4 mar 2025 10:20	-7.685 °C	-9.990 °C
430	4 mar 2025 10:30	-7.703 °C	-9.968 °C
431	4 mar 2025 10:40	-7.720 °C	-9.941 °C
432	4 mar 2025 10:50	-7.734 °C	-9.916 °C
433	4 mar 2025 11:00	-7.751 °C	-9.897 °C
434	4 mar 2025 11:10	-7.766 °C	-9.880 °C
435	4 mar 2025 11:20	-7.780 °C	-9.864 °C
436	4 mar 2025 11:30	-7.793 °C	-9.847 °C
437	4 mar 2025 11:40	-7.806 °C	-9.835 °C
438	4 mar 2025 11:50	-7.819 °C	-9.831 °C
439	4 mar 2025 12:00	-7.830 °C	-9.826 °C
440	4 mar 2025 12:10	-7.841 °C	-9.822 °C
441	4 mar 2025 12:20	-7.852 °C	-9.818 °C
442	4 mar 2025 12:30	-7.863 °C	-9.810 °C
443	4 mar 2025 12:40	-7.872 °C	-9.805 °C
444	4 mar 2025 12:50	-7.883 °C	-9.799 °C
445	4 mar 2025 13:00	-7.893 °C	-9.789 °C
446	4 mar 2025 13:10	-7.902 °C	-9.783 °C
447	4 mar 2025 13:20	-7.911 °C	-9.783 °C
448	4 mar 2025 13:30	-7.920 °C	-9.783 °C
449	4 mar 2025 13:40	-7.928 °C	-9.789 °C
450	4 mar 2025 13:50	-7.937 °C	-9.797 °C
451	4 mar 2025 14:00	-7.946 °C	-9.812 °C
452	4 mar 2025 14:10	-7.955 °C	-9.830 °C
453	4 mar 2025 14:20	-7.964 °C	-9.843 °C
454	4 mar 2025 14:30	-7.972 °C	-9.857 °C
455	4 mar 2025 14:40	-7.981 °C	-9.870 °C
456	4 mar 2025 14:50	-7.990 °C	-9.887 °C
457	4 mar 2025 15:00	-7.998 °C	-9.911 °C
458	4 mar 2025 15:10	-8.007 °C	-9.936 °C
459	4 mar 2025 15:20	-8.016 °C	-9.955 °C
460	4 mar 2025 15:30	-8.025 °C	-9.968 °C
461	4 mar 2025 15:40	-8.035 °C	-9.978 °C
462	4 mar 2025 15:50	-8.044 °C	-9.984 °C
463	4 mar 2025 16:00	-8.055 °C	-9.990 °C
464	4 mar 2025 16:10	-8.064 °C	-9.994 °C
