system:index,centroidLatLon,date,dewpoint_temperature_2m,evaporation_from_bare_soil,evaporation_from_bare_soil_hourly,evaporation_from_open_water_surfaces_excluding_oceans,evaporation_from_open_water_surfaces_excluding_oceans_hourly,evaporation_from_the_top_of_canopy,evaporation_from_the_top_of_canopy_hourly,evaporation_from_vegetation_transpiration,evaporation_from_vegetation_transpiration_hourly,forecast_albedo,lake_bottom_temperature,lake_ice_depth,lake_ice_temperature,lake_mix_layer_depth,lake_mix_layer_temperature,lake_shape_factor,lake_total_layer_temperature,leaf_area_index_high_vegetation,leaf_area_index_low_vegetation,potential_evaporation,potential_evaporation_hourly,runoff,runoff_hourly,siteName,skin_reservoir_content,skin_temperature,snow_albedo,snow_cover,snow_density,snow_depth,snow_depth_water_equivalent,snow_evaporation,snow_evaporation_hourly,snowfall,snowfall_hourly,snowmelt,snowmelt_hourly,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,sub_surface_runoff,sub_surface_runoff_hourly,surface_latent_heat_flux,surface_latent_heat_flux_hourly,surface_net_solar_radiation,surface_net_solar_radiation_hourly,surface_net_thermal_radiation,surface_net_thermal_radiation_hourly,surface_pressure,surface_runoff,surface_runoff_hourly,surface_sensible_heat_flux,surface_sensible_heat_flux_hourly,surface_solar_radiation_downwards,surface_solar_radiation_downwards_hourly,surface_thermal_radiation_downwards,surface_thermal_radiation_downwards_hourly,system:time_start,temperature_2m,temperature_of_snow_layer,total_evaporation,total_evaporation_hourly,total_precipitation,total_precipitation_hourly,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
0_20250303T18,"[78.30000, 16.20000]",20250303 1800,261.2388610839844,0.0,0.0,3.771856427192688E-8,0.0,-3.771856427192688E-8,0.0,-9.704381227493286E-7,-1.5599653124809265E-7,0.8450596630573273,276.928955078125,1.23101806640625,265.85992431640625,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.9583740234375,1.0460615158081055E-5,-2.041459083557129E-6,1.0564923286437988E-5,5.513429641723633E-7,"Site0 78,30000 16,20000",1.9809603691101072E-4,262.97926330566406,0.8455232977867126,99.568359375,277.06248474121094,1.08984375,0.30169200897216797,1.1431053280830383E-5,-1.8870923668146133E-6,0.002682346850633621,1.3452023267745972E-5,0.0,0.0,268.8646697998047,268.9252471923828,269.1689910888672,270.47157287597656,1.0542571544647217E-5,5.513429641723633E-7,29650.0,-5790.0,114822.57446289062,0.0,-2037430.0,-208018.0,96852.17578125,2.9802322387695312E-8,0.0,1296810.0,104904.0,745556.4328613281,0.0,1.6531466E7,769897.0,1.7410248E12,265.04603576660156,266.58299255371094,1.0460615158081055E-5,-2.0423904061317444E-6,0.0026879161596298218,1.36643648147583E-5,-6.1239471435546875,0.12755775451660156,0.233612060546875,0.2294921875,0.1902618408203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T19,"[78.30000, 16.20000]",20250303 1900,260.8541564941406,0.0,0.0,3.771856427192688E-8,0.0,-3.771856427192688E-8,0.0,-1.1147931218147278E-6,-1.4435499906539917E-7,0.844785001128912,276.928955078125,1.2310791015625,265.4360046386719,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.9583740234375,1.019984483718872E-5,-2.60770320892334E-7,1.11311674118042E-5,5.662441253662109E-7,"Site0 78,30000 16,20000",1.9809603691101063E-4,262.447021484375,0.8452257513999939,99.568359375,277.21092224121094,1.0888671875,0.30170154571533203,1.131417229771614E-5,-1.1688098311424255E-7,0.0026928484439849854,1.0501593351364136E-5,0.0,0.0,268.8636169433594,268.92771911621094,269.17076110839844,270.4710693359375,1.1101365089416504E-5,5.587935447692871E-7,28910.0,-740.0,114822.57446289062,0.0,-2274958.0,-237528.0,96840.07421875,2.9802322387695312E-8,0.0,1410736.0,113926.0,745556.4328613281,0.0,1.7266096E7,734630.0,1.7410284E12,264.672119140625,266.38975524902344,1.0198913514614105E-5,-2.6170164346694946E-7,0.0026984363794326782,1.0520219802856445E-5,-6.0068511962890625,0.3020153045654297,0.233612060546875,0.2294921875,0.1902618408203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T20,"[78.30000, 16.20000]",20250303 2000,260.4684600830078,0.0,0.0,3.771856427192688E-8,0.0,-3.771856427192688E-8,0.0,-1.2479722499847412E-6,-1.3317912817001343E-7,0.8444950841367245,276.928955078125,1.231201171875,265.0072021484375,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.9583740234375,1.1205673217773438E-5,1.0058283805847168E-6,1.1682510375976562E-5,5.513429641723633E-7,"Site0 78,30000 16,20000",1.9809603691101072E-4,261.89491271972656,0.8449205756187439,99.568359375,277.35154724121094,1.087890625,0.3017120361328125,1.2452946975827217E-5,1.1387746781110764E-6,0.0027018003165721893,8.95187258720398E-6,0.0,0.0,268.8590545654297,268.9268035888672,269.1745300292969,270.4705505371094,1.1652708053588867E-5,5.513429641723633E-7,31760.0,2850.0,114822.57446289062,0.0,-2526725.0,-251767.0,96887.7578125,2.9802322387695312E-8,0.0,1525704.0,114968.0,745556.4328613281,0.0,1.7978348E7,712252.0,1.741032E12,264.22650146484375,266.1807403564453,1.1204741895198822E-5,1.0058283805847168E-6,0.002707377076148987,8.940696716308594E-6,-5.923095703125,0.022871017456054688,0.233612060546875,0.2294921875,0.1902618408203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T21,"[78.30000, 16.20000]",20250303 2100,260.2183074951172,0.0,0.0,3.771856427192688E-8,0.0,-3.771856427192688E-8,0.0,-1.3671815395355225E-6,-1.1920928955078125E-7,0.844205167144537,276.929443359375,1.2313232421875,264.618896484375,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.9583740234375,1.195073127746582E-5,7.450580596923828E-7,1.2233853340148926E-5,5.513429641723633E-7,"Site0 78,30000 16,20000",1.9809603691101072E-4,261.59535217285156,0.8446153998374939,99.568359375,277.49998474121094,1.087890625,0.30172061920166016,1.3320939615368843E-5,8.67992639541626E-7,0.002708807587623596,7.00727105140686E-6,0.0,0.0,268.8559265136719,268.92677307128906,269.1763916015625,270.46807861328125,1.220405101776123E-5,5.513429641723633E-7,33884.0,2124.0,114822.57446289062,0.0,-2763001.0,-236276.0,96903.39453125,2.9802322387695312E-8,0.0,1632428.0,106724.0,745556.4328613281,0.0,1.8698239E7,719891.0,1.7410356E12,263.9007110595703,265.9825439453125,1.1953525245189667E-5,7.487833499908447E-7,0.0027150213718414307,7.644295692443848E-6,-5.641571044921875,-0.2251434326171875,0.233612060546875,0.2294921875,0.1902618408203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T22,"[78.30000, 16.20000]",20250303 2200,259.9330596923828,0.0,0.0,3.771856427192688E-8,0.0,-3.725290298461914E-8,4.656612873077393E-10,-1.4686957001686096E-6,-1.0151416063308716E-7,0.8439152501523495,276.929443359375,1.2314453125,264.21307373046875,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.9583740234375,1.4819204807281494E-5,2.868473529815674E-6,1.2785196304321289E-5,5.513429641723633E-7,"Site0 78,30000 16,20000",1.9809603691101072E-4,261.0146789550781,0.8443025946617126,99.568359375,277.63279724121094,1.0869140625,0.3017301559448242,1.6289297491312027E-5,2.968357875943184E-6,0.0027152597904205322,6.452202796936035E-6,0.0,0.0,268.8502655029297,268.9244842529297,269.1782684326172,270.46754455566406,1.274794340133667E-5,5.438923835754395E-7,42010.0,8126.0,114822.57446289062,0.0,-3030588.0,-267587.0,96942.73046875,2.9802322387695312E-8,0.0,1745372.0,112944.0,745556.4328613281,0.0,1.9381859E7,683620.0,1.7410392E12,263.5235595703125,265.7547912597656,1.4821067452430725E-5,2.8675422072410583E-6,0.002721458673477173,6.4373016357421875E-6,-5.6014556884765625,-0.4746856689453125,0.233612060546875,0.2294921875,0.1902618408203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T23,"[78.30000, 16.20000]",20250303 2300,259.8586883544922,0.0,0.0,3.771856427192688E-8,0.0,-3.725290298461914E-8,0.0,-1.5553086996078491E-6,-8.66129994392395E-8,0.8436100743710995,276.929443359375,1.23150634765625,263.87835693359375,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.9583740234375,1.687556505203247E-5,2.0563602447509766E-6,1.3321638107299805E-5,5.364418029785156E-7,"Site0 78,30000 16,20000",1.9809603691101074E-4,260.90550231933594,0.8439897894859314,99.568359375,277.77342224121094,1.0869140625,0.30173778533935547,1.8430175259709358E-5,2.1408777683973312E-6,0.0027209967374801636,5.736947059631348E-6,0.0,0.0,268.84410095214844,268.92384338378906,269.18212890625,270.46702575683594,1.329183578491211E-5,5.438923835754395E-7,47832.0,5822.0,114822.57446289062,0.0,-3264614.0,-234026.0,96977.13671875,2.9802322387695312E-8,0.0,1846228.0,100856.0,745556.4328613281,0.0,2.0091203E7,709344.0,1.7410428E12,263.3636016845703,265.5578918457031,1.6874633729457855E-5,2.05356627702713E-6,0.002727210521697998,5.751848220825195E-6,-5.3726043701171875,-0.6375732421875,0.233612060546875,0.2294921875,0.1902618408203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T00,"[78.30000, 16.20000]",20250304 0000,259.6957550048828,0.0,0.0,3.771856427192688E-8,0.0,-3.725290298461914E-8,0.0,-1.6307458281517029E-6,-7.543712854385376E-8,0.8433048985898495,276.929443359375,1.23162841796875,263.5814208984375,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.9583740234375,1.8484890460968018E-5,1.6093254089355469E-6,1.385807991027832E-5,5.364418029785156E-7,"Site0 78,30000 16,20000",1.9809603691101072E-4,260.8130340576172,0.8436846137046814,99.568359375,277.90623474121094,1.0859375,0.30174732208251953,2.0117033272981644E-5,1.6868580132722855E-6,0.0027287527918815613,7.756054401397705E-6,0.0,0.0,268.8393249511719,268.92286682128906,269.18406677246094,270.46453857421875,1.3828277587890625E-5,5.364418029785156E-7,52398.0,4566.0,114822.57446289062,0.0,-3487466.0,-222852.0,97011.96875,2.9802322387695312E-8,0.0,1940612.0,94384.0,745556.4328613281,0.0,2.0810299E7,719096.0,1.7410464E12,263.2527770996094,265.366455078125,1.8485821783542633E-5,1.6111880540847778E-6,0.002734959125518799,7.748603820800781E-6,-5.263580322265625,-0.770233154296875,0.233612060546875,0.2294921875,0.1902618408203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T01,"[78.30000, 16.20000]",20250304 0100,259.65684509277344,0.0,0.0,3.7602148950099945E-8,3.7602148950099945E-8,-3.766035661101341E-8,-3.766035661101341E-8,-6.673508323729038E-8,-6.673508323729038E-8,0.8430018238723278,276.929443359375,1.23175048828125,263.35516357421875,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.95751953125,1.6763806343078613E-8,1.6763806343078613E-8,5.364418029785156E-7,5.364418029785156E-7,"Site0 78,30000 16,20000",1.9803643226623532E-4,261.0121154785156,0.8433718085289001,99.568359375,278.03904724121094,1.0859375,0.30175209045410156,8.374627213925123E-8,8.374627213925123E-8,5.005858838558197E-6,5.005858838558197E-6,0.0,0.0,268.8323516845703,268.92156982421875,269.1860046386719,270.4640197753906,5.364418029785156E-7,5.364418029785156E-7,48.25,48.25,0.0,0.0,-184240.3125,-184240.3125,97047.7890625,0.0,0.0,80336.5,80336.5,0.0,0.0,757057.8125,757057.8125,1.74105E12,263.26129150390625,265.2087097167969,1.6996636986732483E-8,1.6996636986732483E-8,5.0049275159835815E-6,5.0049275159835815E-6,-5.2243804931640625,-0.8444976806640625,0.233612060546875,0.2294921875,0.1902618408203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T02,"[78.30000, 16.20000]",20250304 0200,259.7422790527344,0.0,0.0,3.771856427192688E-8,1.1641532182693481E-10,-3.771856427192688E-8,-5.820766091346741E-11,-1.2334203347563744E-7,-5.6606950238347054E-8,0.8426966480910778,276.928955078125,1.23193359375,263.18511962890625,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.95751953125,-1.2256205081939697E-6,-1.2423843145370483E-6,1.0691583156585693E-6,5.327165126800537E-7,"Site0 78,30000 16,20000",1.980364322662353E-4,261.3196563720703,0.8430590033531189,99.568359375,278.17185974121094,1.0849609375,0.3017578125,-1.1029333109036088E-6,-1.18667958304286E-6,1.1766329407691956E-5,6.7604705691337585E-6,0.0,0.0,268.8282470703125,268.91888427734375,269.1879577636719,270.46153259277344,1.0710209608078003E-6,5.345791578292847E-7,-3476.0,-3524.25,0.0,0.0,-337778.625,-153538.3125,97077.44921875,0.0,0.0,149132.0,68795.5,0.0,0.0,1548269.3125,791211.5,1.7410536E12,263.2731628417969,265.0760192871094,-1.2263190001249313E-6,-1.2433156371116638E-6,1.1764466762542725E-5,6.759539246559143E-6,-5.005279541015625,-0.924530029296875,0.233612060546875,0.2294921875,0.1902618408203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T03,"[78.30000, 16.20000]",20250304 0300,259.50062561035156,0.0,0.0,3.771856427192688E-8,0.0,-3.771856427192688E-8,0.0,-1.7706770449876785E-7,-5.372567102313042E-8,0.8423762135207653,276.928955078125,1.2320556640625,263.013671875,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.95751953125,-2.9187649488449097E-6,-1.69314444065094E-6,1.601874828338623E-6,5.327165126800537E-7,"Site0 78,30000 16,20000",1.9803643226623532E-4,261.3209533691406,0.8427538275718689,99.568359375,278.29685974121094,1.0849609375,0.30176448822021484,-2.7420464903116226E-6,-1.6391131794080138E-6,1.9459053874015808E-5,7.692724466323853E-6,0.0,0.0,268.82212829589844,268.917236328125,269.18992614746094,270.46099853515625,1.601874828338623E-6,5.308538675308228E-7,-8274.5,-4798.5,0.0,0.0,-500088.25,-162309.625,97120.6875,0.0,0.0,221032.0,71900.0,0.0,0.0,2335027.3125,786758.0,1.7410572E12,263.27337646484375,264.9327850341797,-2.9192306101322174E-6,-1.692911610007286E-6,1.946091651916504E-5,7.696449756622314E-6,-5.07977294921875,-0.9449310302734375,0.233612060546875,0.2294921875,0.1902618408203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T04,"[78.30000, 16.20000]",20250304 0400,259.2184753417969,0.0,0.0,3.771856427192688E-8,0.0,-3.771856427192688E-8,0.0,-2.334127202630043E-7,-5.634501576423645E-8,0.8420862965285778,276.928955078125,1.232177734375,262.85614013671875,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.95751953125,-5.8300793170928955E-6,-2.911314368247986E-6,2.130866050720215E-6,5.289912223815918E-7,"Site0 78,30000 16,20000",1.9803643226623532E-4,261.32618713378906,0.8424486517906189,99.568359375,278.42967224121094,1.083984375,0.3017702102661133,-5.594047252088785E-6,-2.8520007617771626E-6,2.7898699045181274E-5,8.439645171165466E-6,0.0,0.0,268.81439208984375,268.9136047363281,269.19190979003906,270.46046447753906,2.130866050720215E-6,5.289912223815918E-7,-16518.0,-8243.5,0.0,0.0,-653607.0,-153518.75,97149.31640625,0.0,0.0,291547.0,70515.0,0.0,0.0,3130756.5,795729.1875,1.7410608E12,263.19471740722656,264.7950134277344,-5.827518180012703E-6,-2.9082875698804855E-6,2.7894973754882812E-5,8.434057235717773E-6,-4.9708709716796875,-0.9199676513671875,0.233612060546875,0.2294921875,0.1902618408203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T05,"[78.30000, 16.20000]",20250304 0500,259.0542449951172,0.0,0.0,3.771856427192688E-8,0.0,-3.771856427192688E-8,0.0,-2.845190465450287E-7,-5.1106326282024384E-8,0.8417811207473278,276.928955078125,1.2322998046875,262.64739990234375,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.95751953125,-6.552785634994507E-6,-7.227063179016113E-7,2.652406692504883E-6,5.21540641784668E-7,"Site0 78,30000 16,20000",1.9803643226623532E-4,260.8866271972656,0.8421358466148376,99.568359375,278.55467224121094,1.083984375,0.3017730712890625,-6.26896508038044E-6,-6.749178282916546E-7,3.163143992424011E-5,3.732740879058838E-6,0.0,0.0,268.80738830566406,268.9100341796875,269.19390869140625,270.4599151611328,2.652406692504883E-6,5.21540641784668E-7,-18577.0,-2059.0,0.0,0.0,-845424.0,-191817.0,97174.78515625,0.0,0.0,371110.0,79563.0,0.0,0.0,3887594.5,756838.0,1.7410644E12,262.83396911621094,264.6222839355469,-6.55418261885643E-6,-7.266644388437271E-7,3.162771463394165E-5,3.732740879058838E-6,-4.684326171875,-1.006561279296875,0.233612060546875,0.2294921875,0.1902618408203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T06,"[78.30000, 16.20000]",20250304 0600,258.7450256347656,0.0,0.0,3.771856427192688E-8,0.0,-3.771856427192688E-8,0.0,-3.30386683344841E-7,-4.586763679981232E-8,0.8414759449660778,276.928955078125,1.232421875,262.3648681640625,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.95751953125,-4.123896360397339E-6,2.428889274597168E-6,3.1739473342895508E-6,5.21540641784668E-7,"Site0 78,30000 16,20000",1.9803643226623532E-4,259.99803161621094,0.8418077826499939,99.568359375,278.67967224121094,1.0830078125,0.30177783966064453,-3.793509677052498E-6,2.475455403327942E-6,3.33935022354126E-5,1.7620623111724854E-6,0.0,0.0,268.79930114746094,268.90663146972656,269.1966857910156,270.4593811035156,3.1776726245880127E-6,5.252659320831299E-7,-11689.0,6888.0,0.0,0.0,-1090865.0,-245441.0,97185.12890625,0.0,0.0,461961.0,90851.0,0.0,0.0,4583449.0,695854.5,1.741068E12,262.3090057373047,264.3948059082031,-4.123896360397339E-6,2.430286258459091E-6,3.340095281600952E-5,1.773238182067871E-6,-4.7448272705078125,-1.1109466552734375,0.233612060546875,0.2294921875,0.1902618408203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T07,"[78.30000, 16.20000]",20250304 0700,259.4593505859375,0.0,0.0,3.771856427192688E-8,0.0,-3.771856427192688E-8,0.0,-3.5460107028484344E-7,-2.421438694000244E-8,0.8411402516067028,276.928955078125,1.23260498046875,262.2352294921875,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.95751953125,-2.425163984298706E-6,1.6987323760986328E-6,3.6954879760742188E-6,5.21540641784668E-7,"Site0 78,30000 16,20000",1.980364322662353E-4,260.3711242675781,0.8414949774742126,99.568359375,278.79685974121094,1.0830078125,0.3017864227294922,-2.0710285753011703E-6,1.7224811017513275E-6,4.0723010897636414E-5,7.329508662223816E-6,0.0,0.0,268.791748046875,268.9034423828125,269.1986999511719,270.4568786621094,3.6954879760742188E-6,5.178153514862061E-7,-6877.0,4812.0,0.0,0.0,-1258215.5,-167350.5,97171.75,0.0,0.0,535118.0,73157.0,0.0,0.0,5345984.0,762535.0,1.7410716E12,262.63694763183594,264.262939453125,-2.4260953068733215E-6,1.6978010535240173E-6,4.0724873542785645E-5,7.323920726776123E-6,-4.3062286376953125,-0.77099609375,0.233612060546875,0.2294921875,0.1902618408203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T08,"[78.30000, 16.20000]",20250304 0800,259.314453125,0.0,0.0,3.771856427192688E-8,0.0,-3.771856427192688E-8,0.0,-3.7439167499542236E-7,-1.979060471057892E-8,0.8408503346145153,276.928955078125,1.23272705078125,262.10284423828125,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.95751953125,-1.1473894119262695E-6,1.2777745723724365E-6,4.209578037261963E-6,5.140900611877441E-7,"Site0 78,30000 16,20000",1.980364322662353E-4,260.3621063232422,0.8411898016929626,99.568359375,278.92185974121094,1.08203125,0.3017921447753906,-7.727649062871933E-7,1.298263669013977E-6,4.6119093894958496E-5,5.3960829973220825E-6,0.0,0.0,268.7846984863281,268.8985137939453,269.2007293701172,270.4563446044922,4.209578037261963E-6,5.140900611877441E-7,-3251.0,3626.0,3080.0,3080.0,-1422868.0,-164652.5,97177.671875,0.0,0.0,594027.0,58909.0,19414.0,19414.0,6116617.0,770633.0,1.7410752E12,262.51185607910156,264.1157531738281,-1.1469237506389618E-6,1.2791715562343597E-6,4.6119093894958496E-5,5.3942203521728516E-6,-4.2807769775390625,-0.8940887451171875,0.233612060546875,0.2294921875,0.1902618408203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T09,"[78.30000, 16.20000]",20250304 0900,259.27471923828125,0.0,0.0,3.771856427192688E-8,0.0,-3.771856427192688E-8,0.0,-3.9348378777503967E-7,-1.909211277961731E-8,0.840545155107975,276.928955078125,1.23284912109375,262.01556396484375,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.95751953125,-7.934868335723877E-7,3.5390257835388184E-7,4.731118679046631E-6,5.21540641784668E-7,"Site0 78,30000 16,20000",1.980364322662353E-4,260.5502166748047,0.8408769965171814,99.568359375,279.03123474121094,1.08203125,0.30179786682128906,-3.9802398532629013E-7,3.7474092096090317E-7,5.108490586280823E-5,4.9658119678497314E-6,0.0,0.0,268.77574157714844,268.893798828125,269.20277404785156,270.45579528808594,4.723668098449707E-6,5.140900611877441E-7,-2243.0,1008.0,17472.0,14392.0,-1575332.0,-152464.0,97191.7421875,7.450580596923828E-9,7.450580596923828E-9,647265.0,53238.0,109852.0,90438.0,6899541.0,782924.0,1.7410788E12,262.54742431640625,263.99237060546875,-7.916241884231567E-7,3.5529956221580505E-7,5.170702934265137E-5,5.587935447692871E-6,-4.4310760498046875,-1.0148468017578125,0.233612060546875,0.2294921875,0.1902618408203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T10,"[78.30000, 16.20000]",20250304 1000,259.12449645996094,0.0,0.0,3.771856427192688E-8,0.0,-3.771856427192688E-8,0.0,-4.1350722312927246E-7,-2.0023435354232788E-8,0.8402247205376625,276.928955078125,1.2330322265625,261.9072570800781,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.95751953125,2.7939677238464355E-7,1.0728836059570312E-6,5.237758159637451E-6,5.066394805908203E-7,"Site0 78,30000 16,20000",1.980364322662353E-4,260.3742980957031,0.8405565619468689,99.568359375,279.15623474121094,1.0810546875,0.3018045425415039,6.908085197210312E-7,1.0888325050473213E-6,5.547143518924713E-5,4.386529326438904E-6,0.0,0.0,268.769287109375,268.8912811279297,269.20484924316406,270.4532928466797,5.230307579040527E-6,5.066394805908203E-7,786.0,3029.0,43986.0,26514.0,-1767392.0,-192060.0,97210.02734375,7.450580596923828E-9,0.0,712271.0,65006.0,276042.0,166190.0,7644865.0,745324.0,1.7410824E12,262.37062072753906,263.8482208251953,2.766028046607971E-7,1.0682269930839539E-6,5.608797073364258E-5,4.380941390991211E-6,-4.1908721923828125,-0.943603515625,0.233612060546875,0.2294921875,0.1902618408203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T11,"[78.30000, 16.20000]",20250304 1100,259.29393005371094,0.0,0.0,3.771856427192688E-8,0.0,-3.771856427192688E-8,0.0,-4.284083843231201E-7,-1.4901161193847656E-8,0.8399042822420597,276.928955078125,1.233154296875,261.8563537597656,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.95751953125,4.6566128730773926E-7,1.862645149230957E-7,5.7443976402282715E-6,5.066394805908203E-7,"Site0 78,30000 16,20000",1.9803643226623532E-4,260.6134796142578,0.8402361273765564,99.568359375,279.27342224121094,1.0810546875,0.30180835723876953,8.933711796998978E-7,2.0256265997886658E-7,5.8788806200027466E-5,3.3173710107803345E-6,0.0,0.0,268.7606506347656,268.88580322265625,269.2069396972656,270.45274353027344,5.7443976402282715E-6,5.140900611877441E-7,1318.0,532.0,72158.0,28172.0,-1915534.0,-148142.0,97215.1171875,7.450580596923828E-9,0.0,758081.0,45810.0,452378.0,176336.0,8432359.0,787494.0,1.741086E12,262.2650146484375,263.74285888671875,4.647299647331238E-7,1.8812716007232666E-7,5.9410929679870605E-5,3.3229589462280273E-6,-3.493865966796875,-1.00299072265625,0.233612060546875,0.2294921875,0.19024658203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T12,"[78.30000, 16.20000]",20250304 1200,259.3858337402344,0.0,0.0,3.771856427192688E-8,0.0,-3.725290298461914E-8,4.656612873077393E-10,-4.3958425521850586E-7,-1.1175870895385742E-8,0.8395838476717472,276.928955078125,1.23333740234375,261.87152099609375,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.95751953125,-9.126961231231689E-7,-1.3783574104309082E-6,6.258487701416016E-6,5.140900611877441E-7,"Site0 78,30000 16,20000",1.9803643226623532E-4,261.16761779785156,0.8399233222007751,99.568359375,279.39060974121094,1.0810546875,0.30181217193603516,-4.735775291919708E-7,-1.3669487088918686E-6,6.358698010444641E-5,4.798173904418945E-6,0.0,0.0,268.7538757324219,268.8816375732422,269.2071228027344,270.4521789550781,6.251037120819092E-6,5.066394805908203E-7,-2588.0,-3906.0,102240.0,30082.0,-2010674.0,-95140.0,97225.21875,7.450580596923828E-9,0.0,781013.0,22932.0,640188.0,187810.0,9277248.0,844889.0,1.7410896E12,262.47178649902344,263.68194580078125,-9.126961231231689E-7,-1.3774260878562927E-6,6.505846977233887E-5,5.647540092468262E-6,-4.260955810546875,-1.218231201171875,0.233612060546875,0.2294921875,0.19024658203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T13,"[78.30000, 16.20000]",20250304 1300,258.95896911621094,0.0,0.0,3.771856427192688E-8,0.0,-3.725290298461914E-8,0.0,-4.614703357219696E-7,-2.1886080503463745E-8,0.8392786718904972,276.928955078125,1.23345947265625,261.7528076171875,0.3476562499999929,273.149658203125,0.6343764662742615,275.510986328125,0.0,0.95751953125,-2.3096799850463867E-7,6.817281246185303E-7,6.757676601409912E-6,4.991888999938965E-7,"Site0 78,30000 16,20000",1.980364322662353E-4,260.5577087402344,0.8396105170249939,99.568359375,279.49998474121094,1.080078125,0.30181884765625,2.3050233721733093E-7,7.040798664093018E-7,6.872415542602539E-5,5.1371753215789795E-6,0.0,0.0,268.74574279785156,268.8754425048828,269.2092590332031,270.4496765136719,6.750226020812988E-6,4.991888999938965E-7,-654.0,1934.0,127762.0,25522.0,-2198682.0,-188008.0,97209.50390625,7.450580596923828E-9,0.0,841648.0,60635.0,799274.0,159086.0,1.0035652E7,758404.0,1.7410932E12,262.1111755371094,263.5347137451172,-2.3096799850463867E-7,6.817281246185303E-7,7.063895463943481E-5,5.580484867095947E-6,-4.2940826416015625,-0.96209716796875,0.233612060546875,0.2294921875,0.19024658203125,0.2549285888671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
