"TOA5","1481","CR3000","1481","CR3000.Std.32.06","CPU:AWS_MaggieMay_no_sonic_v3.CR3","13840","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature_1","temperature_2","rel_humidity_1","rel_humidity_2","wind_speed_1","wind_speed_2","gust_speed_1","gust_speed_2","wind_direction_1","wind_direction_2","air_pressure","SWup","SWdown","LWup","LWdown","CNR1_T_degC","ground_temperature"
"TS","RN","Volts","degC","degC","%","%","m/s","m/s","m/s","m/s","deg","deg","hPa","W/m^2","W/m^2","W/m^2","W/m^2","degC","degC"
"","","Min","Avg","Avg","Smp","Smp","Avg","Avg","Max","Max","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2025-03-04 05:01:00",3863,11.88,-12.11,-12.09,83.7,82.3,7.937,8.6,10.86,10.98,59.31,61.44,984.816,0.168,-1.487,256.9,206.4,-12.3,-9.54
"2025-03-04 05:02:00",3864,11.88,-12.11,-12.09,84,82.4,8.72,9.58,10.76,10.58,63.39,64.09,984.8251,0.211,-1.349,258.3,210.2,-12.3,-9.55
"2025-03-04 05:03:00",3865,11.88,-12.06,-12.03,84.2,82.3,8.45,9.18,9.78,10.49,62.95,59.17,984.8046,0.368,-1.1,259.1,217.6,-12.26,-9.56
"2025-03-04 05:04:00",3866,11.88,-12.02,-12,84.3,82.5,8.19,9.3,10.19,10.78,67.99,64.62,984.8509,0.559,-0.729,259.9,225.5,-12.21,-9.56
"2025-03-04 05:05:00",3867,11.88,-11.97,-11.97,84.2,82.1,6.925,7.438,8.39,8.62,63.92,55.92,984.8447,0.717,-0.487,259.6,228.1,-12.17,-9.56
"2025-03-04 05:06:00",3868,11.88,-12.04,-12.05,84.1,82.7,8.47,8.72,10.71,10.98,62.19,57.79,984.8156,0.49,-0.628,259.6,226.9,-12.18,-9.56
"2025-03-04 05:07:00",3869,11.88,-12.06,-12.07,84.2,83,8.55,8.99,10.24,10.58,66.44,61.51,984.8164,0.35,-0.696,259.7,222.3,-12.17,-9.57
"2025-03-04 05:08:00",3870,11.88,-12.09,-12.1,84.3,83.4,7.943,8.89,9.37,10.19,72.49,68.68,984.8203,0.409,-0.702,259.2,217.1,-12.18,-9.58
"2025-03-04 05:09:00",3871,11.88,-12.08,-12.1,84.5,83.3,8.02,8.57,9.42,10,63.92,60.55,984.8281,0.397,-0.806,259.5,224,-12.17,-9.58
"2025-03-04 05:10:00",3872,11.88,-12.07,-12.09,84.7,83.6,8.69,9.5,10.24,10.68,66.8,76.51,984.8323,0.3,-0.762,260.2,233.8,-12.17,-9.59
"2025-03-04 05:11:00",3873,11.88,-12.02,-12.05,84.7,83.3,7.71,8.66,9.16,10.58,68.72,68.23,984.8151,0.41,-0.496,260.6,235.1,-12.13,-9.59
