"TOA5","1481","CR3000","1481","CR3000.Std.32.06","CPU:AWS_MaggieMay_no_sonic_v3.CR3","13840","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature_1","temperature_2","rel_humidity_1","rel_humidity_2","wind_speed_1","wind_speed_2","gust_speed_1","gust_speed_2","wind_direction_1","wind_direction_2","air_pressure","SWup","SWdown","LWup","LWdown","CNR1_T_degC","ground_temperature"
"TS","RN","Volts","degC","degC","%","%","m/s","m/s","m/s","m/s","deg","deg","hPa","W/m^2","W/m^2","W/m^2","W/m^2","degC","degC"
"","","Min","Avg","Avg","Smp","Smp","Avg","Avg","Max","Max","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2025-03-04 03:31:00",3773,11.89,-11.51,-11.53,82.7,80.1,7.193,7.41,10.09,9.51,76.24,49.48,984.7042,0.45,-0.242,263,239.8,-11.53,-9.61
"2025-03-04 03:32:00",3774,11.89,-11.55,-11.57,82.7,81,6.251,6.363,8.08,7.938,76.77,58.91,984.6937,0.452,-0.315,261.7,237.3,-11.56,-9.62
"2025-03-04 03:33:00",3775,11.89,-11.61,-11.64,82.9,81.6,5.882,6.319,7.001,7.742,76.8,60.89,984.7028,0.095,-0.709,261.8,241.5,-11.61,-9.61
"2025-03-04 03:34:00",3776,11.89,-11.67,-11.7,83.2,82.2,6.361,6.59,7.413,7.546,77.09,52.36,984.686,0.116,-0.615,261.7,239.9,-11.63,-9.61
"2025-03-04 03:35:00",3777,11.89,-11.72,-11.76,83.5,82.8,7.1,7.412,8.91,9.7,74.92,57.68,984.7233,-0.028,-0.75,262.1,242.5,-11.66,-9.61
"2025-03-04 03:36:00",3778,11.89,-11.69,-11.74,83.9,82.9,7.803,8.41,9.58,10.19,77.65,60.57,984.7095,0.062,-0.619,262.7,243.6,-11.65,-9.6
"2025-03-04 03:37:00",3779,11.89,-11.66,-11.7,84.1,82.9,6.764,7.358,8.65,9.11,71.03,59.86,984.7278,0.153,-0.476,263,245.3,-11.63,-9.6
"2025-03-04 03:38:00",3780,11.89,-11.66,-11.71,84.1,83.2,6.358,7.214,9.99,9.51,74.86,51.2,984.736,0.268,-0.357,263.1,246.5,-11.62,-9.6
"2025-03-04 03:39:00",3781,11.89,-11.65,-11.71,84.2,82.9,7,7.11,8.55,8.72,73.71,41.44,984.7214,0.299,-0.307,263.4,249.4,-11.59,-9.59
"2025-03-04 03:40:00",3782,11.89,-11.6,-11.66,84.1,82.3,7.441,7.628,9.21,9.9,71.18,60.64,984.6863,0.251,-0.248,264.1,253.8,-11.56,-9.59
"2025-03-04 03:41:00",3783,11.89,-11.55,-11.6,84,82.1,7.963,8.17,9.37,9.51,68.53,46.5,984.6949,0.385,-0.019,264.4,253.5,-11.52,-9.59
