system:index,centroidLatLon,date,siteName,snow_albedo,surface_latent_heat_flux,surface_latent_heat_flux_hourly,surface_net_solar_radiation,surface_net_solar_radiation_hourly,surface_net_thermal_radiation,surface_net_thermal_radiation_hourly,surface_pressure,surface_sensible_heat_flux,surface_sensible_heat_flux_hourly,surface_solar_radiation_downwards,surface_solar_radiation_downwards_hourly,surface_thermal_radiation_downwards,surface_thermal_radiation_downwards_hourly,system:time_start,temperature_2m,temperature_of_snow_layer,u_component_of_wind_10m,v_component_of_wind_10m,.geo
0_20250304T16,"[78.30000, 16.20000]",20250304 1600,"Site0 78,30000 16,20000",0.8386568427085876,7948.0,4440.0,153053.30276489258,5.302764892578125,-2740039.0,-187366.0,97139.64453125,1032196.0,69894.0,956358.9999847412,30.999984741210938,1.2290297E7,738952.0,1.741104E12,261.35227966308594,263.06898498535156,-4.6777801513671875,-0.8035430908203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T17,"[78.30000, 16.20000]",20250304 1700,"Site0 78,30000 16,20000",0.8383364081382751,11164.0,3216.0,153052.15161132812,-1.151153564453125,-2917224.0,-177185.0,97120.62109375,1102216.0,70020.0,956359.66796875,0.6679840087890625,1.3033528E7,743231.0,1.7411076E12,261.2238464355469,262.9169921875,-4.684814453125,-0.8049163818359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T18,"[78.30000, 16.20000]",20250304 1800,"Site0 78,30000 16,20000",0.8380236029624939,11386.0,222.0,153052.15161132812,0.0,-3062524.0,-145300.0,97069.2265625,1161286.0,59070.0,956359.66796875,0.0,1.3806896E7,773368.0,1.7411112E12,261.1811828613281,262.7939453125,-4.678375244140625,-0.769287109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T19,"[78.30000, 16.20000]",20250304 1900,"Site0 78,30000 16,20000",0.8377031683921814,14542.0,3156.0,153052.15161132812,0.0,-3263018.0,-200494.0,96989.35546875,1236577.0,75291.0,956359.66796875,0.0,1.4526147E7,719251.0,1.7411148E12,260.69195556640625,262.6146697998047,-4.3007354736328125,-0.9284515380859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T20,"[78.30000, 16.20000]",20250304 2000,"Site0 78,30000 16,20000",0.8373827338218689,17708.0,3166.0,153052.15161132812,0.0,-3443960.0,-180942.0,96949.09375,1299736.0,63159.0,956359.66796875,0.0,1.5257098E7,730951.0,1.7411184E12,260.4895477294922,262.44667053222656,-4.3909912109375,-0.9486236572265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T21,"[78.30000, 16.20000]",20250304 2100,"Site0 78,30000 16,20000",0.8370699286460876,18776.0,1068.0,153052.15161132812,0.0,-3596948.0,-152988.0,96904.1796875,1356034.0,56298.0,956359.66796875,0.0,1.6012508E7,755410.0,1.741122E12,260.4627380371094,262.3102722167969,-4.4341888427734375,-1.076171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T22,"[78.30000, 16.20000]",20250304 2200,"Site0 78,30000 16,20000",0.8367571234703064,20700.0,1924.0,153052.15161132812,0.0,-3764259.0,-167311.0,96871.97265625,1420059.0,64025.0,956359.66796875,0.0,1.6754578E7,742070.0,1.7411256E12,260.4163513183594,262.1655578613281,-4.439453125,-1.0771331787109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250304T23,"[78.30000, 16.20000]",20250304 2300,"Site0 78,30000 16,20000",0.8364366888999939,21676.0,976.0,153052.15161132812,0.0,-3919868.0,-155609.0,96823.82421875,1482027.0,61968.0,956359.66796875,0.0,1.750706E7,752482.0,1.7411292E12,260.45457458496094,262.0332336425781,-4.5213470458984375,-1.0607147216796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T00,"[78.30000, 16.20000]",20250305 0000,"Site0 78,30000 16,20000",0.8361162543296814,22560.0,884.0,153052.15161132812,0.0,-4072484.0,-152616.0,96804.32421875,1544992.0,62965.0,956359.66796875,0.0,1.8262928E7,755868.0,1.7411328E12,260.43544006347656,261.9092102050781,-4.3145599365234375,-1.054351806640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T01,"[78.30000, 16.20000]",20250305 0100,"Site0 78,30000 16,20000",0.8357958197593689,4181.25,4181.25,0.0,0.0,-181444.375,-181444.375,96771.75390625,69499.0,69499.0,0.0,0.0,726850.875,726850.875,1.7411364E12,260.27503967285156,261.7543029785156,-4.20587158203125,-1.0255126953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T02,"[78.30000, 16.20000]",20250305 0200,"Site0 78,30000 16,20000",0.8354830145835876,11703.0,7521.75,0.0,0.0,-394780.125,-213335.75,96725.82421875,145965.0,76466.0,0.0,0.0,1416131.875,689281.0,1.74114E12,259.91343688964844,261.5655212402344,-4.0643463134765625,-1.03948974609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T03,"[78.30000, 16.20000]",20250305 0300,"Site0 78,30000 16,20000",0.8351778388023376,16761.0,5058.0,0.0,0.0,-562049.0,-167268.875,96680.21484375,206506.0,60541.0,0.0,0.0,2143341.3125,727209.4375,1.7411436E12,259.953125,261.42100524902344,-3.9645233154296875,-1.1582489013671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T04,"[78.30000, 16.20000]",20250305 0400,"Site0 78,30000 16,20000",0.8348802924156189,22541.0,5780.0,0.0,0.0,-736674.75,-174625.75,96641.30078125,269603.0,63097.0,0.0,0.0,2863392.5,720051.1875,1.7411472E12,259.94334411621094,261.2716827392578,-3.80462646484375,-1.306304931640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T05,"[78.30000, 16.20000]",20250305 0500,"Site0 78,30000 16,20000",0.8346132636070251,26871.0,4330.0,0.0,0.0,-881890.0,-145215.25,96580.41796875,324329.0,54726.0,0.0,0.0,3611726.5,748334.0,1.7411508E12,260.1933898925781,261.1527557373047,-3.82281494140625,-1.4671783447265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T06,"[78.30000, 16.20000]",20250305 0600,"Site0 78,30000 16,20000",0.8343538641929626,31480.0,4609.0,0.0,0.0,-1025526.0,-143636.0,96535.14453125,381289.0,56960.0,0.0,0.0,4364471.0,752744.5,1.7411544E12,260.29310607910156,261.0411376953125,-3.7170934677124023,-1.5056591033935547,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T07,"[78.30000, 16.20000]",20250305 0700,"Site0 78,30000 16,20000",0.8341402411460876,35583.0,4103.0,0.0,0.0,-1148966.5,-123440.5,96495.51171875,436471.0,55182.0,0.0,0.0,5139617.0,775146.0,1.741158E12,260.63050842285156,260.9588623046875,-3.4424638748168945,-1.5152740478515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T08,"[78.30000, 16.20000]",20250305 0800,"Site0 78,30000 16,20000",0.8339571356773376,38748.0,3165.0,4702.0,4702.0,-1252473.0,-103506.5,96484.23828125,480597.0,44126.0,28316.0,28316.0,5939692.0,800075.0,1.7411616E12,260.9233703613281,260.89625549316406,-3.3421154022216797,-1.554901123046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T09,"[78.30000, 16.20000]",20250305 0900,"Site0 78,30000 16,20000",0.8337892889976501,39454.0,706.0,19624.0,14922.0,-1313759.0,-61286.0,96466.3828125,514137.0,33540.0,117954.0,89638.0,6787896.0,848204.0,1.7411652E12,261.51539611816406,260.8971710205078,-3.423992156982422,-1.6423816680908203,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T10,"[78.30000, 16.20000]",20250305 1000,"Site0 78,30000 16,20000",0.8336061835289001,37546.0,-1908.0,42486.0,22862.0,-1353000.0,-39241.0,96483.07421875,546524.0,32387.0,255156.0,137202.0,7670571.0,882675.0,1.7411688E12,262.1194763183594,260.94049072265625,-3.4026079177856445,-1.6433029174804688,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T11,"[78.30000, 16.20000]",20250305 1100,"Site0 78,30000 16,20000",0.8333773016929626,35438.0,-2108.0,75044.0,32558.0,-1413205.0,-60205.0,96463.87109375,584292.0,37768.0,450296.0,195140.0,8545144.0,874573.0,1.7411724E12,262.5191955566406,260.9730224609375,-3.535737991333008,-1.905181884765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T12,"[78.30000, 16.20000]",20250305 1200,"Site0 78,30000 16,20000",0.8331179022789001,38216.0,2778.0,110380.0,35336.0,-1536308.0,-123103.0,96473.01171875,644048.0,59756.0,661746.0,211450.0,9362067.0,816923.0,1.741176E12,262.4794921875,260.95326232910156,-3.3431692123413086,-1.9402008056640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T13,"[78.30000, 16.20000]",20250305 1300,"Site0 78,30000 16,20000",0.8328508734703064,41900.0,3684.0,140906.0,30526.0,-1650405.0,-114097.0,96437.02734375,698632.0,54584.0,844128.0,182382.0,1.0183934E7,821867.0,1.7411796E12,262.49473571777344,260.9324188232422,-3.2913436889648438,-1.98480224609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T14,"[78.30000, 16.20000]",20250305 1400,"Site0 78,30000 16,20000",0.8326067328453064,46184.0,4284.0,161832.0,20926.0,-1755615.0,-105210.0,96450.265625,752456.0,53824.0,968924.0,124796.0,1.1012291E7,828357.0,1.7411832E12,262.50830078125,260.9103088378906,-3.287446975708008,-1.84625244140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T15,"[78.30000, 16.20000]",20250305 1500,"Site0 78,30000 16,20000",0.8323625922203064,56332.0,10148.0,170802.0,8970.0,-1924897.0,-169282.0,96411.3359375,819992.0,67536.0,1022298.0,53374.0,1.1773649E7,761358.0,1.7411868E12,261.8138427734375,260.79881286621094,-2.803863525390625,-1.819244384765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T16,"[78.30000, 16.20000]",20250305 1600,"Site0 78,30000 16,20000",0.8321413397789001,62448.0,6116.0,170976.15844726562,174.158447265625,-2042303.0,-117406.0,96397.55859375,860644.0,40652.0,1023333.8654785156,1035.865478515625,1.2573086E7,799437.0,1.7411904E12,261.6427459716797,260.70733642578125,-2.67974853515625,-1.9271392822265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T17,"[78.30000, 16.20000]",20250305 1700,"Site0 78,30000 16,20000",0.8320879340171814,67224.0,4776.0,170975.30078125,-0.857666015625,-2119066.0,-76763.0,96398.3515625,893320.0,32676.0,1023332.99609375,-0.869384765625,1.3407745E7,834659.0,1.741194E12,261.86485290527344,260.6649932861328,-2.707794189453125,-1.843597412109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T18,"[78.30000, 16.20000]",20250305 1800,"Site0 78,30000 16,20000",0.8323778510093689,72284.0,5060.0,170975.52734375,0.2265625,-2196088.0,-77022.0,96361.05078125,925428.0,32108.0,1023331.84765625,-1.1484375,1.4245555E7,837810.0,1.7411976E12,261.93601989746094,260.6223449707031,-2.4702606201171875,-2.0572357177734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T19,"[78.30000, 16.20000]",20250305 1900,"Site0 78,30000 16,20000",0.8322786688804626,77112.0,4828.0,170975.52734375,0.0,-2304353.0,-108265.0,96267.21484375,957680.0,32252.0,1023331.84765625,0.0,1.5053127E7,807572.0,1.7412012E12,261.5725555419922,260.52992248535156,-1.519073486328125,-2.091888427734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T20,"[78.30000, 16.20000]",20250305 2000,"Site0 78,30000 16,20000",0.8324312567710876,79392.0,2280.0,170975.52734375,0.0,-2333338.0,-28985.0,96244.56640625,974936.0,17256.0,1023331.84765625,0.0,1.5934517E7,881390.0,1.7412048E12,261.9778289794922,260.5367126464844,-1.46527099609375,-1.9813079833984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T21,"[78.30000, 16.20000]",20250305 2100,"Site0 78,30000 16,20000",0.8326677680015564,80728.0,1336.0,170975.52734375,0.0,-2314940.0,18398.0,96224.15234375,987732.0,12796.0,1023331.84765625,0.0,1.6874482E7,939965.0,1.7412084E12,262.5354309082031,260.6094665527344,-1.489166259765625,-1.9799346923828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T22,"[78.30000, 16.20000]",20250305 2200,"Site0 78,30000 16,20000",0.8328585028648376,81896.0,1168.0,170975.52734375,0.0,-2291742.0,23198.0,96213.05859375,1000432.0,12700.0,1023331.84765625,0.0,1.7835481E7,960999.0,1.741212E12,263.0514221191406,260.6906433105469,-1.4182586669921875,-1.969635009765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250305T23,"[78.30000, 16.20000]",20250305 2300,"Site0 78,30000 16,20000",0.8329500555992126,83464.0,1568.0,170975.52734375,0.0,-2280459.0,11283.0,96219.9921875,1014807.0,14375.0,1023331.84765625,0.0,1.8795185E7,959704.0,1.7412156E12,263.4399871826172,260.7544860839844,-1.3617095947265625,-1.93695068359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T00,"[78.30000, 16.20000]",20250306 0000,"Site0 78,30000 16,20000",0.8329119086265564,85048.0,1584.0,170975.52734375,0.0,-2263502.0,16957.0,96204.13671875,1028947.0,14140.0,1023331.84765625,0.0,1.9764972E7,969787.0,1.7412192E12,263.79815673828125,260.82786560058594,-1.2830810546875,-1.932037353515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T01,"[78.30000, 16.20000]",20250306 0100,"Site0 78,30000 16,20000",0.8327593207359314,3306.25,3306.25,0.0,0.0,-39375.3125,-39375.3125,96177.88671875,18582.0,18582.0,0.0,0.0,916671.3125,916671.3125,1.7412228E12,263.73509216308594,260.8207550048828,-1.2686614990234375,-1.9876556396484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T02,"[78.30000, 16.20000]",20250306 0200,"Site0 78,30000 16,20000",0.8325838446617126,6634.0,3327.75,0.0,0.0,-72223.0,-32847.6875,96126.2890625,36739.0,18157.0,0.0,0.0,1830595.5,913924.1875,1.7412264E12,263.818115234375,260.8215637207031,-1.1949920654296875,-2.0677337646484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T03,"[78.30000, 16.20000]",20250306 0300,"Site0 78,30000 16,20000",0.8324312567710876,10609.0,3975.0,0.0,0.0,-126799.5,-54576.5,96084.91796875,56895.0,20156.0,0.0,0.0,2718466.0625,887870.5625,1.74123E12,263.80931091308594,260.794189453125,-1.1169281005859375,-2.151031494140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T04,"[78.30000, 16.20000]",20250306 0400,"Site0 78,30000 16,20000",0.8324159979820251,13573.0,2964.0,0.0,0.0,-130236.25,-3436.75,96042.89453125,73899.0,17004.0,0.0,0.0,3651514.625,933048.5625,1.7412336E12,264.01316833496094,260.8408966064453,-1.0156097412109375,-2.2972869873046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T05,"[78.30000, 16.20000]",20250306 0500,"Site0 78,30000 16,20000",0.8326219916343689,16229.0,2656.0,0.0,0.0,-121528.5,8707.75,95989.36328125,90842.0,16943.0,0.0,0.0,4604244.5,952729.875,1.7412372E12,264.2154235839844,260.90673828125,-1.0528411865234375,-2.2736663818359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T06,"[78.30000, 16.20000]",20250306 0600,"Site0 78,30000 16,20000",0.8335527777671814,18196.0,1967.0,0.0,0.0,-94466.0,27062.5,95963.12890625,106224.0,15382.0,0.0,0.0,5583031.0,978786.5,1.7412408E12,264.49168395996094,260.99798583984375,-0.931976318359375,-2.2260589599609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T07,"[78.30000, 16.20000]",20250306 0700,"Site0 78,30000 16,20000",0.8334688544273376,20786.0,2590.0,14.0,14.0,-166627.0,-72161.0,96000.48046875,126036.0,19812.0,80.0,80.0,6469435.0,886404.0,1.7412444E12,264.3153076171875,260.93849182128906,0.0455780029296875,-1.568695068359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T08,"[78.30000, 16.20000]",20250306 0800,"Site0 78,30000 16,20000",0.8334154486656189,23038.0,2252.0,6088.0,6074.0,-263774.0,-97147.0,96017.1015625,139030.0,12994.0,36500.0,36420.0,7312910.0,843475.0,1.741248E12,264.7748718261719,260.8359375,0.1773681640625,-1.350372314453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T09,"[78.30000, 16.20000]",20250306 0900,"Site0 78,30000 16,20000",0.8333467841148376,24628.0,1590.0,24134.0,18046.0,-311987.0,-48213.0,96031.7578125,149333.0,10303.0,144546.0,108046.0,8189532.0,876622.0,1.7412516E12,265.1646270751953,260.8275146484375,0.163665771484375,-0.8657989501953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T10,"[78.30000, 16.20000]",20250306 1000,"Site0 78,30000 16,20000",0.8334993720054626,25680.0,1052.0,50168.0,26034.0,-345006.0,-33019.0,96087.41796875,156008.0,6675.0,300394.0,155848.0,9085371.0,895839.0,1.7412552E12,265.5333557128906,260.8487091064453,0.231903076171875,-0.3630523681640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T11,"[78.30000, 16.20000]",20250306 1100,"Site0 78,30000 16,20000",0.8342241644859314,26250.0,570.0,76820.0,26652.0,-343990.0,1016.0,96125.99609375,159819.0,3811.0,460032.0,159638.0,1.0022553E7,937182.0,1.7412588E12,265.6444854736328,260.9205627441406,0.1762237548828125,-0.1475982666015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T12,"[78.30000, 16.20000]",20250306 1200,"Site0 78,30000 16,20000",0.8353456854820251,26678.0,428.0,99848.0,23028.0,-330571.0,13419.0,96168.99609375,162641.0,2822.0,598668.0,138636.0,1.0983974E7,961421.0,1.7412624E12,265.7550811767578,261.00408935546875,0.2751922607421875,0.2125701904296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T13,"[78.30000, 16.20000]",20250306 1300,"Site0 78,30000 16,20000",0.8374590277671814,27116.0,438.0,121004.0,21156.0,-307057.0,23514.0,96216.30078125,165308.0,2667.0,726818.0,128150.0,1.1964675E7,980701.0,1.741266E12,265.7565612792969,261.0998992919922,0.2610931396484375,0.125091552734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T14,"[78.30000, 16.20000]",20250306 1400,"Site0 78,30000 16,20000",0.8390154242515564,27716.0,600.0,137204.0,16200.0,-304882.0,2175.0,96271.65625,167867.0,2559.0,826190.0,99372.0,1.2931349E7,966674.0,1.7412696E12,265.7657165527344,261.1541290283203,0.334442138671875,0.237945556640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T15,"[78.30000, 16.20000]",20250306 1500,"Site0 78,30000 16,20000",0.8412508368492126,28332.0,616.0,142292.0,5088.0,-272870.0,32012.0,96297.9765625,170179.0,2312.0,857710.0,31520.0,1.3926959E7,995610.0,1.7412732E12,265.79388427734375,261.23829650878906,0.350799560546875,0.4835052490234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T16,"[78.30000, 16.20000]",20250306 1600,"Site0 78,30000 16,20000",0.8434557318687439,29104.0,772.0,142471.9619140625,179.9619140625,-226275.0,46595.0,96332.61328125,172905.0,2726.0,858831.390625,1121.390625,1.4941497E7,1014538.0,1.7412768E12,265.9380645751953,261.3390655517578,0.5462799072265625,0.564849853515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T17,"[78.30000, 16.20000]",20250306 1700,"Site0 78,30000 16,20000",0.8452944159507751,30052.0,948.0,142470.4140625,-1.5478515625,-180431.0,45844.0,96359.5078125,176238.0,3333.0,858830.8125,-0.578125,1.596069E7,1019193.0,1.7412804E12,266.07823181152344,261.4389343261719,0.6455230712890625,0.5580596923828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T18,"[78.30000, 16.20000]",20250306 1800,"Site0 78,30000 16,20000",0.8468355536460876,31100.0,1048.0,142470.33203125,-0.08203125,-137933.0,42498.0,96393.7265625,179828.0,3590.0,858830.5625,-0.25,1.6980198E7,1019508.0,1.741284E12,266.1199188232422,261.53355407714844,0.8105926513671875,0.543060302734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T19,"[78.30000, 16.20000]",20250306 1900,"Site0 78,30000 16,20000",0.8477815985679626,32056.0,956.0,142470.33203125,0.0,-105234.0,32699.0,96473.30078125,183608.0,3780.0,858830.5625,0.0,1.7991769E7,1011571.0,1.7412876E12,265.7428283691406,261.61273193359375,0.81561279296875,0.516326904296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T20,"[78.30000, 16.20000]",20250306 2000,"Site0 78,30000 16,20000",0.8488497138023376,33080.0,1024.0,142470.33203125,0.0,-73777.0,31457.0,96535.08203125,187459.0,3851.0,858830.5625,0.0,1.9001446E7,1009677.0,1.7412912E12,265.71278381347656,261.68968200683594,0.8981475830078125,0.53131103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T21,"[78.30000, 16.20000]",20250306 2100,"Site0 78,30000 16,20000",0.8498720526695251,34376.0,1296.0,142470.33203125,0.0,-54564.0,19213.0,96564.72265625,191966.0,4507.0,858830.5625,0.0,1.9998519E7,997073.0,1.7412948E12,265.9100646972656,261.7477111816406,0.8010711669921875,0.5664825439453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T22,"[78.30000, 16.20000]",20250306 2200,"Site0 78,30000 16,20000",0.8506807684898376,35568.0,1192.0,142470.33203125,0.0,-27010.0,27554.0,96619.6171875,196184.0,4218.0,858830.5625,0.0,2.1001684E7,1003165.0,1.7412984E12,266.16636657714844,261.8197479248047,0.60113525390625,0.6390838623046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T23,"[78.30000, 16.20000]",20250306 2300,"Site0 78,30000 16,20000",0.8512300848960876,36836.0,1268.0,142470.33203125,0.0,-18928.0,8082.0,96644.74609375,200633.0,4449.0,858830.5625,0.0,2.1985985E7,984301.0,1.741302E12,266.24485778808594,261.85882568359375,0.5286102294921875,0.635986328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T00,"[78.30000, 16.20000]",20250307 0000,"Site0 78,30000 16,20000",0.8516497015953064,38384.0,1548.0,142470.33203125,0.0,-45024.0,-26096.0,96696.37890625,205983.0,5350.0,858830.5625,0.0,2.2931756E7,945771.0,1.7413056E12,266.27964782714844,261.8450012207031,0.4827880859375,0.6387481689453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T01,"[78.30000, 16.20000]",20250307 0100,"Site0 78,30000 16,20000",0.8519091010093689,2005.75,2005.75,0.0,0.0,-68871.0625,-68871.0625,96715.90234375,6718.0,6718.0,0.0,0.0,892208.875,892208.875,1.7413092E12,266.23468017578125,261.7615203857422,0.5276031494140625,0.5907135009765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T02,"[78.30000, 16.20000]",20250307 0200,"Site0 78,30000 16,20000",0.8520311713218689,4419.0,2413.25,0.0,0.0,-164749.625,-95878.5625,96748.82421875,14746.0,8028.0,0.0,0.0,1741090.25,848881.375,1.7413128E12,266.1794891357422,261.6367950439453,0.5625,0.5211181640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T03,"[78.30000, 16.20000]",20250307 0300,"Site0 78,30000 16,20000",0.8520311713218689,6965.0,2546.0,0.0,0.0,-266213.25,-101463.625,96794.0625,23397.0,8651.0,0.0,0.0,2568609.6875,827519.4375,1.7413164E12,266.11878967285156,261.50498962402344,0.57269287109375,0.474456787109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T04,"[78.30000, 16.20000]",20250307 0400,"Site0 78,30000 16,20000",0.8519319891929626,9354.0,2389.0,0.0,0.0,-344831.0,-78617.75,96834.6953125,31775.0,8378.0,0.0,0.0,3408529.0,839919.3125,1.74132E12,266.10316467285156,261.4101867675781,0.5181884765625,0.5219659805297852,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T05,"[78.30000, 16.20000]",20250307 0500,"Site0 78,30000 16,20000",0.8517641425132751,11955.0,2601.0,0.0,0.0,-454103.0,-109272.0,96843.55859375,41013.0,9238.0,0.0,0.0,4215647.5,807118.5,1.7413236E12,265.9994354248047,261.2672576904297,0.4364013671875,0.6108980178833008,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T06,"[78.30000, 16.20000]",20250307 0600,"Site0 78,30000 16,20000",0.8515200018882751,14579.0,2624.0,0.0,0.0,-561989.0,-107886.0,96872.9609375,50740.0,9727.0,0.0,0.0,5015604.0,799956.5,1.7413272E12,265.9643859863281,261.1271209716797,0.5273895263671875,0.6232089996337891,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T07,"[78.30000, 16.20000]",20250307 0700,"Site0 78,30000 16,20000",0.8512377142906189,17974.0,3395.0,192.0,192.0,-673367.5,-111378.5,96880.390625,61372.0,10632.0,1302.0,1302.0,5806724.0,791120.0,1.7413308E12,265.9175109863281,260.98500061035156,0.6695098876953125,0.36164188385009766,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T08,"[78.30000, 16.20000]",20250307 0800,"Site0 78,30000 16,20000",0.8509477972984314,21086.0,3112.0,9176.0,8984.0,-779141.0,-105773.5,96922.828125,71335.0,9963.0,61490.0,60188.0,6599319.0,792595.0,1.7413344E12,265.9198760986328,260.86524963378906,0.8128662109375,0.20339107513427734,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T09,"[78.30000, 16.20000]",20250307 0900,"Site0 78,30000 16,20000",0.8506502509117126,24394.0,3308.0,32806.0,23630.0,-894463.0,-115322.0,96966.3515625,81991.0,10656.0,219392.0,157902.0,7382129.0,782810.0,1.741338E12,265.9105224609375,260.7562713623047,0.9493408203125,0.07494354248046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T10,"[78.30000, 16.20000]",20250307 1000,"Site0 78,30000 16,20000",0.8503374457359314,27908.0,3514.0,70362.0,37556.0,-1010831.0,-116368.0,97023.33984375,93357.0,11366.0,469826.0,250434.0,8164529.0,782400.0,1.7413416E12,265.93878173828125,260.67002868652344,1.203338623046875,-0.18578720092773438,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T11,"[78.30000, 16.20000]",20250307 1100,"Site0 78,30000 16,20000",0.8500093817710876,31850.0,3942.0,113428.0,43066.0,-1107923.0,-97092.0,97053.80078125,105803.0,12446.0,756430.0,286604.0,8969535.0,805006.0,1.7413452E12,265.8866424560547,260.6272430419922,1.387786865234375,-0.3272075653076172,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T12,"[78.30000, 16.20000]",20250307 1200,"Site0 78,30000 16,20000",0.8496813178062439,36162.0,4312.0,156188.0,42760.0,-1200746.0,-92823.0,97074.12890625,119049.0,13246.0,1040340.0,283910.0,9786358.0,816823.0,1.7413488E12,264.99005126953125,260.59320068359375,1.578216552734375,-0.43323516845703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T13,"[78.30000, 16.20000]",20250307 1300,"Site0 78,30000 16,20000",0.8493685126304626,40692.0,4530.0,190972.0,34784.0,-1278136.0,-77390.0,97103.296875,132845.0,13796.0,1270894.0,230554.0,1.0624121E7,837763.0,1.7413524E12,264.4613494873047,260.5729217529297,1.653106689453125,-0.4986848831176758,"{""type"":""MultiPoint"",""coordinates"":[]}"
