"TOA5","1481","CR3000","1481","CR3000.Std.32.06","CPU:AWS_MaggieMay_no_sonic_v3.CR3","13840","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature_1","temperature_2","rel_humidity_1","rel_humidity_2","wind_speed_1","wind_speed_2","gust_speed_1","gust_speed_2","wind_direction_1","wind_direction_2","air_pressure","SWup","SWdown","LWup","LWdown","CNR1_T_degC","ground_temperature"
"TS","RN","Volts","degC","degC","%","%","m/s","m/s","m/s","m/s","deg","deg","hPa","W/m^2","W/m^2","W/m^2","W/m^2","degC","degC"
"","","Min","Avg","Avg","Smp","Smp","Avg","Avg","Max","Max","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2025-03-05 01:31:00",5093,12.25,-13.51,-13.59,75.7,77.09,2.402,2.437,3.295,3.136,300.6,80.6,982.7982,0.927,-0.309,249.4,226.3,-14.01,-10.83
"2025-03-05 01:32:00",5094,12.24,-13.54,-13.62,76.21,77.68,1.333,1.606,1.905,2.548,300.1,99.6,982.8126,0.723,-0.557,248.9,225.6,-14.02,-10.84
"2025-03-05 01:33:00",5095,12.24,-13.53,-13.62,76.42,77.92,2.204,2.497,3.964,4.312,300.1,100.7,982.8047,0.82,-0.587,248.7,222.5,-14.01,-10.84
"2025-03-05 01:34:00",5096,12.25,-13.53,-13.62,76.77,78.27,2.988,3.16,5.045,4.606,300.1,61.07,982.769,0.81,-0.634,248.7,218.7,-14,-10.84
"2025-03-05 01:35:00",5097,12.25,-13.57,-13.66,76.68,78.36,2.76,2.966,3.552,4.214,300.1,63.28,982.7402,0.762,-0.786,247.9,215.6,-14.01,-10.85
"2025-03-05 01:36:00",5098,12.25,-13.61,-13.69,77.05,78.7,2.931,3.554,4.376,4.508,300.1,89.9,982.7253,0.587,-1.048,247.7,214.6,-14.02,-10.85
"2025-03-05 01:37:00",5099,12.25,-13.61,-13.69,77.14,78.57,4.601,4.732,8.08,7.84,298.4,111.5,982.7712,0.576,-1.065,248.5,215.3,-14.03,-10.86
"2025-03-05 01:38:00",5100,12.24,-13.58,-13.65,76.9,78.17,4.258,4.519,7.31,7.154,299,113.7,982.7517,0.676,-0.93,248.6,215.1,-14.02,-10.86
"2025-03-05 01:39:00",5101,12.25,-13.57,-13.64,76.98,78.2,4.677,4.482,6.641,6.174,299.3,106.8,982.7578,0.723,-0.797,249.9,219.4,-13.99,-10.87
"2025-03-05 01:40:00",5102,12.24,-13.56,-13.64,76.93,78.3,2.914,2.786,4.582,4.998,299.2,98.9,982.7596,0.837,-0.671,248.7,217.5,-13.98,-10.87
"2025-03-05 01:41:00",5103,12.24,-13.55,-13.65,76.98,78.43,3.02,3.526,5.148,4.606,299,85.3,982.7112,0.838,-0.743,248.6,217.6,-13.97,-10.87
