"TOA5","1481","CR3000","1481","CR3000.Std.32.06","CPU:AWS_MaggieMay_no_sonic_v3.CR3","13840","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature_1","temperature_2","rel_humidity_1","rel_humidity_2","wind_speed_1","wind_speed_2","gust_speed_1","gust_speed_2","wind_direction_1","wind_direction_2","air_pressure","SWup","SWdown","LWup","LWdown","CNR1_T_degC","ground_temperature"
"TS","RN","Volts","degC","degC","%","%","m/s","m/s","m/s","m/s","deg","deg","hPa","W/m^2","W/m^2","W/m^2","W/m^2","degC","degC"
"","","Min","Avg","Avg","Smp","Smp","Avg","Avg","Max","Max","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2025-03-02 01:01:00",743,12.23,-5.933,-6.011,90.2,89.5,7.232,10.55,10.45,12.64,146.7,74.18,984.6534,0.082,-0.295,289,276.8,-5.793,-5.244
"2025-03-02 01:02:00",744,12.23,-5.941,-6.014,90.2,89.5,5.435,10.44,7.979,11.66,154.5,76.64,984.6774,0.126,-0.282,288.8,275.6,-5.79,-5.248
"2025-03-02 01:03:00",745,12.23,-5.938,-6.014,90.1,89.4,5.926,9.26,7.773,10.58,155,66.7,984.6485,0.139,-0.301,288.7,276,-5.79,-5.248
"2025-03-02 01:04:00",746,12.23,-5.943,-6.01,90,89.3,6.228,8.91,9.99,11.17,159.6,70.47,984.6352,0.216,-0.254,288.4,272.1,-5.788,-5.251
"2025-03-02 01:05:00",747,12.23,-5.971,-6.043,90,89.3,4.915,8.72,7.979,10.09,161,83.4,984.5914,0.163,-0.415,287.4,263.2,-5.82,-5.255
"2025-03-02 01:06:00",748,12.23,-6.015,-6.094,90,89.4,4.879,8.85,7.979,10,160.5,81,984.6391,0.032,-0.717,287.1,262.2,-5.876,-5.258
"2025-03-02 01:07:00",749,12.23,-6.038,-6.117,90,89.5,5.034,8.9,7.001,10.39,158.8,73.13,984.648,-0.018,-0.823,287.2,264.2,-5.902,-5.263
"2025-03-02 01:08:00",750,12.23,-6.05,-6.127,89.9,89.5,3.981,6.576,5.869,7.742,159.9,72.06,984.638,0.102,-0.683,286.9,266.4,-5.921,-5.268
"2025-03-02 01:09:00",751,12.23,-6.081,-6.166,90,89.7,3.958,6.251,7.928,7.644,158.4,85.4,984.6274,0.032,-0.795,286.3,262.6,-5.956,-5.27
"2025-03-02 01:10:00",752,12.23,-6.114,-6.209,90,89.9,3.3,5.227,5.663,6.86,158.8,77.95,984.608,0.019,-0.899,286,264.9,-5.995,-5.273
"2025-03-02 01:11:00",753,12.23,-6.133,-6.226,90.1,90.1,4.772,6.452,8.24,8.04,160.7,74.34,984.6608,-0.021,-0.886,286.4,267.4,-6.012,-5.274
