"TOA5","1481","CR3000","1481","CR3000.Std.32.06","CPU:AWS_MaggieMay_no_sonic_v3.CR3","13840","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature_1","temperature_2","rel_humidity_1","rel_humidity_2","wind_speed_1","wind_speed_2","gust_speed_1","gust_speed_2","wind_direction_1","wind_direction_2","air_pressure","SWup","SWdown","LWup","LWdown","CNR1_T_degC","ground_temperature"
"TS","RN","Volts","degC","degC","%","%","m/s","m/s","m/s","m/s","deg","deg","hPa","W/m^2","W/m^2","W/m^2","W/m^2","degC","degC"
"","","Min","Avg","Avg","Smp","Smp","Avg","Avg","Max","Max","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2025-03-06 21:31:00",7733,12.06,-8.31,-8.4,88.4,88.7,0.849,0.526,0.927,0.588,344.9,220.2,982.1522,-0.044,-0.009,278.1,279,-8.3,-8.29
"2025-03-06 21:32:00",7734,12.07,-8.3,-8.39,88.5,88.7,0.868,0.524,0.927,0.588,344.9,220.2,982.1468,-0.027,-0.064,278.2,279,-8.3,-8.29
"2025-03-06 21:33:00",7735,12.06,-8.28,-8.38,88.5,88.7,1.011,0.66,1.133,0.784,344.9,220.2,982.119,0.004,-0.075,278.2,279,-8.3,-8.29
"2025-03-06 21:34:00",7736,12.06,-8.26,-8.37,88.5,88.8,1.085,0.751,1.184,0.882,344.9,220.3,982.1757,0.08,-0.075,278.4,279,-8.29,-8.29
"2025-03-06 21:35:00",7737,12.06,-8.24,-8.36,88.5,88.8,1.163,0.867,1.236,0.98,344.9,220.3,982.1824,0.143,-0.076,278.5,279,-8.29,-8.29
"2025-03-06 21:36:00",7738,12.06,-8.23,-8.34,88.5,88.8,1.111,0.784,1.184,0.882,344.9,220.3,982.2087,0.212,-0.076,278.6,279,-8.28,-8.29
"2025-03-06 21:37:00",7739,12.06,-8.2,-8.31,88.5,88.8,0.928,0.511,1.03,0.784,344.9,220.3,982.1911,0.317,-0.076,278.7,279.1,-8.27,-8.29
"2025-03-06 21:38:00",7740,12.06,-8.16,-8.29,88.6,88.9,0.74,0.17,0.875,0.49,344.9,220.2,982.191,0.439,-0.081,278.8,279.2,-8.24,-8.29
"2025-03-06 21:39:00",7741,12.06,-8.11,-8.26,88.6,88.9,0.481,0.003,0.772,0.098,344.9,220.2,982.1956,0.541,-0.08,278.8,279.2,-8.23,-8.29
"2025-03-06 21:40:00",7742,12.06,-8.06,-8.22,88.7,89,0.251,0,0.515,0,344.9,220.2,982.18,0.696,-0.091,278.9,279.3,-8.21,-8.29
"2025-03-06 21:41:00",7743,12.06,-8.02,-8.18,88.7,89,0.498,0,0.669,0,344.9,220.2,982.1891,0.769,-0.116,279,279.3,-8.2,-8.29
