"TOA5","1481","CR3000","1481","CR3000.Std.32.06","CPU:AWS_MaggieMay_no_sonic_v3.CR3","13840","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature_1","temperature_2","rel_humidity_1","rel_humidity_2","wind_speed_1","wind_speed_2","gust_speed_1","gust_speed_2","wind_direction_1","wind_direction_2","air_pressure","SWup","SWdown","LWup","LWdown","CNR1_T_degC","ground_temperature"
"TS","RN","Volts","degC","degC","%","%","m/s","m/s","m/s","m/s","deg","deg","hPa","W/m^2","W/m^2","W/m^2","W/m^2","degC","degC"
"","","Min","Avg","Avg","Smp","Smp","Avg","Avg","Max","Max","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2025-03-02 05:01:00",983,12.21,-5.836,-5.909,88.2,87.7,9.24,9.46,10.91,10.88,214.1,27.32,984.0106,0.051,-0.248,289,280.9,-5.705,-5.417
"2025-03-02 05:02:00",984,12.21,-5.821,-5.889,88.2,87.6,7.435,7.544,8.8,8.82,214,35.22,984.0614,0.11,-0.163,288.9,280.9,-5.695,-5.418
"2025-03-02 05:03:00",985,12.21,-5.828,-5.896,88.2,87.7,7.792,7.953,9.58,9.41,214.5,28.94,984.0222,0.109,-0.159,289,279.8,-5.685,-5.42
"2025-03-02 05:04:00",986,12.21,-5.81,-5.88,88.3,87.8,8.34,8.43,9.94,9.51,213.4,30,983.9936,0.101,-0.214,289.2,279.5,-5.672,-5.422
"2025-03-02 05:05:00",987,12.21,-5.771,-5.833,88.3,87.5,7.797,7.972,9.94,9.9,213.7,36.36,984.0174,0.187,-0.153,289.4,281.7,-5.644,-5.428
"2025-03-02 05:06:00",988,12.21,-5.73,-5.788,88.2,87,7.789,7.964,9.32,9.21,212.8,27.49,984.0101,0.25,-0.066,289.5,282,-5.611,-5.433
"2025-03-02 05:07:00",989,12.21,-5.694,-5.749,88,86.7,7.646,7.786,8.85,8.82,212.6,38.66,984.025,0.34,0.049,289.4,281.8,-5.594,-5.435
"2025-03-02 05:08:00",990,12.21,-5.7,-5.759,87.8,86.7,6.693,6.845,8.29,8.33,212.6,30.99,984.03,0.234,-0.027,289.1,280.3,-5.595,-5.44
"2025-03-02 05:09:00",991,12.21,-5.724,-5.784,87.8,86.9,7.127,7.241,8.24,8.13,212.7,36.76,983.9721,0.14,-0.164,289,279.1,-5.598,-5.441
"2025-03-02 05:10:00",992,12.21,-5.731,-5.799,87.8,87,7.328,7.368,9.21,9.31,212.8,30.49,983.9456,0.13,-0.209,288.9,277.7,-5.604,-5.442
"2025-03-02 05:11:00",993,12.21,-5.729,-5.791,87.8,86.9,7.743,7.868,9.58,9.51,212.2,27.36,983.9756,0.058,-0.301,289,277.8,-5.607,-5.443
