"TOA5","1481","CR3000","1481","CR3000.Std.32.06","CPU:AWS_MaggieMay_no_sonic_v3.CR3","13840","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature_1","temperature_2","rel_humidity_1","rel_humidity_2","wind_speed_1","wind_speed_2","gust_speed_1","gust_speed_2","wind_direction_1","wind_direction_2","air_pressure","SWup","SWdown","LWup","LWdown","CNR1_T_degC","ground_temperature"
"TS","RN","Volts","degC","degC","%","%","m/s","m/s","m/s","m/s","deg","deg","hPa","W/m^2","W/m^2","W/m^2","W/m^2","degC","degC"
"","","Min","Avg","Avg","Smp","Smp","Avg","Avg","Max","Max","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2025-03-06 13:01:00",7223,12.12,-8.12,-8.21,83.2,84.9,0.13,0,0.206,0,344.9,242.5,980.8439,34.13,37.34,275.2,275.2,-7.849,-8.69
"2025-03-06 13:02:00",7224,12.12,-8.1,-8.18,83.1,84.8,0.168,0,0.309,0,344.9,242.5,980.842,33.61,36.82,275.3,276,-7.853,-8.69
"2025-03-06 13:03:00",7225,12.12,-8.09,-8.15,82.9,84.5,0.393,0,0.515,0,344.9,242.6,980.8419,33.55,36.79,275.4,276.6,-7.854,-8.69
"2025-03-06 13:04:00",7226,12.12,-8.12,-8.15,82.4,83.9,0.74,0.08,0.978,0.392,344.9,339.6,980.8769,33.41,36.68,275.4,276.9,-7.883,-8.69
"2025-03-06 13:05:00",7227,12.12,-8.23,-8.22,82.1,83.7,0.656,0.384,0.978,0.784,344.9,349.8,980.8784,33.32,36.68,275.6,277.3,-7.9,-8.69
"2025-03-06 13:06:00",7228,12.12,-8.32,-8.32,82.5,84.3,0.854,0.617,0.978,0.784,344.9,352.7,980.8884,33.33,36.75,275.9,277.9,-7.891,-8.69
"2025-03-06 13:07:00",7229,12.12,-8.37,-8.4,83,84.9,0.815,0.482,0.927,0.588,344.9,352.8,980.9051,33.13,36.46,276.1,278.2,-7.889,-8.69
"2025-03-06 13:08:00",7230,12.12,-8.39,-8.46,83.4,85.2,0.579,0.127,0.772,0.392,344.9,352.8,980.8889,32.82,36.07,276.2,278.3,-7.885,-8.69
"2025-03-06 13:09:00",7231,12.12,-8.4,-8.5,83.6,85.4,0.286,0,0.515,0,344.9,352.8,980.8829,32.62,35.79,276.3,278.6,-7.869,-8.69
"2025-03-06 13:10:00",7232,12.12,-8.4,-8.53,83.9,85.7,0.003,0,0.051,0,344.9,352.8,980.8864,32.81,36.03,276.2,279.1,-7.843,-8.69
"2025-03-06 13:11:00",7233,12.12,-8.37,-8.53,84.1,86,0,0,0,0,344.9,352.8,980.8878,33.38,36.69,276.1,279.3,-7.818,-8.69
