"TOA5","1481","CR3000","1481","CR3000.Std.32.06","CPU:AWS_MaggieMay_no_sonic_v3.CR3","13840","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature_1","temperature_2","rel_humidity_1","rel_humidity_2","wind_speed_1","wind_speed_2","gust_speed_1","gust_speed_2","wind_direction_1","wind_direction_2","air_pressure","SWup","SWdown","LWup","LWdown","CNR1_T_degC","ground_temperature"
"TS","RN","Volts","degC","degC","%","%","m/s","m/s","m/s","m/s","deg","deg","hPa","W/m^2","W/m^2","W/m^2","W/m^2","degC","degC"
"","","Min","Avg","Avg","Smp","Smp","Avg","Avg","Max","Max","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2025-03-01 13:01:00",24,12.06,-4.827,-4.914,83.5,85.5,2.322,2.269,3.398,3.724,72.7,73.65,987.5984,12.04,12.96,293,285,-3.174,-4.925
"2025-03-01 13:02:00",25,12.06,-4.846,-4.941,83.7,85.7,2.773,2.986,4.067,4.116,72.7,33.93,987.582,12.32,13.14,293.1,286.1,-3.295,-4.933
"2025-03-01 13:03:00",26,12.05,-4.879,-4.973,83.9,86,3.137,3.262,4.067,4.018,72.57,53.23,987.6195,12.49,13.32,292.8,286.6,-3.45,-4.939
"2025-03-01 13:04:00",27,12.05,-4.915,-5.007,84.3,86.2,3.162,3.693,4.582,5.488,72.57,92.6,987.5988,12.77,13.61,293.2,287.3,-3.558,-4.945
"2025-03-01 13:05:00",28,12.04,-4.846,-4.918,84.2,85.3,3.218,4.49,5.148,5.488,72.7,63.84,987.5345,13.52,14.33,293.5,287.6,-3.625,-4.948
"2025-03-01 13:06:00",29,12.04,-4.781,-4.855,83.6,84.9,3.533,3.476,4.273,4.312,72.7,47.02,987.5635,13.64,14.42,293.4,288.1,-3.695,-4.951
"2025-03-01 13:07:00",30,12.04,-4.817,-4.893,83.6,85.3,2.769,2.576,3.655,3.43,72.7,53.7,987.5289,13.4,14.17,293.1,288.2,-3.793,-4.95
"2025-03-01 13:08:00",31,12.03,-4.876,-4.952,84,85.8,2.552,2.532,3.14,3.43,72.7,58,987.5291,13.23,14.07,293.1,288.3,-3.867,-4.948
"2025-03-01 13:09:00",32,12.03,-4.903,-4.984,84.2,86,2.532,2.311,3.192,2.842,72.7,82,987.5433,13.36,14.23,293.2,288.2,-3.923,-4.95
"2025-03-01 13:10:00",33,12.03,-4.913,-4.997,84.4,86.2,2.379,2.556,3.861,4.116,72.72,90.3,987.5258,13.75,14.67,293.2,288.1,-3.962,-4.95
"2025-03-01 13:11:00",34,12.03,-4.883,-4.965,84.4,85.9,2.987,3.399,3.912,4.704,72.7,29.09,987.4586,14.28,15.16,293.3,288.2,-3.996,-4.953
