"TOA5","1481","CR3000","1481","CR3000.Std.32.06","CPU:AWS_MaggieMay_no_sonic_v3.CR3","13840","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature_1","temperature_2","rel_humidity_1","rel_humidity_2","wind_speed_1","wind_speed_2","gust_speed_1","gust_speed_2","wind_direction_1","wind_direction_2","air_pressure","SWup","SWdown","LWup","LWdown","CNR1_T_degC","ground_temperature"
"TS","RN","Volts","degC","degC","%","%","m/s","m/s","m/s","m/s","deg","deg","hPa","W/m^2","W/m^2","W/m^2","W/m^2","degC","degC"
"","","Min","Avg","Avg","Smp","Smp","Avg","Avg","Max","Max","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2025-03-08 18:01:00",10403,11.65,-12.42,-12.49,82.3,84.2,5.526,6.094,6.538,7.252,344.9,236.6,984.3969,0.144,0.263,259.4,240.3,-12.42,-9.36
"2025-03-08 18:02:00",10404,11.65,-12.4,-12.47,82.3,84,5.059,5.414,6.281,6.37,344.9,237.4,984.3881,0.243,0.259,259.2,239.6,-12.41,-9.36
"2025-03-08 18:03:00",10405,11.65,-12.4,-12.48,82.4,84.2,5.471,6.11,6.847,7.154,344.9,226.4,984.4121,0.233,0.256,259.1,238,-12.41,-9.36
"2025-03-08 18:04:00",10406,11.65,-12.39,-12.47,82.6,84.4,5.228,5.718,5.972,6.468,344.9,229.7,984.3959,0.202,0.273,259,238.4,-12.41,-9.36
"2025-03-08 18:05:00",10407,11.65,-12.39,-12.47,82.6,84.3,4.831,5.282,5.714,6.37,344.9,233.9,984.3972,0.248,0.302,258.2,234.9,-12.43,-9.36
"2025-03-08 18:06:00",10408,11.65,-12.42,-12.49,82.5,84,4.888,5.338,5.766,6.076,344.9,244.1,984.3926,0.047,0.301,258.3,238.1,-12.45,-9.36
"2025-03-08 18:07:00",10409,11.65,-12.4,-12.47,82.3,83.6,4.434,4.804,5.56,5.978,344.9,246.8,984.3945,0.08,0.224,259.1,243.8,-12.45,-9.36
"2025-03-08 18:08:00",10410,11.65,-12.41,-12.48,82.4,84.1,4.245,4.732,4.942,5.39,344.9,238.7,984.3936,0.102,0.2,259,243.2,-12.45,-9.36
"2025-03-08 18:09:00",10411,11.65,-12.43,-12.51,82.5,84.2,4.489,5.006,5.56,5.782,344.9,230.9,984.4094,0.062,0.219,259.2,242.8,-12.46,-9.37
"2025-03-08 18:10:00",10412,11.65,-12.44,-12.52,82.8,84.6,4.299,4.666,5.972,6.468,344.9,227.6,984.3616,0.123,0.23,259.9,247.2,-12.45,-9.36
"2025-03-08 18:11:00",10413,11.65,-12.42,-12.51,83,84.7,3.868,4.067,5.045,5.194,344.9,227.1,984.4108,0.244,0.304,260.1,250.8,-12.44,-9.37
