"TOA5","1481","CR3000","1481","CR3000.Std.32.06","CPU:AWS_MaggieMay_no_sonic_v3.CR3","13840","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature_1","temperature_2","rel_humidity_1","rel_humidity_2","wind_speed_1","wind_speed_2","gust_speed_1","gust_speed_2","wind_direction_1","wind_direction_2","air_pressure","SWup","SWdown","LWup","LWdown","CNR1_T_degC","ground_temperature"
"TS","RN","Volts","degC","degC","%","%","m/s","m/s","m/s","m/s","deg","deg","hPa","W/m^2","W/m^2","W/m^2","W/m^2","degC","degC"
"","","Min","Avg","Avg","Smp","Smp","Avg","Avg","Max","Max","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2025-03-08 09:01:00",9863,11.74,-10.73,-10.84,84.4,85.6,2.601,2.775,3.501,3.822,344.9,260.8,984.1791,36.83,23.45,270,267.7,-10.17,-9.09
"2025-03-08 09:02:00",9864,11.73,-10.72,-10.82,84.1,85.1,3.029,3.213,3.964,4.312,344.9,240.4,984.1688,37.54,23.88,269.8,267.4,-10.16,-9.08
"2025-03-08 09:03:00",9865,11.73,-10.76,-10.87,83.8,84.8,3.292,3.588,3.81,4.116,344.9,251.3,984.2523,38.03,24.26,269.4,267.3,-10.18,-9.08
"2025-03-08 09:04:00",9866,11.74,-10.8,-10.91,83.8,84.9,3.764,4.033,4.582,4.802,344.9,260.6,984.2151,38.38,24.5,269.4,267.1,-10.2,-9.08
"2025-03-08 09:05:00",9867,11.73,-10.81,-10.92,83.7,84.8,3.678,3.892,4.221,4.312,344.9,245.4,984.2112,38.54,24.64,269.4,266.8,-10.2,-9.08
"2025-03-08 09:06:00",9868,11.73,-10.83,-10.95,83.8,85,3.315,3.618,3.861,4.312,344.9,245.1,984.2556,38.5,24.67,269.3,267.1,-10.21,-9.08
"2025-03-08 09:07:00",9869,11.73,-10.85,-10.97,83.9,85.1,3.441,3.742,3.912,4.312,344.9,238.2,984.2413,38.82,24.82,269.3,267.2,-10.21,-9.07
"2025-03-08 09:08:00",9870,11.73,-10.87,-10.99,84,85.2,3.499,3.891,4.067,4.508,344.9,239.7,984.2379,39.28,25.06,269.3,267.2,-10.22,-9.07
"2025-03-08 09:09:00",9871,11.73,-10.88,-11.01,84.1,85.3,3.278,3.597,3.758,4.116,344.9,246.6,984.2217,39.46,25.22,269.3,267.3,-10.23,-9.07
"2025-03-08 09:10:00",9872,11.73,-10.9,-11.02,84.2,85.4,3.417,3.698,3.964,4.312,344.9,245.7,984.2551,39.33,25.22,269.2,267.2,-10.24,-9.07
"2025-03-08 09:11:00",9873,11.73,-10.92,-11.05,84.3,85.6,3.807,4.155,4.273,4.606,344.9,246.9,984.2712,39.1,25.12,269.1,267.2,-10.25,-9.07
