"TOA5","1481","CR3000","1481","CR3000.Std.32.06","CPU:AWS_MaggieMay_no_sonic_v3.CR3","13840","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature_1","temperature_2","rel_humidity_1","rel_humidity_2","wind_speed_1","wind_speed_2","gust_speed_1","gust_speed_2","wind_direction_1","wind_direction_2","air_pressure","SWup","SWdown","LWup","LWdown","CNR1_T_degC","ground_temperature"
"TS","RN","Volts","degC","degC","%","%","m/s","m/s","m/s","m/s","deg","deg","hPa","W/m^2","W/m^2","W/m^2","W/m^2","degC","degC"
"","","Min","Avg","Avg","Smp","Smp","Avg","Avg","Max","Max","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2025-03-10 10:31:00",12832,11.8,-16.04,-15.36,66.73,66.71,3.745,3.402,4.17,3.822,342,231.2,985.8107,32.91,32.47,222.1,178.9,-19.42,-10.24
"2025-03-10 10:32:00",12833,11.8,-16,-15.38,67.22,67.1,3.689,3.373,4.067,3.626,342,228.6,985.8222,33.25,32.84,222.3,178.9,-19.46,-10.24
"2025-03-10 10:33:00",12834,11.8,-15.89,-15.32,67.69,67.37,3.574,3.319,3.81,3.528,342,230.3,985.8423,32.93,32.54,221.3,178.1,-19.59,-10.24
"2025-03-10 10:34:00",12835,11.8,-15.64,-15.15,67.67,67.44,3.634,3.414,4.015,3.724,342.1,240.7,985.8337,32.7,32.49,224.2,181.6,-19.53,-10.24
"2025-03-10 10:35:00",12836,11.8,-15.43,-14.97,66.91,66.16,3.453,3.301,3.707,3.626,342,233.2,985.8246,34.45,34.17,225.2,181.3,-19.34,-10.24
"2025-03-10 10:36:00",12837,11.8,-15.32,-14.9,65.35,65.78,3.454,3.267,4.067,3.724,342.1,233.3,985.8326,34.44,34.1,224.2,180.8,-19.29,-10.25
"2025-03-10 10:37:00",12838,11.8,-15.4,-14.92,65.22,65.41,3.535,3.392,4.015,3.724,342.1,232.7,985.8243,34.4,33.98,224.1,180.6,-19.25,-10.25
"2025-03-10 10:38:00",12839,11.8,-15.5,-15.05,64.95,64.73,3.498,3.334,3.758,3.626,342,231.2,985.8409,34.78,34.31,222.6,178.5,-19.27,-10.25
"2025-03-10 10:39:00",12840,11.8,-15.68,-15.31,63.62,63.27,3.584,3.456,3.912,3.724,342,232.3,985.8368,33.71,33.32,222.3,178.1,-19.39,-10.25
"2025-03-10 10:40:00",12841,11.8,-16.03,-15.68,64.87,66.01,3.484,3.381,3.81,3.528,342.1,226.3,985.8542,33.35,33.01,222.9,179,-19.43,-10.25
"2025-03-10 10:41:00",12842,11.8,-16.09,-15.8,65.85,66.2,3.436,3.293,3.655,3.43,342,226.1,985.8203,33.61,33.36,223.2,179.7,-19.41,-10.26
